Dataset,Barcode,Peptide,Kinase,LFC,totalMeanLFC
Pair04,710317303,RBL2_655_667,P38,-0.5899736035046419,-0.5899736035046419
Pair04,710317303,RBL2_655_667,PIM,-0.5899736035046419,-0.5899736035046419
Pair04,710317303,RB_242_254,ERK,-0.7220790873517298,-0.7220790873517298
Pair04,710317303,RB_242_254,P38,-0.7220790873517298,-0.7220790873517298
Pair04,710317303,RB_350_362,PIM,-0.03996640731764467,-0.03996640731764467
Pair04,710317303,RB_803_815,ERK,-1.0924462487645954,-1.0924462487645954
Pair04,710317303,RB_803_815,JNK,-1.0924462487645954,-1.0924462487645954
Pair04,710317303,RS6_228_240,PIM,-0.9718946623196456,-0.9718946623196456
Pair04,710317303,RYR1_4317_4329,PIM,-0.956842417583871,-0.956842417583871
Pair04,710317303,TOP2A_1463_1475,PIM,-1.4650683765645995,-1.4650683765645995
Pair04,710317303,VASP_271_283,PIM,-2.246470560959345,-2.246470560959345
Pair04,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair04,NA,DCX_49_61,ERK,NA,NA
Pair04,NA,ELK1_356_368,ERK,NA,NA
Pair04,NA,MPH6_140_152,P38,NA,NA
Pair04,NA,MYC_51_63,ERK,NA,NA
Pair04,NA,RBL2_632_644,ERK,NA,NA
Pair04,NA,VASP_150_162,PIM,NA,NA
Pair04,NA,ATF2_47_59,ERK,NA,NA
Pair04,NA,CSK21_355_367,ERK,NA,NA
Pair04,NA,ELK1_410_422,ERK,NA,NA
Pair04,NA,FRAP_2475_2487,P38,NA,NA
Pair04,NA,KIF11_919_931,ERK,NA,NA
Pair04,NA,LMNB1_16_28,ERK,NA,NA
Pair04,NA,MK10_214_226,ERK,NA,NA
Pair04,NA,MYBB_513_525,ERK,NA,NA
Pair04,NA,PDE5A_95_107,ERK,NA,NA
Pair04,NA,PP2AB_297_309,JNK,NA,NA
Pair04,NA,TLE2_246_258,ERK,NA,NA
Pair04,NA,TY3H_65_77,PIM,NA,NA
Pair04,NA,AKT1_301_313,ERK,NA,NA
Pair04,NA,ELK1_356_368,JNK,NA,NA
Pair04,NA,ELK1_410_422,JNK,NA,NA
Pair04,NA,IKBA_26_38,ERK,NA,NA
Pair04,NA,IKKB_686_698,ERK,NA,NA
Pair04,NA,KPB1_1011_1023,P38,NA,NA
Pair04,NA,LIPS_944_956,ERK,NA,NA
Pair04,NA,LMNA_192_204,PIM,NA,NA
Pair04,NA,MP2K1_281_293,ERK,NA,NA
Pair04,NA,P53_308_323,ERK,NA,NA
Pair04,NA,PDPK1_27_39,ERK,NA,NA
Pair04,NA,RB_774_786,ERK,NA,NA
Pair04,NA,STMN2_90_102,PIM,NA,NA
Pair04,NA,YAP1_121_133,ERK,NA,NA
Pair04,NA,BRCA1_1451_1463,ERK,NA,NA
Pair04,NA,C1R_201_213,ERK,NA,NA
Pair04,NA,COF1_17_29,ERK,NA,NA
Pair04,NA,CSK21_355_367,JNK,NA,NA
Pair04,NA,DCX_49_61,PIM,NA,NA
Pair04,NA,ERF_519_531,ERK,NA,NA
Pair04,NA,MP2K1_281_293,JNK,NA,NA
Pair04,NA,MYC_51_63,JNK,NA,NA
Pair04,NA,PDE5A_95_107,JNK,NA,NA
Pair04,NA,RAB1A_187_199,ERK,NA,NA
Pair04,NA,RADI_559_569,PIM,NA,NA
Pair04,NA,RBL2_632_644,JNK,NA,NA
Pair04,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair04,NA,TAU_524_536,ERK,NA,NA
Pair04,NA,TLE2_246_258,JNK,NA,NA
Pair04,NA,VASP_232_244,PIM,NA,NA
Pair04,NA,ATF2_47_59,JNK,NA,NA
Pair04,NA,F263_454_466,ERK,NA,NA
Pair04,NA,KIF11_919_931,JNK,NA,NA
Pair04,NA,MK10_214_226,JNK,NA,NA
Pair04,NA,MYBB_513_525,JNK,NA,NA
Pair04,NA,P53_308_323,JNK,NA,NA
Pair04,NA,RAB1A_187_199,JNK,NA,NA
Pair04,NA,RB_774_786,JNK,NA,NA
Pair04,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair04,NA,YAP1_121_133,JNK,NA,NA
Pair04,NA,AKT1_301_313,JNK,NA,NA
Pair04,NA,BRCA1_1451_1463,JNK,NA,NA
Pair04,NA,C1R_201_213,JNK,NA,NA
Pair04,NA,CSK21_355_367,P38,NA,NA
Pair04,NA,ELK1_356_368,P38,NA,NA
Pair04,NA,ELK1_410_422,P38,NA,NA
Pair04,NA,KCNA1_438_450,ERK,NA,NA
Pair04,NA,KIF11_919_931,P38,NA,NA
Pair04,NA,LMNB1_16_28,JNK,NA,NA
Pair04,NA,MP2K1_281_293,P38,NA,NA
Pair04,NA,MYBB_513_525,P38,NA,NA
Pair04,NA,NFKB1_330_342,PIM,NA,NA
Pair04,NA,P53_308_323,P38,NA,NA
Pair04,NA,PDE5A_95_107,P38,NA,NA
Pair04,NA,PLM_76_88,PIM,NA,NA
Pair04,NA,PTK6_436_448,P38,NA,NA
Pair04,NA,RAF1_253_265,ERK,NA,NA
Pair04,NA,RBL2_632_644,P38,NA,NA
Pair04,NA,REL_260_272,PIM,NA,NA
Pair04,NA,ATM_1972_1984,JNK,NA,NA
Pair04,NA,C1R_201_213,P38,NA,NA
Pair04,NA,DESP_2842_2854,P38,NA,NA
Pair04,NA,ERF_519_531,P38,NA,NA
Pair04,NA,IKKB_686_698,JNK,NA,NA
Pair04,NA,KCNA3_461_473,JNK,NA,NA
Pair04,NA,LIPS_944_956,PIM,NA,NA
Pair04,NA,PDPK1_27_39,JNK,NA,NA
Pair04,NA,RAF1_253_265,JNK,NA,NA
Pair04,NA,RB_774_786,P38,NA,NA
Pair04,NA,RBL2_959_971,ERK,NA,NA
Pair04,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair04,NA,TLE2_246_258,P38,NA,NA
Pair04,NA,CDN1A_139_151,PIM,NA,NA
Pair04,NA,CDN1B_151_163,P38,NA,NA
Pair04,NA,COF1_17_29,P38,NA,NA
Pair04,NA,IKKB_686_698,P38,NA,NA
Pair04,NA,KCNA2_442_454,JNK,NA,NA
Pair04,NA,KPB1_1011_1023,PIM,NA,NA
Pair04,NA,RBL2_959_971,JNK,NA,NA
Pair04,NA,TAU_524_536,JNK,NA,NA
Pair04,NA,ATF2_47_59,P38,NA,NA
Pair04,NA,KCNA1_438_450,JNK,NA,NA
Pair04,NA,LMNB1_16_28,P38,NA,NA
Pair04,NA,VIGLN_289_301,PIM,NA,NA
Pair04,NA,YAP1_121_133,P38,NA,NA
Pair04,NA,AKT1_301_313,P38,NA,NA
Pair04,NA,ERF_519_531,PIM,NA,NA
Pair04,NA,KIF11_919_931,PIM,NA,NA
Pair04,NA,MK10_214_226,P38,NA,NA
Pair04,NA,PDE5A_95_107,PIM,NA,NA
Pair04,NA,RAB1A_187_199,PIM,NA,NA
Pair04,NA,COF1_17_29,PIM,NA,NA
Pair04,NA,KCNA2_442_454,P38,NA,NA
Pair04,NA,RAF1_253_265,P38,NA,NA
Pair04,NA,RBL2_959_971,P38,NA,NA
Pair04,NA,CDN1B_151_163,PIM,NA,NA
Pair04,NA,DESP_2842_2854,PIM,NA,NA
Pair04,NA,KCNA3_461_473,P38,NA,NA
Pair04,NA,LMNB1_16_28,PIM,NA,NA
Pair04,NA,PTK6_436_448,PIM,NA,NA
Pair04,NA,TAU_524_536,P38,NA,NA
Pair04,NA,KCNA1_438_450,P38,NA,NA
Pair04,NA,BCKD_45_57,PIM,NA,NA
Pair04,NA,FRAP_2443_2455,PIM,NA,NA
Pair04,NA,KCNA2_442_454,PIM,NA,NA
Pair04,NA,MK10_214_226,PIM,NA,NA
Pair04,NA,TAU_524_536,PIM,NA,NA
Pair04,NA,RBL2_959_971,PIM,NA,NA
Pair04,NA,KCNB1_489_501,PIM,NA,NA
Pair09,710317305,ACM1_444_456,ERK,-0.1186444964986193,-0.1186444964986193
Pair09,710317305,ACM1_444_456,JNK,-0.1186444964986193,-0.1186444964986193
Pair09,710317305,ACM1_444_456,P38,-0.1186444964986193,-0.1186444964986193
Pair09,710317305,ACM1_444_456,PIM,-0.1186444964986193,-0.1186444964986193
Pair09,710317305,ACM4_456_468,PIM,-0.07903145378300724,-0.07903145378300724
Pair09,710317305,ADDB_696_708,ERK,0.1308474794596215,0.1308474794596215
Pair09,710317305,ADDB_696_708,JNK,0.1308474794596215,0.1308474794596215
Pair09,710317305,ADDB_696_708,P38,0.1308474794596215,0.1308474794596215
Pair09,710317305,ADDB_706_718,ERK,-0.2558982245521655,-0.2558982245521655
Pair09,710317305,ADDB_706_718,JNK,-0.2558982245521655,-0.2558982245521655
Pair09,710317305,ADDB_706_718,P38,-0.2558982245521655,-0.2558982245521655
Pair09,710317305,ADDB_706_718,PIM,-0.2558982245521655,-0.2558982245521655
Pair09,710317305,ANDR_785_797,PIM,-0.06882203274443732,-0.06882203274443732
Pair09,710317305,BAD_112_124,PIM,-0.3546648812993618,-0.3546648812993618
Pair09,710317305,BAD_69_81,ERK,-0.40174067666538615,-0.40174067666538615
Pair09,710317305,BAD_69_81,PIM,-0.40174067666538615,-0.40174067666538615
Pair09,710317305,BAD_93_105,PIM,0.12715200468026921,0.12715200468026921
Pair09,710317305,CA2D1_494_506,ERK,0.18865280792024208,0.18865280792024208
Pair09,710317305,CAC1C_1974_1986,PIM,0.01852008797079785,0.01852008797079785
Pair09,710317305,CD27_212_224,ERK,-0.18882561538852727,-0.18882561538852727
Pair09,710317305,CD27_212_224,JNK,-0.18882561538852727,-0.18882561538852727
Pair09,710317305,CD27_212_224,P38,-0.18882561538852727,-0.18882561538852727
Pair09,710317305,CD27_212_224,PIM,-0.18882561538852727,-0.18882561538852727
Pair09,710317305,CDK7_163_175,JNK,-0.7173610362266947,-0.7173610362266947
Pair09,710317305,CDK7_163_175,P38,-0.7173610362266947,-0.7173610362266947
Pair09,710317305,CDK7_163_175,PIM,-0.7173610362266947,-0.7173610362266947
Pair09,710317305,CENPA_1_14,PIM,0.09362540292986044,0.09362540292986044
Pair09,710317305,CREB1_126_138,PIM,-0.6308783357765146,-0.6308783357765146
Pair09,710317305,CSF1R_701_713,PIM,-0.07858202397568004,-0.07858202397568004
Pair09,710317305,E1A_ADE05_212_224,P38,-0.6699578368816619,-0.6699578368816619
Pair09,710317305,EPB42_241_253,PIM,-0.7323489660958362,-0.7323489660958362
Pair09,710317305,ERBB2_679_691,PIM,-0.03745378208790218,-0.03745378208790218
Pair09,710317305,ESR1_160_172,PIM,-0.08522462162171696,-0.08522462162171696
Pair09,710317305,FIBA_569_581,ERK,-0.107982680873012,-0.107982680873012
Pair09,710317305,FIBA_569_581,JNK,-0.107982680873012,-0.107982680873012
Pair09,710317305,FIBA_569_581,PIM,-0.107982680873012,-0.107982680873012
Pair09,710317305,FOXO3_25_37,ERK,0.4696508235442689,0.4696508235442689
Pair09,710317305,FOXO3_25_37,P38,0.4696508235442689,0.4696508235442689
Pair09,710317305,FOXO3_25_37,PIM,0.4696508235442689,0.4696508235442689
Pair09,710317305,GPR6_349_361,ERK,-0.13326653086346418,-0.13326653086346418
Pair09,710317305,GPR6_349_361,JNK,-0.13326653086346418,-0.13326653086346418
Pair09,710317305,GPR6_349_361,P38,-0.13326653086346418,-0.13326653086346418
Pair09,710317305,GRIK2_708_720,PIM,0.030806046781175045,0.030806046781175045
Pair09,710317305,GSUB_61_73,ERK,-0.6885851317953138,-0.6885851317953138
Pair09,710317305,H2B1B_ 27_40,PIM,-0.014213859219700975,-0.014213859219700975
Pair09,710317305,H32_3_18,PIM,-0.19052190604942565,-0.19052190604942565
Pair09,710317305,IF4E_203_215,ERK,-0.2775339755289088,-0.2775339755289088
Pair09,710317305,IF4E_203_215,P38,-0.2775339755289088,-0.2775339755289088
Pair09,710317305,KAP2_92_104,ERK,0.040510297669552386,0.040510297669552386
Pair09,710317305,KAP2_92_104,PIM,0.040510297669552386,0.040510297669552386
Pair09,710317305,KAPCG_192_206,ERK,0.043626932400258056,0.043626932400258056
Pair09,710317305,KAPCG_192_206,PIM,0.043626932400258056,0.043626932400258056
Pair09,710317305,KCC2G_278_289,PIM,-0.6566982543200703,-0.6566982543200703
Pair09,710317305,KCNA6_504_516,ERK,0.0040927546338833665,0.0040927546338833665
Pair09,710317305,KCNA6_504_516,JNK,0.0040927546338833665,0.0040927546338833665
Pair09,710317305,KCNA6_504_516,PIM,0.0040927546338833665,0.0040927546338833665
Pair09,710317305,KS6A1_374_386,PIM,0.07308092389766419,0.07308092389766419
Pair09,710317305,MARCS_152_164,ERK,-0.010517871913999333,-0.010517871913999333
Pair09,710317305,MARCS_152_164,JNK,-0.010517871913999333,-0.010517871913999333
Pair09,710317305,MARCS_152_164,P38,-0.010517871913999333,-0.010517871913999333
Pair09,710317305,MARCS_160_172,ERK,-0.07462566596000642,-0.07462566596000642
Pair09,710317305,MARCS_160_172,JNK,-0.07462566596000642,-0.07462566596000642
Pair09,710317305,MARCS_160_172,P38,-0.07462566596000642,-0.07462566596000642
Pair09,710317305,MBP_222_234,ERK,-0.4547826870786009,-0.4547826870786009
Pair09,710317305,MBP_222_234,JNK,-0.4547826870786009,-0.4547826870786009
Pair09,710317305,MP2K1_287_299,ERK,-0.3792367778509975,-0.3792367778509975
Pair09,710317305,MP2K1_287_299,JNK,-0.3792367778509975,-0.3792367778509975
Pair09,710317305,MP2K1_287_299,P38,-0.3792367778509975,-0.3792367778509975
Pair09,710317305,MP2K1_287_299,PIM,-0.3792367778509975,-0.3792367778509975
Pair09,710317305,MPIP1_172_184,PIM,-0.705952889849391,-0.705952889849391
Pair09,710317305,MPIP3_208_220,ERK,-0.5740741845784199,-0.5740741845784199
Pair09,710317305,MPIP3_208_220,JNK,-0.5740741845784199,-0.5740741845784199
Pair09,710317305,MPIP3_208_220,P38,-0.5740741845784199,-0.5740741845784199
Pair09,710317305,NCF1_296_308,PIM,-0.9195100821396318,-0.9195100821396318
Pair09,710317305,NEK2_172_184,ERK,-0.021826362453178483,-0.021826362453178483
Pair09,710317305,NEK2_172_184,P38,-0.021826362453178483,-0.021826362453178483
Pair09,710317305,NEK3_158_170,ERK,-0.209227962138,-0.209227962138
Pair09,710317305,NMDZ1_890_902,PIM,-0.2230303585747393,-0.2230303585747393
Pair09,710317305,NOS3_1171_1183,PIM,-0.4172649121667069,-0.4172649121667069
Pair09,710317305,NR4A1_344_356,PIM,-0.2796623679103529,-0.2796623679103529
Pair09,710317305,P53_12_24,ERK,0.2837929660005909,0.2837929660005909
Pair09,710317305,P53_12_24,JNK,0.2837929660005909,0.2837929660005909
Pair09,710317305,P53_12_24,P38,0.2837929660005909,0.2837929660005909
Pair09,710317305,PPR1A_28_40,JNK,0.04844035505775324,0.04844035505775324
Pair09,710317305,PPR1A_28_40,P38,0.04844035505775324,0.04844035505775324
Pair09,710317305,PRKDC_2618_2630,P38,-0.2285709962655722,-0.2285709962655722
Pair09,710317305,PRKDC_2618_2630,PIM,-0.2285709962655722,-0.2285709962655722
Pair09,710317305,PTN12_32_44,PIM,-0.44470047700865756,-0.44470047700865756
Pair09,710317305,RAP1B_172_184,PIM,-0.3540080658812843,-0.3540080658812843
Pair09,710317305,RBL2_655_667,ERK,-0.07038932789139762,-0.07038932789139762
Pair09,710317305,RBL2_655_667,JNK,-0.07038932789139762,-0.07038932789139762
Pair09,710317305,RBL2_655_667,P38,-0.07038932789139762,-0.07038932789139762
Pair09,710317305,RBL2_655_667,PIM,-0.07038932789139762,-0.07038932789139762
Pair09,710317305,RB_242_254,ERK,-1.1193720892050836,-1.1193720892050836
Pair09,710317305,RB_242_254,P38,-1.1193720892050836,-1.1193720892050836
Pair09,710317305,RB_350_362,PIM,0.00882385038700595,0.00882385038700595
Pair09,710317305,RB_803_815,ERK,-0.19343373758095428,-0.19343373758095428
Pair09,710317305,RB_803_815,JNK,-0.19343373758095428,-0.19343373758095428
Pair09,710317305,RS6_228_240,PIM,-0.28047209817760166,-0.28047209817760166
Pair09,710317305,RYR1_4317_4329,PIM,-0.3099344988927739,-0.3099344988927739
Pair09,710317305,TOP2A_1463_1475,PIM,-0.21776772104814945,-0.21776772104814945
Pair09,710317305,VASP_271_283,PIM,-0.38363169491253757,-0.38363169491253757
Pair09,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair09,NA,DCX_49_61,ERK,NA,NA
Pair09,NA,ELK1_356_368,ERK,NA,NA
Pair09,NA,MPH6_140_152,P38,NA,NA
Pair09,NA,MYC_51_63,ERK,NA,NA
Pair09,NA,RBL2_632_644,ERK,NA,NA
Pair09,NA,VASP_150_162,PIM,NA,NA
Pair09,NA,ATF2_47_59,ERK,NA,NA
Pair09,NA,CSK21_355_367,ERK,NA,NA
Pair09,NA,ELK1_410_422,ERK,NA,NA
Pair09,NA,FRAP_2475_2487,P38,NA,NA
Pair09,NA,KIF11_919_931,ERK,NA,NA
Pair09,NA,LMNB1_16_28,ERK,NA,NA
Pair09,NA,MK10_214_226,ERK,NA,NA
Pair09,NA,MYBB_513_525,ERK,NA,NA
Pair09,NA,PDE5A_95_107,ERK,NA,NA
Pair09,NA,PP2AB_297_309,JNK,NA,NA
Pair09,NA,TLE2_246_258,ERK,NA,NA
Pair09,NA,TY3H_65_77,PIM,NA,NA
Pair09,NA,AKT1_301_313,ERK,NA,NA
Pair09,NA,ELK1_356_368,JNK,NA,NA
Pair09,NA,ELK1_410_422,JNK,NA,NA
Pair09,NA,IKBA_26_38,ERK,NA,NA
Pair09,NA,IKKB_686_698,ERK,NA,NA
Pair09,NA,KPB1_1011_1023,P38,NA,NA
Pair09,NA,LIPS_944_956,ERK,NA,NA
Pair09,NA,LMNA_192_204,PIM,NA,NA
Pair09,NA,MP2K1_281_293,ERK,NA,NA
Pair09,NA,P53_308_323,ERK,NA,NA
Pair09,NA,PDPK1_27_39,ERK,NA,NA
Pair09,NA,RB_774_786,ERK,NA,NA
Pair09,NA,STMN2_90_102,PIM,NA,NA
Pair09,NA,YAP1_121_133,ERK,NA,NA
Pair09,NA,BRCA1_1451_1463,ERK,NA,NA
Pair09,NA,C1R_201_213,ERK,NA,NA
Pair09,NA,COF1_17_29,ERK,NA,NA
Pair09,NA,CSK21_355_367,JNK,NA,NA
Pair09,NA,DCX_49_61,PIM,NA,NA
Pair09,NA,ERF_519_531,ERK,NA,NA
Pair09,NA,MP2K1_281_293,JNK,NA,NA
Pair09,NA,MYC_51_63,JNK,NA,NA
Pair09,NA,PDE5A_95_107,JNK,NA,NA
Pair09,NA,RAB1A_187_199,ERK,NA,NA
Pair09,NA,RADI_559_569,PIM,NA,NA
Pair09,NA,RBL2_632_644,JNK,NA,NA
Pair09,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair09,NA,TAU_524_536,ERK,NA,NA
Pair09,NA,TLE2_246_258,JNK,NA,NA
Pair09,NA,VASP_232_244,PIM,NA,NA
Pair09,NA,ATF2_47_59,JNK,NA,NA
Pair09,NA,F263_454_466,ERK,NA,NA
Pair09,NA,KIF11_919_931,JNK,NA,NA
Pair09,NA,MK10_214_226,JNK,NA,NA
Pair09,NA,MYBB_513_525,JNK,NA,NA
Pair09,NA,P53_308_323,JNK,NA,NA
Pair09,NA,RAB1A_187_199,JNK,NA,NA
Pair09,NA,RB_774_786,JNK,NA,NA
Pair09,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair09,NA,YAP1_121_133,JNK,NA,NA
Pair09,NA,AKT1_301_313,JNK,NA,NA
Pair09,NA,BRCA1_1451_1463,JNK,NA,NA
Pair09,NA,C1R_201_213,JNK,NA,NA
Pair09,NA,CSK21_355_367,P38,NA,NA
Pair09,NA,ELK1_356_368,P38,NA,NA
Pair09,NA,ELK1_410_422,P38,NA,NA
Pair09,NA,KCNA1_438_450,ERK,NA,NA
Pair09,NA,KIF11_919_931,P38,NA,NA
Pair09,NA,LMNB1_16_28,JNK,NA,NA
Pair09,NA,MP2K1_281_293,P38,NA,NA
Pair09,NA,MYBB_513_525,P38,NA,NA
Pair09,NA,NFKB1_330_342,PIM,NA,NA
Pair09,NA,P53_308_323,P38,NA,NA
Pair09,NA,PDE5A_95_107,P38,NA,NA
Pair09,NA,PLM_76_88,PIM,NA,NA
Pair09,NA,PTK6_436_448,P38,NA,NA
Pair09,NA,RAF1_253_265,ERK,NA,NA
Pair09,NA,RBL2_632_644,P38,NA,NA
Pair09,NA,REL_260_272,PIM,NA,NA
Pair09,NA,ATM_1972_1984,JNK,NA,NA
Pair09,NA,C1R_201_213,P38,NA,NA
Pair09,NA,DESP_2842_2854,P38,NA,NA
Pair09,NA,ERF_519_531,P38,NA,NA
Pair09,NA,IKKB_686_698,JNK,NA,NA
Pair09,NA,KCNA3_461_473,JNK,NA,NA
Pair09,NA,LIPS_944_956,PIM,NA,NA
Pair09,NA,PDPK1_27_39,JNK,NA,NA
Pair09,NA,RAF1_253_265,JNK,NA,NA
Pair09,NA,RB_774_786,P38,NA,NA
Pair09,NA,RBL2_959_971,ERK,NA,NA
Pair09,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair09,NA,TLE2_246_258,P38,NA,NA
Pair09,NA,CDN1A_139_151,PIM,NA,NA
Pair09,NA,CDN1B_151_163,P38,NA,NA
Pair09,NA,COF1_17_29,P38,NA,NA
Pair09,NA,IKKB_686_698,P38,NA,NA
Pair09,NA,KCNA2_442_454,JNK,NA,NA
Pair09,NA,KPB1_1011_1023,PIM,NA,NA
Pair09,NA,RBL2_959_971,JNK,NA,NA
Pair09,NA,TAU_524_536,JNK,NA,NA
Pair09,NA,ATF2_47_59,P38,NA,NA
Pair09,NA,KCNA1_438_450,JNK,NA,NA
Pair09,NA,LMNB1_16_28,P38,NA,NA
Pair09,NA,VIGLN_289_301,PIM,NA,NA
Pair09,NA,YAP1_121_133,P38,NA,NA
Pair09,NA,AKT1_301_313,P38,NA,NA
Pair09,NA,ERF_519_531,PIM,NA,NA
Pair09,NA,KIF11_919_931,PIM,NA,NA
Pair09,NA,MK10_214_226,P38,NA,NA
Pair09,NA,PDE5A_95_107,PIM,NA,NA
Pair09,NA,RAB1A_187_199,PIM,NA,NA
Pair09,NA,COF1_17_29,PIM,NA,NA
Pair09,NA,KCNA2_442_454,P38,NA,NA
Pair09,NA,RAF1_253_265,P38,NA,NA
Pair09,NA,RBL2_959_971,P38,NA,NA
Pair09,NA,CDN1B_151_163,PIM,NA,NA
Pair09,NA,DESP_2842_2854,PIM,NA,NA
Pair09,NA,KCNA3_461_473,P38,NA,NA
Pair09,NA,LMNB1_16_28,PIM,NA,NA
Pair09,NA,PTK6_436_448,PIM,NA,NA
Pair09,NA,TAU_524_536,P38,NA,NA
Pair09,NA,KCNA1_438_450,P38,NA,NA
Pair09,NA,BCKD_45_57,PIM,NA,NA
Pair09,NA,FRAP_2443_2455,PIM,NA,NA
Pair09,NA,KCNA2_442_454,PIM,NA,NA
Pair09,NA,MK10_214_226,PIM,NA,NA
Pair09,NA,TAU_524_536,PIM,NA,NA
Pair09,NA,RBL2_959_971,PIM,NA,NA
Pair09,NA,KCNB1_489_501,PIM,NA,NA
Pair01,710317315,ACM1_444_456,ERK,0.30736198175269847,0.30736198175269847
Pair01,710317315,ACM1_444_456,JNK,0.30736198175269847,0.30736198175269847
Pair01,710317315,ACM1_444_456,P38,0.30736198175269847,0.30736198175269847
Pair01,710317315,ACM1_444_456,PIM,0.30736198175269847,0.30736198175269847
Pair01,710317315,ACM4_456_468,PIM,0.6350031832207517,0.6350031832207517
Pair01,710317315,ADDB_706_718,ERK,0.5333483931136169,0.5333483931136169
Pair01,710317315,ADDB_706_718,JNK,0.5333483931136169,0.5333483931136169
Pair01,710317315,ADDB_706_718,P38,0.5333483931136169,0.5333483931136169
Pair01,710317315,ADDB_706_718,PIM,0.5333483931136169,0.5333483931136169
Pair01,710317315,ANDR_785_797,PIM,0.3625700793847084,0.3625700793847084
Pair01,710317315,BAD_112_124,PIM,0.5647073556938897,0.5647073556938897
Pair01,710317315,BAD_69_81,ERK,0.6338721012021029,0.6338721012021029
Pair01,710317315,BAD_69_81,PIM,0.6338721012021029,0.6338721012021029
Pair01,710317315,BAD_93_105,PIM,0.6631166574075884,0.6631166574075884
Pair01,710317315,BCKD_45_57,PIM,1.0097151548332122,1.0097151548332122
Pair01,710317315,CA2D1_494_506,ERK,0.4020317894540808,0.4020317894540808
Pair01,710317315,CAC1C_1974_1986,PIM,0.44137164709230614,0.44137164709230614
Pair01,710317315,CD27_212_224,ERK,0.5266894591458144,0.5266894591458144
Pair01,710317315,CD27_212_224,JNK,0.5266894591458144,0.5266894591458144
Pair01,710317315,CD27_212_224,P38,0.5266894591458144,0.5266894591458144
Pair01,710317315,CD27_212_224,PIM,0.5266894591458144,0.5266894591458144
Pair01,710317315,CDK7_163_175,JNK,0.1416806220771889,0.1416806220771889
Pair01,710317315,CDK7_163_175,P38,0.1416806220771889,0.1416806220771889
Pair01,710317315,CDK7_163_175,PIM,0.1416806220771889,0.1416806220771889
Pair01,710317315,CDN1A_139_151,PIM,1.8680725270099359,1.8680725270099359
Pair01,710317315,CENPA_1_14,PIM,0.4792948065592255,0.4792948065592255
Pair01,710317315,CREB1_126_138,PIM,0.3578349877255107,0.3578349877255107
Pair01,710317315,CSF1R_701_713,PIM,0.5516779090090838,0.5516779090090838
Pair01,710317315,DESP_2842_2854,P38,0.3158620941880086,0.3158620941880086
Pair01,710317315,DESP_2842_2854,PIM,0.3158620941880086,0.3158620941880086
Pair01,710317315,E1A_ADE05_212_224,P38,2.290691258050563,2.290691258050563
Pair01,710317315,EPB42_241_253,PIM,0.4958685738918889,0.4958685738918889
Pair01,710317315,ERBB2_679_691,PIM,0.9589513504660614,0.9589513504660614
Pair01,710317315,ESR1_160_172,PIM,1.530442931897627,1.530442931897627
Pair01,710317315,FOXO3_25_37,ERK,0.7459573573833209,0.7459573573833209
Pair01,710317315,FOXO3_25_37,P38,0.7459573573833209,0.7459573573833209
Pair01,710317315,FOXO3_25_37,PIM,0.7459573573833209,0.7459573573833209
Pair01,710317315,GPR6_349_361,ERK,-0.13050202423412793,-0.13050202423412793
Pair01,710317315,GPR6_349_361,JNK,-0.13050202423412793,-0.13050202423412793
Pair01,710317315,GPR6_349_361,P38,-0.13050202423412793,-0.13050202423412793
Pair01,710317315,GRIK2_708_720,PIM,0.44745897697122095,0.44745897697122095
Pair01,710317315,GSUB_61_73,ERK,0.015375225886915977,0.015375225886915977
Pair01,710317315,H2B1B_ 27_40,PIM,0.10325396179702473,0.10325396179702473
Pair01,710317315,H32_3_18,PIM,0.6571122864769916,0.6571122864769916
Pair01,710317315,IF4E_203_215,ERK,0.07283288001144195,0.07283288001144195
Pair01,710317315,IF4E_203_215,P38,0.07283288001144195,0.07283288001144195
Pair01,710317315,KAP2_92_104,ERK,0.6251018915743707,0.6251018915743707
Pair01,710317315,KAP2_92_104,PIM,0.6251018915743707,0.6251018915743707
Pair01,710317315,KAPCG_192_206,ERK,0.2169379912443401,0.2169379912443401
Pair01,710317315,KAPCG_192_206,PIM,0.2169379912443401,0.2169379912443401
Pair01,710317315,KCC2G_278_289,PIM,0.4848589487764152,0.4848589487764152
Pair01,710317315,KCNA6_504_516,ERK,1.3845126322653856,1.3845126322653856
Pair01,710317315,KCNA6_504_516,JNK,1.3845126322653856,1.3845126322653856
Pair01,710317315,KCNA6_504_516,PIM,1.3845126322653856,1.3845126322653856
Pair01,710317315,KS6A1_374_386,PIM,0.044590151024070046,0.044590151024070046
Pair01,710317315,MARCS_152_164,ERK,0.20177232223227293,0.20177232223227293
Pair01,710317315,MARCS_152_164,JNK,0.20177232223227293,0.20177232223227293
Pair01,710317315,MARCS_152_164,P38,0.20177232223227293,0.20177232223227293
Pair01,710317315,MARCS_160_172,ERK,0.5818056175339734,0.5818056175339734
