BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Thu, 20 May 2021 20:13:25 GMT
AKT1_301_313		1.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	4.0	4.0	2.0	0.0	2.0	5.0	7.0	1.0	1.0	1.0	3.0	6.0	-1.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	3.0	-1.0	1.0	2.0	2.0	4.0	1.0	0.0	2.0	3.0	3.0	0.0	0.0	1.0	2.0	6.0	0.0	1.0	0.0	2.0	3.0	0.0	-1.0	2.0	4.0	5.0	0.0	2.0	2.0	3.0	5.0
CA2D1_494_506		5.0	9.0	23.0	45.0	93.0	3.0	7.0	17.0	36.0	73.0	5.0	12.0	29.0	57.0	114.0	6.0	12.0	32.0	66.0	126.0	3.0	8.0	23.0	50.0	95.0	4.0	9.0	24.0	47.0	95.0	6.0	10.0	30.0	60.0	121.0	3.0	7.0	18.0	39.0	77.0	5.0	8.0	20.0	40.0	84.0	3.0	9.0	21.0	41.0	86.0	3.0	9.0	21.0	38.0	81.0	5.0	9.0	24.0	46.0	91.0
ELK1_410_422		0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	4.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	-2.0	-1.0	0.0	2.0	1.0	-1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	2.0	-1.0	3.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	3.0	-1.0	0.0	0.0	2.0	1.0
H2B1B_ 27_40		1.0	2.0	2.0	4.0	8.0	0.0	1.0	4.0	8.0	12.0	1.0	1.0	4.0	9.0	17.0	1.0	2.0	5.0	9.0	18.0	0.0	0.0	1.0	3.0	11.0	-1.0	1.0	2.0	7.0	11.0	1.0	3.0	3.0	8.0	13.0	-1.0	2.0	2.0	5.0	10.0	0.0	2.0	3.0	2.0	11.0	0.0	-1.0	1.0	6.0	12.0	2.0	2.0	4.0	2.0	13.0	0.0	1.0	2.0	7.0	11.0
KIF2C_105_118_S106G		1.0	1.0	5.0	9.0	16.0	0.0	2.0	4.0	9.0	18.0	2.0	3.0	11.0	21.0	38.0	1.0	5.0	9.0	19.0	40.0	2.0	2.0	6.0	11.0	23.0	1.0	2.0	4.0	10.0	21.0	2.0	2.0	9.0	17.0	37.0	2.0	1.0	5.0	9.0	17.0	2.0	2.0	6.0	13.0	29.0	2.0	2.0	8.0	15.0	29.0	1.0	3.0	6.0	14.0	30.0	1.0	1.0	6.0	10.0	22.0
MP2K1_287_299		2.0	5.0	14.0	25.0	48.0	3.0	2.0	8.0	19.0	40.0	2.0	6.0	14.0	30.0	60.0	3.0	6.0	14.0	30.0	59.0	2.0	3.0	11.0	23.0	45.0	2.0	4.0	11.0	21.0	45.0	3.0	7.0	16.0	30.0	63.0	0.0	4.0	9.0	21.0	42.0	2.0	3.0	12.0	24.0	47.0	3.0	6.0	9.0	21.0	46.0	3.0	5.0	12.0	26.0	53.0	2.0	2.0	11.0	21.0	40.0
P53_12_24		1.0	1.0	2.0	2.0	7.0	0.0	2.0	2.0	4.0	7.0	0.0	0.0	2.0	4.0	7.0	0.0	3.0	2.0	5.0	6.0	-1.0	-1.0	1.0	4.0	6.0	1.0	1.0	0.0	2.0	6.0	-1.0	1.0	2.0	2.0	5.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	3.0	3.0	6.0	-2.0	1.0	2.0	3.0	7.0	0.0	0.0	1.0	3.0	5.0	1.0	0.0	1.0	2.0	7.0
RB_242_254		1.0	2.0	5.0	10.0	23.0	3.0	3.0	4.0	12.0	21.0	2.0	4.0	10.0	18.0	35.0	2.0	3.0	8.0	14.0	31.0	1.0	3.0	6.0	14.0	28.0	1.0	3.0	6.0	10.0	22.0	2.0	5.0	8.0	16.0	36.0	1.0	2.0	6.0	9.0	22.0	2.0	2.0	6.0	12.0	24.0	2.0	2.0	3.0	5.0	11.0	1.0	2.0	5.0	13.0	26.0	0.0	1.0	4.0	7.0	11.0
TLE2_246_258		0.0	0.0	2.0	4.0	5.0	2.0	-1.0	0.0	0.0	4.0	1.0	1.0	1.0	2.0	4.0	0.0	-1.0	1.0	2.0	4.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	2.0	2.0	1.0	1.0	-1.0	3.0	5.0	-2.0	0.0	2.0	2.0	3.0	0.0	1.0	2.0	-1.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	2.0	3.0
DESP_2842_2854		-1.0	0.0	1.0	2.0	4.0	1.0	0.0	2.0	2.0	5.0	0.0	0.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	4.0	-1.0	0.0	1.0	1.0	4.0	0.0	0.0	2.0	4.0	5.0	-1.0	0.0	1.0	3.0	5.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	1.0	3.0	4.0	0.0	-1.0	1.0	1.0	4.0	0.0	1.0	1.0	5.0	5.0	-1.0	0.0	2.0	3.0	3.0
NFKB1_330_342		0.0	0.0	1.0	3.0	4.0	1.0	1.0	2.0	2.0	5.0	0.0	2.0	2.0	2.0	5.0	0.0	3.0	3.0	3.0	6.0	-1.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	2.0	6.0	-1.0	1.0	3.0	2.0	4.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	1.0	2.0	4.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	2.0	4.0
F263_454_466		-1.0	0.0	1.0	1.0	4.0	0.0	0.0	2.0	2.0	6.0	0.0	0.0	1.0	3.0	9.0	0.0	1.0	3.0	5.0	7.0	1.0	1.0	2.0	2.0	8.0	0.0	1.0	2.0	4.0	8.0	1.0	0.0	5.0	9.0	18.0	0.0	2.0	1.0	3.0	8.0	0.0	-2.0	1.0	1.0	4.0	2.0	1.0	0.0	1.0	5.0	0.0	1.0	2.0	3.0	3.0	0.0	1.0	0.0	4.0	6.0
ANDR_785_797		4.0	5.0	13.0	27.0	53.0	3.0	4.0	11.0	23.0	44.0	4.0	8.0	19.0	40.0	83.0	5.0	9.0	20.0	42.0	83.0	3.0	5.0	11.0	27.0	56.0	3.0	7.0	12.0	27.0	56.0	3.0	10.0	20.0	40.0	86.0	0.0	4.0	12.0	25.0	51.0	4.0	6.0	16.0	31.0	62.0	1.0	5.0	13.0	24.0	51.0	3.0	5.0	13.0	23.0	49.0	3.0	5.0	9.0	21.0	48.0
CD27_212_224		1.0	3.0	6.0	11.0	23.0	1.0	2.0	7.0	13.0	26.0	1.0	5.0	11.0	23.0	49.0	2.0	5.0	12.0	24.0	50.0	1.0	2.0	7.0	15.0	28.0	1.0	3.0	9.0	13.0	28.0	3.0	4.0	13.0	24.0	46.0	0.0	1.0	5.0	12.0	25.0	1.0	3.0	8.0	17.0	35.0	1.0	5.0	12.0	21.0	45.0	2.0	4.0	8.0	20.0	36.0	2.0	2.0	7.0	15.0	33.0
ERBB2_679_691		5.0	8.0	21.0	45.0	91.0	5.0	10.0	26.0	52.0	108.0	10.0	18.0	49.0	99.0	197.0	11.0	23.0	56.0	113.0	227.0	5.0	13.0	34.0	65.0	137.0	4.0	9.0	27.0	57.0	117.0	11.0	22.0	57.0	111.0	218.0	4.0	10.0	21.0	43.0	90.0	6.0	15.0	34.0	68.0	141.0	7.0	20.0	51.0	104.0	208.0	8.0	13.0	33.0	67.0	138.0	2.0	12.0	32.0	67.0	134.0
H32_3_18		0.0	1.0	4.0	5.0	13.0	0.0	1.0	3.0	8.0	14.0	1.0	2.0	5.0	9.0	20.0	2.0	4.0	5.0	11.0	22.0	1.0	2.0	3.0	5.0	13.0	0.0	0.0	3.0	6.0	15.0	1.0	3.0	5.0	9.0	20.0	0.0	0.0	3.0	7.0	12.0	-1.0	2.0	4.0	6.0	14.0	1.0	2.0	3.0	8.0	17.0	0.0	0.0	5.0	8.0	14.0	-1.0	2.0	5.0	7.0	12.0
KPCB_19_31_A25S		1.0	6.0	11.0	20.0	44.0	2.0	5.0	10.0	22.0	42.0	5.0	8.0	24.0	45.0	96.0	5.0	10.0	24.0	46.0	94.0	1.0	6.0	14.0	27.0	57.0	2.0	1.0	12.0	26.0	54.0	5.0	9.0	23.0	45.0	98.0	0.0	4.0	8.0	19.0	39.0	3.0	6.0	16.0	30.0	63.0	5.0	5.0	20.0	40.0	83.0	4.0	4.0	15.0	25.0	56.0	3.0	4.0	11.0	20.0	40.0
MPH6_140_152		-1.0	-1.0	1.0	1.0	2.0	1.0	-1.0	0.0	0.0	0.0	-2.0	0.0	1.0	1.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	-1.0	1.0	2.0	4.0	1.0	-1.0	1.0	2.0	2.0	-1.0	0.0	-1.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
P53_308_323		1.0	0.0	2.0	3.0	5.0	0.0	2.0	2.0	3.0	7.0	1.0	0.0	3.0	3.0	8.0	-1.0	1.0	1.0	4.0	5.0	1.0	1.0	1.0	3.0	6.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	1.0	2.0	7.0	-1.0	0.0	3.0	2.0	8.0	1.0	1.0	2.0	3.0	5.0	2.0	1.0	2.0	1.0	5.0	1.0	0.0	1.0	1.0	6.0	1.0	0.0	0.0	3.0	5.0
RB_350_362		1.0	1.0	3.0	2.0	9.0	0.0	1.0	1.0	3.0	7.0	0.0	1.0	1.0	7.0	10.0	1.0	3.0	4.0	6.0	9.0	1.0	1.0	2.0	3.0	7.0	1.0	1.0	3.0	2.0	8.0	-1.0	1.0	2.0	5.0	6.0	1.0	0.0	1.0	5.0	6.0	0.0	0.0	3.0	3.0	7.0	1.0	1.0	2.0	4.0	7.0	1.0	1.0	2.0	3.0	6.0	2.0	0.0	2.0	3.0	6.0
TOP2A_1463_1475		-1.0	2.0	2.0	6.0	12.0	1.0	0.0	2.0	6.0	11.0	1.0	2.0	7.0	13.0	29.0	2.0	2.0	7.0	15.0	30.0	1.0	2.0	4.0	11.0	21.0	0.0	1.0	4.0	7.0	18.0	2.0	6.0	10.0	21.0	44.0	2.0	3.0	4.0	9.0	15.0	1.0	2.0	5.0	12.0	23.0	2.0	2.0	6.0	12.0	20.0	2.0	2.0	5.0	10.0	22.0	2.0	2.0	3.0	9.0	19.0
E1A_ADE05_212_224		4.0	5.0	14.0	29.0	61.0	0.0	4.0	9.0	18.0	35.0	10.0	22.0	58.0	116.0	226.0	10.0	21.0	53.0	109.0	216.0	5.0	13.0	30.0	62.0	128.0	5.0	8.0	24.0	46.0	96.0	9.0	23.0	58.0	117.0	235.0	2.0	5.0	14.0	33.0	62.0	7.0	17.0	42.0	85.0	170.0	6.0	11.0	24.0	48.0	99.0	10.0	17.0	47.0	91.0	187.0	6.0	11.0	28.0	59.0	117.0
PLM_76_88		1.0	0.0	1.0	4.0	9.0	0.0	-1.0	2.0	3.0	4.0	1.0	-1.0	2.0	6.0	11.0	0.0	1.0	1.0	5.0	8.0	2.0	1.0	3.0	3.0	6.0	1.0	1.0	3.0	5.0	8.0	-1.0	0.0	2.0	4.0	10.0	1.0	1.0	2.0	4.0	5.0	0.0	2.0	3.0	5.0	6.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	5.0	-1.0	0.0	1.0	3.0	4.0
KAP3_107_119		3.0	6.0	16.0	31.0	61.0	3.0	4.0	11.0	27.0	56.0	4.0	10.0	23.0	49.0	100.0	4.0	9.0	23.0	50.0	99.0	4.0	7.0	21.0	42.0	84.0	5.0	9.0	23.0	46.0	93.0	7.0	12.0	30.0	62.0	123.0	2.0	7.0	16.0	31.0	61.0	3.0	7.0	17.0	36.0	76.0	5.0	6.0	20.0	43.0	82.0	2.0	7.0	16.0	30.0	62.0	1.0	6.0	13.0	30.0	59.0
ANXA1_209_221		1.0	1.0	1.0	1.0	-1.0	-2.0	-2.0	-1.0	2.0	0.0	0.0	0.0	-1.0	-1.0	4.0	-1.0	-1.0	3.0	2.0	6.0	1.0	0.0	0.0	-2.0	4.0	2.0	-2.0	1.0	-3.0	2.0	0.0	0.0	0.0	-1.0	0.0	1.0	-1.0	1.0	-1.0	3.0	0.0	0.0	0.0	-1.0	4.0	1.0	-1.0	2.0	-1.0	1.0	-1.0	-1.0	-1.0	-2.0	-7.0	-2.0	-1.0	-1.0	-2.0	5.0
CDC2_154_169		0.0	2.0	1.0	2.0	8.0	0.0	-1.0	2.0	4.0	8.0	2.0	1.0	3.0	3.0	10.0	0.0	1.0	3.0	4.0	11.0	0.0	0.0	0.0	3.0	7.0	1.0	-1.0	1.0	5.0	8.0	2.0	-2.0	1.0	6.0	7.0	1.0	1.0	1.0	5.0	8.0	0.0	2.0	1.0	3.0	10.0	0.0	2.0	1.0	5.0	9.0	-1.0	-1.0	2.0	2.0	9.0	0.0	-1.0	2.0	1.0	9.0
ERF_519_531		0.0	2.0	0.0	2.0	3.0	-1.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	1.0	2.0
IF4E_203_215		0.0	1.0	3.0	7.0	12.0	0.0	1.0	3.0	8.0	13.0	0.0	2.0	5.0	10.0	18.0	2.0	1.0	6.0	11.0	18.0	1.0	2.0	3.0	5.0	13.0	1.0	1.0	6.0	7.0	12.0	1.0	0.0	4.0	7.0	19.0	3.0	0.0	3.0	7.0	13.0	1.0	2.0	2.0	7.0	17.0	0.0	1.0	4.0	11.0	18.0	0.0	2.0	3.0	8.0	15.0	0.0	2.0	3.0	7.0	12.0
KPCB_626_639		1.0	3.0	2.0	3.0	6.0	2.0	0.0	0.0	3.0	7.0	-1.0	0.0	2.0	4.0	6.0	1.0	0.0	3.0	4.0	6.0	1.0	0.0	3.0	2.0	5.0	0.0	3.0	3.0	4.0	11.0	0.0	0.0	1.0	3.0	5.0	1.0	0.0	2.0	3.0	6.0	0.0	0.0	3.0	3.0	6.0	2.0	0.0	1.0	3.0	5.0	-1.0	1.0	2.0	3.0	7.0	-1.0	1.0	1.0	3.0	6.0
MPIP1_172_184		1.0	4.0	8.0	13.0	30.0	2.0	3.0	8.0	14.0	28.0	2.0	6.0	14.0	23.0	48.0	0.0	6.0	13.0	23.0	45.0	1.0	1.0	7.0	13.0	28.0	0.0	2.0	8.0	15.0	28.0	1.0	5.0	12.0	22.0	43.0	2.0	1.0	8.0	16.0	31.0	0.0	3.0	6.0	14.0	27.0	0.0	5.0	7.0	14.0	30.0	1.0	5.0	8.0	13.0	27.0	1.0	3.0	5.0	9.0	16.0
PDE5A_95_107		0.0	-1.0	0.0	0.0	4.0	-1.0	0.0	1.0	1.0	4.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	-1.0	0.0	2.0	2.0	1.0	0.0	2.0	1.0	3.0	0.0	1.0	1.0	1.0	2.0	-1.0	1.0	1.0	1.0	2.0	-1.0	-1.0	1.0	1.0	4.0	1.0	0.0	2.0	3.0	4.0	1.0	0.0	1.0	3.0	3.0	0.0	1.0	2.0	0.0	3.0
RB_774_786		0.0	-1.0	0.0	2.0	3.0	0.0	-1.0	0.0	1.0	3.0	1.0	0.0	2.0	3.0	4.0	1.0	1.0	1.0	3.0	6.0	0.0	0.0	1.0	3.0	4.0	-1.0	-1.0	0.0	2.0	3.0	0.0	-1.0	1.0	2.0	5.0	0.0	0.0	1.0	2.0	5.0	1.0	2.0	-1.0	3.0	3.0	0.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	2.0	1.0	2.0
VASP_150_162		-1.0	0.0	1.0	2.0	4.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	5.0	1.0	1.0	1.0	1.0	3.0	1.0	-2.0	1.0	2.0	3.0	0.0	-2.0	0.0	1.0	4.0	1.0	1.0	1.0	2.0	3.0	0.0	-1.0	1.0	1.0	1.0	-1.0	0.0	-1.0	1.0	3.0	-1.0	0.0	0.0	2.0	4.0	-1.0	2.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	3.0
EPB42_241_253		3.0	2.0	6.0	12.0	25.0	-1.0	3.0	6.0	12.0	24.0	1.0	4.0	9.0	21.0	42.0	1.0	3.0	9.0	18.0	35.0	1.0	3.0	7.0	12.0	26.0	2.0	3.0	8.0	16.0	28.0	3.0	3.0	11.0	21.0	42.0	-1.0	2.0	3.0	9.0	21.0	1.0	2.0	6.0	13.0	25.0	1.0	1.0	5.0	12.0	21.0	1.0	2.0	5.0	9.0	20.0	1.0	1.0	2.0	6.0	12.0
PTN12_32_44		1.0	2.0	6.0	10.0	23.0	0.0	2.0	6.0	13.0	23.0	3.0	6.0	14.0	30.0	58.0	3.0	5.0	17.0	31.0	63.0	1.0	4.0	10.0	18.0	36.0	1.0	3.0	8.0	14.0	36.0	4.0	7.0	18.0	38.0	79.0	1.0	2.0	6.0	12.0	21.0	1.0	4.0	8.0	16.0	36.0	1.0	3.0	12.0	26.0	51.0	1.0	2.0	9.0	18.0	36.0	2.0	3.0	4.0	13.0	27.0
KCNA6_504_516		-1.0	1.0	2.0	2.0	5.0	0.0	2.0	3.0	4.0	7.0	2.0	3.0	2.0	8.0	17.0	1.0	0.0	2.0	7.0	15.0	0.0	3.0	6.0	8.0	16.0	0.0	2.0	2.0	6.0	11.0	3.0	5.0	9.0	18.0	38.0	0.0	1.0	0.0	6.0	9.0	1.0	0.0	3.0	6.0	14.0	1.0	0.0	3.0	5.0	9.0	1.0	3.0	5.0	6.0	13.0	0.0	1.0	4.0	5.0	14.0
pVASP_150_164		188.0	363.0	913.0	1829.0	3506.0	140.0	285.0	708.0	1385.0	2733.0	255.0	501.0	1246.0	2473.0	3728.0	276.0	535.0	1338.0	2629.0	3708.0	199.0	397.0	982.0	1916.0	3722.0	204.0	401.0	1001.0	1952.0	3736.0	258.0	509.0	1276.0	2497.0	3706.0	201.0	397.0	999.0	1976.0	3755.0	219.0	443.0	1094.0	2152.0	3697.0	240.0	468.0	1200.0	2336.0	3704.0	233.0	463.0	1139.0	2310.0	3717.0	235.0	470.0	1195.0	2362.0	3690.0
CDK7_163_175		1.0	1.0	3.0	6.0	15.0	0.0	2.0	3.0	8.0	19.0	1.0	1.0	4.0	10.0	22.0	1.0	0.0	2.0	6.0	16.0	1.0	1.0	1.0	7.0	14.0	1.0	1.0	4.0	8.0	13.0	-1.0	1.0	3.0	7.0	20.0	1.0	0.0	3.0	6.0	14.0	0.0	2.0	3.0	6.0	18.0	2.0	-1.0	3.0	7.0	19.0	0.0	1.0	1.0	6.0	10.0	1.0	1.0	2.0	0.0	7.0
ESR1_160_172		2.0	2.0	8.0	16.0	32.0	1.0	2.0	6.0	11.0	19.0	4.0	8.0	21.0	38.0	76.0	5.0	8.0	22.0	46.0	88.0	3.0	3.0	14.0	30.0	55.0	2.0	4.0	9.0	20.0	40.0	5.0	7.0	22.0	44.0	92.0	1.0	4.0	10.0	19.0	40.0	5.0	3.0	18.0	37.0	72.0	4.0	8.0	24.0	49.0	94.0	2.0	6.0	20.0	42.0	84.0	3.0	7.0	18.0	36.0	81.0
IKBA_26_38		1.0	0.0	2.0	0.0	2.0	-2.0	-1.0	1.0	1.0	2.0	0.0	1.0	2.0	-1.0	2.0	0.0	1.0	0.0	-1.0	1.0	-1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	-1.0	0.0	0.0	1.0	2.0	-1.0	0.0	0.0	2.0	2.0	-1.0	1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0
KS6A1_374_386		2.0	6.0	10.0	18.0	39.0	2.0	3.0	11.0	15.0	36.0	0.0	4.0	10.0	21.0	45.0	2.0	6.0	13.0	22.0	46.0	4.0	3.0	10.0	18.0	36.0	2.0	2.0	9.0	16.0	35.0	3.0	5.0	13.0	22.0	46.0	2.0	3.0	7.0	18.0	35.0	2.0	3.0	9.0	18.0	35.0	2.0	5.0	12.0	20.0	43.0	2.0	4.0	12.0	19.0	38.0	2.0	3.0	11.0	17.0	42.0
MPIP3_208_220		-1.0	1.0	2.0	4.0	7.0	1.0	0.0	3.0	4.0	8.0	1.0	-1.0	3.0	6.0	11.0	0.0	1.0	2.0	7.0	13.0	-1.0	0.0	3.0	3.0	10.0	2.0	1.0	1.0	4.0	8.0	-1.0	2.0	4.0	5.0	10.0	0.0	1.0	2.0	2.0	6.0	-1.0	1.0	1.0	3.0	8.0	0.0	0.0	3.0	4.0	10.0	1.0	0.0	1.0	5.0	7.0	0.0	0.0	2.0	2.0	5.0
PDPK1_27_39		-1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	2.0	2.0	-1.0	1.0	1.0	0.0	3.0	0.0	2.0	0.0	-1.0	1.0	-1.0	1.0	-1.0	0.0	-1.0	1.0	0.0	-1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	3.0
RB_803_815		4.0	3.0	11.0	22.0	40.0	1.0	5.0	8.0	18.0	36.0	3.0	8.0	20.0	38.0	78.0	3.0	8.0	19.0	36.0	76.0	3.0	5.0	13.0	27.0	51.0	2.0	5.0	12.0	26.0	55.0	4.0	8.0	22.0	43.0	88.0	1.0	0.0	11.0	21.0	41.0	3.0	6.0	13.0	27.0	53.0	2.0	5.0	14.0	27.0	61.0	3.0	7.0	14.0	24.0	49.0	3.0	5.0	10.0	22.0	43.0
VASP_232_244		-1.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	2.0	3.0	-1.0	1.0	2.0	2.0	4.0	0.0	1.0	1.0	4.0	3.0	-1.0	0.0	0.0	2.0	6.0	-1.0	0.0	1.0	2.0	5.0	1.0	0.0	2.0	2.0	4.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	4.0	1.0	-2.0	2.0	2.0	5.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	2.0	4.0
GBRB2_427_439		0.0	2.0	7.0	13.0	27.0	2.0	5.0	8.0	16.0	30.0	3.0	7.0	19.0	35.0	75.0	1.0	7.0	15.0	32.0	62.0	2.0	3.0	12.0	22.0	45.0	2.0	3.0	11.0	20.0	41.0	3.0	5.0	18.0	32.0	64.0	1.0	3.0	8.0	14.0	28.0	2.0	4.0	10.0	23.0	42.0	4.0	5.0	11.0	24.0	48.0	2.0	5.0	12.0	22.0	44.0	1.0	4.0	7.0	16.0	36.0
PYGL_8_20		2.0	3.0	7.0	12.0	28.0	1.0	0.0	6.0	11.0	26.0	1.0	3.0	10.0	19.0	35.0	1.0	4.0	9.0	16.0	33.0	1.0	3.0	6.0	12.0	26.0	-1.0	2.0	8.0	15.0	30.0	2.0	3.0	10.0	21.0	43.0	2.0	2.0	5.0	11.0	21.0	0.0	1.0	6.0	11.0	26.0	0.0	3.0	8.0	14.0	26.0	0.0	2.0	5.0	10.0	23.0	0.0	2.0	3.0	8.0	18.0
TY3H_65_77		1.0	1.0	2.0	1.0	4.0	2.0	1.0	1.0	4.0	5.0	0.0	2.0	0.0	4.0	5.0	0.0	-1.0	3.0	2.0	4.0	0.0	1.0	1.0	2.0	7.0	1.0	0.0	2.0	3.0	4.0	0.0	1.0	2.0	5.0	8.0	0.0	2.0	1.0	2.0	3.0	-1.0	1.0	0.0	1.0	4.0	2.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0	3.0	6.0	0.0	0.0	1.0	2.0	4.0
