BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Sat, 05 Jun 2021 10:43:06 GMT
COF1_17_29		1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	4.0	1.0	2.0	3.0	6.0	11.0	1.0	1.0	2.0	4.0	3.0	0.0	0.0	1.0	5.0	8.0	-1.0	1.0	0.0	2.0	9.0	0.0	-1.0	2.0	1.0	-1.0	1.0	-1.0	2.0	2.0	4.0	-1.0	0.0	1.0	2.0	5.0	0.0	0.0	2.0	4.0	4.0
FRAP_2475_2487		0.0	0.0	-1.0	0.0	0.0	-1.0	1.0	0.0	0.0	1.0	1.0	1.0	-2.0	3.0	2.0	-1.0	0.0	1.0	3.0	3.0	-1.0	2.0	-2.0	-3.0	-3.0	0.0	0.0	1.0	2.0	3.0	0.0	2.0	1.0	3.0	2.0	-1.0	1.0	2.0	2.0	4.0	-2.0	1.0	-2.0	-5.0	-2.0	1.0	0.0	0.0	2.0	2.0	0.0	-1.0	1.0	2.0	3.0	0.0	-1.0	-1.0	-2.0	-1.0
KAPCG_192_206		2.0	0.0	3.0	1.0	8.0	1.0	1.0	2.0	4.0	6.0	0.0	0.0	2.0	3.0	7.0	2.0	0.0	0.0	5.0	9.0	0.0	1.0	4.0	7.0	11.0	1.0	0.0	3.0	5.0	9.0	0.0	1.0	2.0	5.0	9.0	0.0	-1.0	3.0	6.0	10.0	1.0	2.0	4.0	5.0	9.0	0.0	1.0	3.0	3.0	9.0	1.0	1.0	1.0	2.0	10.0	1.0	1.0	2.0	7.0	10.0
MARCS_152_164		0.0	2.0	3.0	6.0	14.0	1.0	4.0	4.0	8.0	17.0	0.0	0.0	2.0	8.0	14.0	2.0	2.0	3.0	6.0	16.0	2.0	4.0	9.0	24.0	44.0	1.0	3.0	6.0	14.0	29.0	0.0	1.0	5.0	11.0	26.0	3.0	3.0	6.0	14.0	30.0	0.0	2.0	7.0	15.0	33.0	1.0	3.0	6.0	13.0	23.0	-1.0	2.0	3.0	7.0	20.0	2.0	3.0	7.0	16.0	30.0
NEK3_158_170		0.0	2.0	3.0	4.0	5.0	0.0	1.0	2.0	1.0	5.0	-1.0	1.0	3.0	4.0	8.0	1.0	1.0	1.0	2.0	6.0	0.0	-2.0	-4.0	-8.0	-12.0	0.0	-1.0	0.0	1.0	-1.0	-1.0	0.0	2.0	0.0	2.0	0.0	1.0	-1.0	-4.0	-9.0	-3.0	-1.0	-5.0	-9.0	-24.0	0.0	0.0	-1.0	-3.0	0.0	1.0	0.0	0.0	-2.0	-1.0	-3.0	-3.0	-7.0	-9.0	-19.0
PRKDC_2618_2630		0.0	2.0	3.0	8.0	14.0	1.0	2.0	4.0	8.0	19.0	2.0	0.0	3.0	5.0	14.0	1.0	0.0	3.0	7.0	14.0	1.0	1.0	3.0	3.0	4.0	1.0	0.0	3.0	4.0	14.0	-1.0	1.0	2.0	5.0	7.0	0.0	1.0	3.0	5.0	7.0	-2.0	-2.0	0.0	0.0	6.0	1.0	1.0	4.0	11.0	20.0	1.0	1.0	1.0	0.0	-2.0	-1.0	-2.0	1.0	-1.0	-3.0
REL_260_272		0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	1.0	5.0	1.0	0.0	1.0	2.0	4.0	1.0	2.0	1.0	1.0	4.0	5.0	9.0	21.0	45.0	91.0	1.0	2.0	5.0	10.0	20.0	0.0	2.0	4.0	12.0	27.0	1.0	0.0	7.0	12.0	25.0	3.0	8.0	19.0	41.0	83.0	1.0	1.0	3.0	8.0	17.0	1.0	3.0	4.0	9.0	17.0	2.0	5.0	10.0	21.0	44.0
ART_025_CXGLRRWSLGGLRRWSL		0.0	2.0	5.0	11.0	23.0	0.0	2.0	6.0	10.0	22.0	1.0	1.0	5.0	10.0	18.0	1.0	1.0	5.0	8.0	16.0	18.0	35.0	93.0	183.0	362.0	4.0	7.0	20.0	41.0	84.0	5.0	10.0	25.0	52.0	105.0	2.0	7.0	18.0	33.0	64.0	14.0	29.0	74.0	154.0	302.0	5.0	5.0	18.0	38.0	71.0	4.0	3.0	12.0	25.0	47.0	6.0	12.0	28.0	58.0	120.0
KCNA1_438_450		0.0	0.0	0.0	-1.0	2.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	-1.0	0.0	1.0	2.0	0.0	0.0	-2.0	0.0	3.0	1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	1.0	3.0	6.0	0.0	0.0	1.0	-1.0	3.0	-1.0	1.0	0.0	0.0	2.0	-1.0	1.0	0.0	1.0	4.0
SCN7A_898_910		1.0	0.0	1.0	3.0	4.0	1.0	0.0	1.0	2.0	9.0	1.0	0.0	3.0	4.0	5.0	0.0	1.0	0.0	4.0	6.0	1.0	2.0	13.0	24.0	62.0	2.0	1.0	-1.0	3.0	9.0	-1.0	0.0	2.0	4.0	12.0	0.0	0.0	0.0	-1.0	4.0	1.0	3.0	6.0	17.0	44.0	0.0	1.0	3.0	3.0	12.0	-1.0	1.0	1.0	4.0	8.0	-2.0	0.0	1.0	13.0	17.0
ACM5_494_506		3.0	7.0	20.0	39.0	76.0	5.0	10.0	22.0	44.0	94.0	4.0	8.0	16.0	33.0	71.0	3.0	4.0	15.0	25.0	54.0	2.0	5.0	13.0	27.0	52.0	2.0	3.0	11.0	20.0	40.0	2.0	3.0	13.0	20.0	41.0	2.0	6.0	14.0	30.0	57.0	3.0	5.0	14.0	31.0	61.0	3.0	7.0	15.0	32.0	64.0	2.0	6.0	13.0	32.0	61.0	4.0	7.0	21.0	41.0	83.0
BAD_93_105		8.0	16.0	43.0	87.0	176.0	11.0	20.0	47.0	94.0	196.0	7.0	18.0	40.0	80.0	162.0	6.0	12.0	29.0	59.0	120.0	5.0	12.0	32.0	64.0	124.0	6.0	11.0	24.0	52.0	99.0	6.0	9.0	23.0	47.0	93.0	4.0	12.0	29.0	55.0	110.0	1.0	11.0	26.0	53.0	109.0	5.0	11.0	24.0	51.0	103.0	3.0	3.0	13.0	28.0	50.0	5.0	10.0	23.0	48.0	92.0
CSF1R_701_713		0.0	2.0	2.0	6.0	13.0	1.0	1.0	2.0	8.0	17.0	1.0	1.0	4.0	7.0	15.0	0.0	2.0	3.0	6.0	12.0	38.0	74.0	188.0	379.0	745.0	4.0	7.0	16.0	35.0	76.0	4.0	6.0	19.0	34.0	69.0	4.0	9.0	22.0	42.0	88.0	46.0	87.0	220.0	447.0	888.0	4.0	10.0	23.0	50.0	105.0	3.0	8.0	23.0	45.0	90.0	19.0	37.0	95.0	186.0	369.0
GPR6_349_361		2.0	1.0	1.0	5.0	8.0	-1.0	0.0	4.0	4.0	10.0	1.0	2.0	3.0	5.0	10.0	2.0	2.0	3.0	5.0	10.0	120.0	238.0	596.0	1183.0	2323.0	4.0	8.0	22.0	47.0	97.0	9.0	17.0	46.0	91.0	189.0	7.0	12.0	35.0	67.0	141.0	127.0	242.0	627.0	1244.0	2429.0	8.0	16.0	44.0	85.0	174.0	7.0	15.0	38.0	76.0	151.0	59.0	119.0	294.0	591.0	1172.0
KCNA2_442_454		1.0	0.0	1.0	1.0	3.0	2.0	-1.0	1.0	4.0	6.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	1.0	5.0	8.0	16.0	41.0	84.0	168.0	1.0	1.0	4.0	8.0	16.0	1.0	1.0	2.0	8.0	19.0	2.0	1.0	4.0	9.0	17.0	5.0	7.0	24.0	51.0	99.0	1.0	1.0	5.0	6.0	18.0	0.0	1.0	3.0	5.0	11.0	1.0	4.0	10.0	15.0	29.0
MARCS_160_172		1.0	2.0	5.0	11.0	22.0	1.0	1.0	7.0	14.0	29.0	1.0	0.0	8.0	14.0	23.0	0.0	1.0	5.0	10.0	20.0	0.0	2.0	7.0	11.0	20.0	1.0	4.0	3.0	15.0	26.0	-1.0	1.0	4.0	13.0	21.0	2.0	1.0	7.0	9.0	20.0	1.0	4.0	5.0	16.0	30.0	1.0	3.0	5.0	14.0	29.0	0.0	1.0	3.0	12.0	16.0	0.0	4.0	7.0	14.0	25.0
NMDZ1_890_902		1.0	2.0	8.0	13.0	23.0	2.0	4.0	7.0	15.0	28.0	2.0	2.0	8.0	15.0	27.0	1.0	1.0	4.0	8.0	18.0	482.0	946.0	2345.0	3626.0	3244.0	160.0	320.0	794.0	1564.0	3075.0	244.0	487.0	1206.0	2379.0	3634.0	281.0	551.0	1373.0	2703.0	3623.0	465.0	926.0	2282.0	3453.0	2936.0	195.0	395.0	972.0	1919.0	3601.0	236.0	466.0	1161.0	2282.0	3598.0	398.0	774.0	1906.0	3679.0	3385.0
PTK6_436_448		2.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	6.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	3.0	7.0	7.0	12.0	32.0	70.0	138.0	1.0	3.0	10.0	19.0	32.0	3.0	4.0	10.0	19.0	45.0	1.0	1.0	8.0	15.0	35.0	6.0	12.0	25.0	62.0	119.0	0.0	3.0	9.0	15.0	35.0	1.0	0.0	7.0	16.0	36.0	3.0	7.0	23.0	41.0	78.0
SRC_413_425		1.0	2.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	-2.0	0.0	4.0	1.0	1.0	0.0	-1.0	-3.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	-1.0	2.0	3.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	0.0	2.0	6.0	1.0	1.0	-1.0	0.0	0.0	-1.0	1.0	0.0	-2.0	0.0	0.0	0.0	-2.0	-1.0	0.0
CAC1C_1974_1986		0.0	2.0	5.0	6.0	11.0	2.0	0.0	3.0	5.0	12.0	0.0	3.0	3.0	4.0	7.0	0.0	0.0	2.0	4.0	9.0	6.0	10.0	22.0	47.0	88.0	0.0	2.0	5.0	9.0	18.0	1.0	1.0	4.0	8.0	18.0	0.0	1.0	6.0	11.0	19.0	6.0	11.0	27.0	51.0	106.0	1.0	2.0	8.0	13.0	26.0	1.0	4.0	7.0	13.0	30.0	3.0	5.0	14.0	31.0	58.0
KPB1_1011_1023		0.0	1.0	0.0	0.0	4.0	-2.0	0.0	1.0	1.0	-1.0	1.0	1.0	-1.0	2.0	2.0	1.0	0.0	1.0	1.0	4.0	-1.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	3.0	1.0	1.0	2.0	4.0	6.0	0.0	1.0	1.0	3.0	6.0	-1.0	1.0	1.0	1.0	5.0	-1.0	2.0	1.0	4.0	3.0	0.0	1.0	2.0	3.0	7.0
SRC8_CHICK_423_435		0.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	-1.0	-3.0	-1.0	0.0	-1.0	0.0	2.0	1.0	2.0	-1.0	1.0	-1.0	-1.0	2.0	0.0	1.0	1.0	2.0	3.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	0.0	2.0	2.0	3.0	-1.0	0.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	-2.0	-2.0
ACM5_498_510		2.0	3.0	10.0	19.0	35.0	5.0	4.0	9.0	23.0	45.0	1.0	4.0	10.0	18.0	37.0	2.0	3.0	7.0	14.0	28.0	4.0	5.0	14.0	28.0	58.0	0.0	5.0	9.0	16.0	34.0	0.0	4.0	12.0	20.0	42.0	2.0	5.0	11.0	21.0	42.0	3.0	4.0	10.0	23.0	46.0	1.0	3.0	11.0	23.0	43.0	2.0	1.0	6.0	13.0	26.0	3.0	4.0	12.0	27.0	52.0
BCKD_45_57		1.0	2.0	2.0	7.0	12.0	0.0	0.0	3.0	7.0	15.0	2.0	-1.0	3.0	8.0	14.0	2.0	2.0	1.0	5.0	7.0	2.0	3.0	6.0	13.0	27.0	-1.0	1.0	1.0	6.0	8.0	0.0	3.0	4.0	8.0	14.0	0.0	0.0	2.0	4.0	13.0	0.0	3.0	8.0	15.0	32.0	0.0	1.0	2.0	4.0	10.0	1.0	0.0	2.0	4.0	8.0	1.0	3.0	4.0	10.0	20.0
CSK21_355_367		-1.0	0.0	-1.0	2.0	1.0	-1.0	0.0	0.0	1.0	0.0	-1.0	0.0	-1.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	-1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	1.0	1.0	3.0	0.0	3.0	6.0	-1.0	0.0	2.0	1.0	4.0	1.0	0.0	1.0	-2.0	0.0	-1.0	1.0	1.0	1.0	5.0	0.0	-1.0	-1.0	1.0	3.0	1.0	1.0	-1.0	-1.0	0.0
GPSM2_394_406		0.0	0.0	1.0	3.0	4.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	2.0	0.0	4.0	1.0	2.0	1.0	2.0	3.0	6.0	7.0	23.0	50.0	100.0	-1.0	1.0	4.0	11.0	19.0	0.0	2.0	5.0	11.0	19.0	-1.0	1.0	2.0	7.0	12.0	3.0	6.0	18.0	34.0	74.0	2.0	1.0	4.0	9.0	19.0	0.0	0.0	4.0	8.0	14.0	1.0	2.0	7.0	13.0	28.0
KCNA3_461_473		-1.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	3.0	4.0	-1.0	1.0	-1.0	0.0	4.0	0.0	0.0	1.0	2.0	3.0	2.0	3.0	6.0	14.0	27.0	0.0	1.0	1.0	4.0	9.0	1.0	0.0	2.0	4.0	8.0	1.0	0.0	1.0	4.0	6.0	0.0	1.0	4.0	9.0	18.0	-1.0	0.0	1.0	4.0	8.0	-1.0	0.0	1.0	4.0	6.0	1.0	-1.0	2.0	6.0	13.0
MBP_222_234		2.0	6.0	11.0	21.0	41.0	2.0	5.0	13.0	26.0	52.0	3.0	5.0	11.0	20.0	37.0	2.0	6.0	9.0	21.0	39.0	-1.0	0.0	1.0	8.0	12.0	2.0	2.0	7.0	14.0	30.0	1.0	1.0	4.0	10.0	23.0	-1.0	2.0	4.0	13.0	28.0	-1.0	1.0	8.0	17.0	29.0	1.0	2.0	7.0	11.0	25.0	0.0	0.0	3.0	6.0	12.0	2.0	1.0	3.0	10.0	25.0
NOS3_1171_1183		3.0	8.0	20.0	39.0	77.0	3.0	9.0	22.0	45.0	89.0	4.0	5.0	15.0	28.0	58.0	0.0	5.0	15.0	30.0	59.0	100.0	191.0	480.0	950.0	1867.0	15.0	33.0	81.0	163.0	324.0	22.0	50.0	123.0	250.0	486.0	27.0	56.0	143.0	293.0	561.0	130.0	269.0	677.0	1335.0	2567.0	29.0	59.0	139.0	277.0	566.0	16.0	37.0	89.0	176.0	352.0	60.0	117.0	294.0	592.0	1166.0
RAB1A_187_199		2.0	0.0	0.0	1.0	3.0	1.0	-2.0	1.0	2.0	4.0	1.0	1.0	1.0	1.0	3.0	-2.0	-1.0	1.0	1.0	1.0	0.0	-1.0	0.0	0.0	1.0	1.0	1.0	-1.0	4.0	5.0	-1.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	2.0	5.0	-1.0	0.0	-2.0	-4.0	-6.0	0.0	0.0	-1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0
STK6_283_295		8.0	20.0	53.0	111.0	223.0	16.0	34.0	83.0	168.0	330.0	13.0	26.0	63.0	128.0	254.0	7.0	14.0	37.0	74.0	148.0	35.0	67.0	171.0	339.0	668.0	6.0	12.0	34.0	70.0	139.0	7.0	14.0	35.0	71.0	143.0	8.0	16.0	39.0	76.0	155.0	45.0	89.0	227.0	449.0	898.0	8.0	18.0	48.0	94.0	191.0	17.0	34.0	88.0	174.0	352.0	44.0	88.0	216.0	433.0	866.0
CFTR_730_742		-1.0	-1.0	0.0	0.0	3.0	-1.0	0.0	1.0	0.0	-2.0	0.0	0.0	-1.0	0.0	0.0	-2.0	1.0	0.0	1.0	4.0	1.0	1.0	1.0	1.0	4.0	1.0	2.0	-1.0	2.0	0.0	-1.0	0.0	2.0	3.0	3.0	0.0	-1.0	-1.0	1.0	5.0	0.0	-2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-1.0	-1.0	0.0	-1.0
MYPC3_268_280		-1.0	1.0	2.0	3.0	4.0	0.0	0.0	0.0	2.0	5.0	-2.0	1.0	1.0	3.0	5.0	2.0	1.0	1.0	3.0	5.0	2.0	4.0	11.0	22.0	43.0	1.0	1.0	3.0	9.0	17.0	1.0	0.0	4.0	8.0	12.0	1.0	0.0	3.0	7.0	11.0	2.0	3.0	10.0	23.0	43.0	0.0	1.0	3.0	5.0	13.0	0.0	0.0	3.0	3.0	7.0	1.0	1.0	1.0	4.0	10.0
VASP_271_283		6.0	10.0	21.0	47.0	90.0	7.0	12.0	33.0	73.0	145.0	7.0	13.0	32.0	64.0	131.0	2.0	4.0	13.0	26.0	53.0	102.0	203.0	506.0	1017.0	1990.0	18.0	37.0	94.0	186.0	376.0	27.0	57.0	145.0	288.0	576.0	20.0	40.0	100.0	198.0	395.0	102.0	203.0	520.0	1023.0	2027.0	17.0	36.0	91.0	178.0	353.0	17.0	34.0	81.0	166.0	330.0	52.0	105.0	261.0	523.0	1033.0
ADDB_696_708		0.0	0.0	2.0	3.0	2.0	1.0	1.0	2.0	3.0	4.0	0.0	0.0	1.0	3.0	7.0	1.0	0.0	2.0	3.0	5.0	1.0	2.0	3.0	9.0	17.0	0.0	0.0	1.0	3.0	9.0	2.0	1.0	2.0	5.0	8.0	2.0	1.0	3.0	4.0	10.0	1.0	1.0	2.0	5.0	9.0	0.0	1.0	3.0	4.0	7.0	0.0	1.0	1.0	1.0	4.0	-2.0	1.0	2.0	2.0	6.0
BRCA1_1451_1463		1.0	0.0	1.0	1.0	0.0	-2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	3.0	2.0	1.0	1.0	0.0	2.0	3.0	1.0	1.0	0.0	-1.0	1.0	1.0	-2.0	0.0	2.0	4.0	0.0	0.0	1.0	2.0	3.0	-1.0	0.0	2.0	2.0	2.0	1.0	0.0	2.0	-1.0	1.0	0.0	-1.0	1.0	0.0	2.0	-1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0
DCX_49_61		0.0	0.0	0.0	2.0	3.0	0.0	2.0	0.0	2.0	5.0	0.0	-1.0	1.0	3.0	6.0	0.0	0.0	0.0	3.0	3.0	2.0	1.0	5.0	7.0	15.0	1.0	1.0	2.0	3.0	6.0	0.0	1.0	0.0	6.0	6.0	0.0	2.0	5.0	6.0	14.0	2.0	-1.0	3.0	4.0	10.0	1.0	1.0	0.0	3.0	8.0	-1.0	1.0	0.0	1.0	6.0	0.0	1.0	3.0	6.0	10.0
GSUB_61_73		0.0	1.0	2.0	3.0	6.0	0.0	3.0	2.0	6.0	9.0	0.0	1.0	1.0	4.0	10.0	0.0	1.0	1.0	4.0	8.0	2.0	4.0	7.0	14.0	29.0	0.0	2.0	5.0	8.0	14.0	1.0	1.0	3.0	5.0	11.0	0.0	-1.0	4.0	8.0	12.0	1.0	3.0	8.0	19.0	38.0	0.0	1.0	4.0	8.0	12.0	-1.0	2.0	3.0	4.0	9.0	1.0	0.0	4.0	6.0	16.0
KCNB1_489_501		0.0	-2.0	1.0	2.0	3.0	1.0	0.0	2.0	1.0	6.0	1.0	1.0	1.0	2.0	6.0	0.0	0.0	2.0	3.0	5.0	0.0	1.0	1.0	1.0	5.0	0.0	0.0	2.0	0.0	5.0	-2.0	1.0	2.0	4.0	3.0	-1.0	0.0	0.0	1.0	3.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	3.0	3.0	1.0	0.0	2.0	1.0	6.0	2.0	0.0	1.0	2.0	0.0
MK10_214_226		1.0	-1.0	1.0	4.0	4.0	0.0	1.0	1.0	2.0	6.0	0.0	1.0	2.0	2.0	5.0	0.0	2.0	3.0	2.0	6.0	1.0	1.0	2.0	3.0	4.0	1.0	0.0	2.0	4.0	9.0	0.0	0.0	1.0	1.0	7.0	-1.0	0.0	0.0	3.0	8.0	1.0	0.0	-1.0	0.0	7.0	2.0	1.0	3.0	3.0	5.0	-1.0	1.0	0.0	3.0	7.0	0.0	1.0	1.0	2.0	5.0
NR4A1_344_356		1.0	1.0	3.0	9.0	15.0	0.0	0.0	5.0	9.0	18.0	0.0	2.0	3.0	7.0	17.0	1.0	1.0	4.0	8.0	12.0	25.0	53.0	134.0	268.0	537.0	1.0	1.0	6.0	14.0	29.0	2.0	4.0	11.0	23.0	41.0	3.0	6.0	14.0	26.0	54.0	29.0	59.0	142.0	283.0	568.0	2.0	3.0	9.0	16.0	32.0	2.0	5.0	11.0	24.0	40.0	18.0	34.0	88.0	176.0	356.0
RAF1_253_265		2.0	0.0	2.0	1.0	4.0	1.0	0.0	3.0	2.0	6.0	-1.0	0.0	2.0	4.0	10.0	0.0	-1.0	0.0	1.0	5.0	14.0	30.0	73.0	150.0	296.0	1.0	1.0	5.0	10.0	20.0	0.0	1.0	6.0	9.0	21.0	0.0	2.0	3.0	8.0	20.0	14.0	32.0	77.0	157.0	310.0	1.0	2.0	5.0	12.0	24.0	2.0	2.0	5.0	10.0	19.0	3.0	9.0	19.0	42.0	79.0
STMN2_90_102		0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	-1.0	3.0	3.0	0.0	0.0	1.0	2.0	3.0	0.0	3.0	7.0	13.0	26.0	1.0	0.0	3.0	3.0	8.0	0.0	-1.0	2.0	5.0	12.0	1.0	1.0	1.0	5.0	10.0	1.0	2.0	5.0	9.0	18.0	0.0	1.0	2.0	2.0	5.0	1.0	1.0	3.0	5.0	9.0	0.0	0.0	2.0	3.0	7.0
CGHB_109_121		9.0	20.0	53.0	106.0	217.0	18.0	33.0	89.0	174.0	351.0	11.0	26.0	67.0	124.0	264.0	6.0	10.0	27.0	55.0	108.0	1.0	1.0	0.0	2.0	7.0	1.0	-1.0	1.0	3.0	5.0	0.0	1.0	-1.0	3.0	7.0	-1.0	0.0	0.0	2.0	5.0	-1.0	0.0	1.0	2.0	6.0	0.0	1.0	1.0	4.0	6.0	1.0	0.0	1.0	3.0	6.0	0.0	1.0	2.0	5.0	9.0
NCF1_296_308		1.0	2.0	4.0	8.0	17.0	-1.0	3.0	5.0	10.0	19.0	1.0	2.0	6.0	8.0	15.0	1.0	0.0	4.0	7.0	11.0	66.0	128.0	320.0	649.0	1259.0	7.0	13.0	37.0	75.0	156.0	12.0	24.0	63.0	129.0	252.0	11.0	22.0	59.0	118.0	240.0	62.0	123.0	306.0	608.0	1213.0	8.0	15.0	39.0	83.0	168.0	6.0	13.0	32.0	67.0	137.0	33.0	68.0	171.0	340.0	683.0
VTNC_390_402		1.0	1.0	2.0	6.0	8.0	1.0	2.0	3.0	5.0	10.0	-2.0	2.0	2.0	5.0	9.0	0.0	-1.0	1.0	4.0	7.0	18.0	33.0	83.0	167.0	332.0	4.0	7.0	16.0	31.0	64.0	3.0	7.0	17.0	35.0	72.0	2.0	4.0	8.0	20.0	34.0	14.0	27.0	75.0	149.0	286.0	3.0	9.0	18.0	37.0	75.0	3.0	4.0	12.0	24.0	44.0	6.0	15.0	34.0	70.0	142.0
ADDB_706_718		0.0	2.0	4.0	7.0	14.0	-1.0	1.0	4.0	8.0	15.0	2.0	2.0	4.0	8.0	15.0	1.0	1.0	4.0	6.0	12.0	165.0	327.0	809.0	1614.0	3165.0	10.0	19.0	51.0	99.0	200.0	34.0	72.0	178.0	349.0	706.0	42.0	85.0	215.0	432.0	856.0	140.0	274.0	689.0	1369.0	2692.0	16.0	32.0	84.0	175.0	346.0	31.0	61.0	151.0	301.0	603.0	118.0	231.0	578.0	1153.0	2267.0
C1R_201_213		0.0	0.0	2.0	0.0	3.0	-1.0	1.0	1.0	1.0	2.0	0.0	-1.0	1.0	1.0	5.0	0.0	2.0	0.0	2.0	5.0	0.0	-1.0	0.0	0.0	6.0	1.0	2.0	2.0	3.0	4.0	1.0	1.0	2.0	3.0	3.0	1.0	0.0	1.0	3.0	5.0	-1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0
ELK1_356_368		0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	-1.0	3.0	3.0	1.0	0.0	1.0	4.0	0.0	2.0	0.0	1.0	2.0	1.0	2.0	0.0	2.0	5.0	0.0	0.0	1.0	3.0	7.0	-1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	-1.0	-2.0	-1.0	0.0	1.0	1.0	2.0	3.0	0.0	1.0	-1.0	3.0	1.0	1.0	-1.0	0.0	1.0	5.0
GYS2_1_13		8.0	17.0	44.0	91.0	175.0	10.0	22.0	54.0	109.0	215.0	6.0	14.0	34.0	69.0	144.0	6.0	14.0	38.0	78.0	159.0	17.0	34.0	84.0	177.0	341.0	5.0	14.0	32.0	65.0	138.0	5.0	11.0	30.0	64.0	128.0	8.0	11.0	32.0	63.0	130.0	9.0	30.0	77.0	152.0	299.0	6.0	13.0	33.0	64.0	133.0	1.0	6.0	16.0	37.0	79.0	9.0	17.0	51.0	100.0	197.0
KIF11_919_931		-2.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	-1.0	3.0	-1.0	-1.0	2.0	1.0	2.0	-2.0	-1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	3.0	3.0	-1.0	-1.0	0.0	1.0	5.0	0.0	0.0	1.0	2.0	6.0	1.0	1.0	-3.0	-2.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	1.0	0.0	-1.0	-2.0	-2.0	-5.0
MP2K1_281_293		0.0	-2.0	-1.0	1.0	1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	2.0	-1.0	-1.0	1.0	3.0	1.0	0.0	0.0	3.0	5.0	0.0	1.0	1.0	4.0	2.0	1.0	1.0	2.0	0.0	4.0	-1.0	-1.0	0.0	0.0	-2.0	1.0	0.0	0.0	2.0	2.0	0.0	-1.0	1.0	2.0	1.0	0.0	-1.0	0.0	0.0	2.0
NTRK3_824_836		0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	2.0	4.0	0.0	1.0	2.0	2.0	4.0	0.0	1.0	1.0	3.0	4.0	0.0	0.0	-1.0	0.0	-4.0	0.0	1.0	2.0	4.0	8.0	0.0	1.0	2.0	5.0	6.0	1.0	3.0	1.0	3.0	5.0	0.0	-2.0	-2.0	-4.0	-9.0	0.0	1.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	3.0	-2.0	0.0	2.0	0.0	1.0
RAP1B_172_184		1.0	1.0	2.0	7.0	11.0	2.0	1.0	4.0	6.0	11.0	-1.0	1.0	4.0	7.0	12.0	1.0	1.0	3.0	5.0	9.0	102.0	196.0	494.0	984.0	1921.0	7.0	12.0	33.0	69.0	134.0	13.0	27.0	72.0	144.0	282.0	14.0	23.0	60.0	119.0	239.0	103.0	210.0	525.0	1054.0	2079.0	9.0	18.0	51.0	101.0	199.0	20.0	39.0	99.0	192.0	381.0	73.0	147.0	365.0	723.0	1439.0
