Kinase,Z,method,AvgZ
DMPK,0.64,710317302>0.3,0.9824999999999999
CHK1,-0.63,710317302>0.3,-0.58
PLK,-0.62,710317302>0.3,-0.68
RSK,-0.61,710317302>0.3,-0.275
IKK,0.59,710317302>0.3,0.2575
PHK,-0.58,710317302>0.3,-0.2875
NUAK,-0.58,710317302>0.3,-0.315
NAK,-0.58,710317302>0.3,-0.6925
TTK,-0.55,710317302>0.3,-0.28500000000000003
TLK,-0.54,710317302>0.3,-0.68
PKCI,0.52,710317302>0.3,0.67
GRK,-0.52,710317302>0.3,-0.78
CAMK2,0.5,710317302>0.3,0.32499999999999996
PKCA,0.49,710317302>0.3,0.025000000000000022
LKB,0.47,710317302>0.3,0.27999999999999997
STE7,-0.46,710317302>0.3,-0.94
COT,0.45,710317302>0.3,0.9075
PKD,-0.44,710317302>0.3,0.034999999999999996
NMO,-0.44,710317302>0.3,-0.815
NDR,0.44,710317302>0.3,0.1125
MLCK,0.44,710317302>0.3,0.12499999999999999
NIK,-0.41,710317302>0.3,-0.4925
BUD32,-0.41,710317302>0.3,0.059999999999999984
TAO,-0.41,710317302>0.3,-0.485
ULK,-0.4,710317302>0.3,-0.475
KHS,-0.4,710317302>0.3,-0.5025
MTOR,0.4,710317302>0.3,-0.31000000000000005
SLK,-0.4,710317302>0.3,-0.49
CLK,-0.4,710317302>0.3,-0.48500000000000004
BRSK,-0.4,710317302>0.3,0.04999999999999996
PASK,-0.4,710317302>0.3,0.6599999999999999
CAMKK,-0.39,710317302>0.3,-0.4825
MOS,-0.39,710317302>0.3,-0.48250000000000004
AKT,0.37,710317302>0.3,0.6825
STE11,-0.31,710317302>0.3,-0.32
SGK,-0.31,710317302>0.3,0.0050000000000000044
PRKDC,0.3,710317302>0.3,0.2725
MLK,-0.29,710317302>0.3,0.135
PKG,0.25,710317302>0.3,0.53
PIM,0.21,710317302>0.3,0.395
RAF,-0.17,710317302>0.3,0.065
PKCD,0.17,710317302>0.3,1.5125
DAPK,-0.15,710317302>0.3,0.08
DYRK,-0.14,710317302>0.3,-0.3975
IRAK,0.12,710317302>0.3,-0.2925
GSK,0.12,710317302>0.3,0.10500000000000001
MELK,0.11,710317302>0.3,0.0475
CK2,-0.1,710317302>0.3,-0.235
PEK,-0.07,710317302>0.3,-0.41000000000000003
WNK,2.94,710317302>0.4,2.2025
HAL,2.04,710317302>0.4,1.2575
AUR,2,710317302>0.4,1.7000000000000002
PAKB,1.94,710317302>0.4,1.2449999999999999
P38,-1.83,710317302>0.4,-1.9275
MAPKAPK,-1.69,710317302>0.4,-1.11
ERK,-1.65,710317302>0.4,-1.1225
FRAY,1.65,710317302>0.4,1.4575
CAMK1,1.5,710317302>0.4,0.95
DYRK,-1.36,710317302>0.4,-0.3975
PKG,1.34,710317302>0.4,0.53
AKT,1.32,710317302>0.4,0.6825
IKK,1.3,710317302>0.4,0.2575
PKCH,1.22,710317302>0.4,2.285
RAD53,1.19,710317302>0.4,0.8724999999999999
CDK,-1.18,710317302>0.4,-1.48
JNK,-1.05,710317302>0.4,-1.155
PDHK,1.03,710317302>0.4,1.3125
RSK,1.01,710317302>0.4,-0.275
STKR,-0.9,710317302>0.4,-1.315
NEK,-0.84,710317302>0.4,-1.09
MARK,-0.82,710317302>0.4,-0.9875
PKCA,0.79,710317302>0.4,0.025000000000000022
COT,0.77,710317302>0.4,0.9075
VRK1,-0.76,710317302>0.4,-0.10500000000000004
MLCK,0.73,710317302>0.4,0.12499999999999999
NDR,0.71,710317302>0.4,0.1125
CK1,-0.69,710317302>0.4,-1.46
ATM,-0.68,710317302>0.4,-0.1225
MSN,-0.67,710317302>0.4,-0.7100000000000001
PKCD,0.66,710317302>0.4,1.5125
STE7,-0.63,710317302>0.4,-0.94
BARK2,-0.57,710317302>0.4,-0.845
QIK,-0.57,710317302>0.4,-0.5974999999999999
PAKA,0.55,710317302>0.4,0.5875
DMPK,0.51,710317302>0.4,0.9824999999999999
TLK,-0.49,710317302>0.4,-0.68
NUAK,-0.49,710317302>0.4,-0.315
RIPK,-0.48,710317302>0.4,-0.7875
PKN,-0.47,710317302>0.4,0.625
TTK,-0.47,710317302>0.4,-0.28500000000000003
RAF,0.46,710317302>0.4,0.065
NAK,-0.45,710317302>0.4,-0.6925
DAPK,0.45,710317302>0.4,0.08
PDK1,0.42,710317302>0.4,0.21000000000000002
PHK,-0.4,710317302>0.4,-0.2875
MTOR,-0.36,710317302>0.4,-0.31000000000000005
IRAK,-0.36,710317302>0.4,-0.2925
MST,0.36,710317302>0.4,0.905
KHS,-0.36,710317302>0.4,-0.5025
NIK,-0.35,710317302>0.4,-0.4925
MOS,-0.34,710317302>0.4,-0.48250000000000004
SLK,-0.33,710317302>0.4,-0.49
BRSK,-0.33,710317302>0.4,0.04999999999999996
BUD32,-0.33,710317302>0.4,0.059999999999999984
SGK,0.33,710317302>0.4,0.0050000000000000044
TAO,-0.32,710317302>0.4,-0.485
CAMKK,-0.32,710317302>0.4,-0.4825
CLK,-0.32,710317302>0.4,-0.48500000000000004
PASK,-0.31,710317302>0.4,0.6599999999999999
AMPK,-0.3,710317302>0.4,-0.4225
ULK,-0.3,710317302>0.4,-0.475
CAMK2,0.29,710317302>0.4,0.32499999999999996
ATR,-0.28,710317302>0.4,-0.07750000000000001
CHK1,-0.28,710317302>0.4,-0.58
PLK,0.26,710317302>0.4,-0.68
CK2,0.25,710317302>0.4,-0.235
PEK,0.22,710317302>0.4,-0.41000000000000003
PRKDC,-0.2,710317302>0.4,0.2725
GRK,-0.2,710317302>0.4,-0.78
PKD,-0.18,710317302>0.4,0.034999999999999996
MELK,0.16,710317302>0.4,0.0475
MLK,0.14,710317302>0.4,0.135
GSK,-0.09,710317302>0.4,0.10500000000000001
LKB,-0.09,710317302>0.4,0.27999999999999997
NMO,-0.07,710317302>0.4,-0.815
PKCI,-0.05,710317302>0.4,0.67
PKA,0.04,710317302>0.4,-0.20000000000000004
PIM,-0.03,710317302>0.4,0.395
STE11,0.02,710317302>0.4,-0.32
