Kinase,HGNC,Perc,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
RSK,RPS6KA2,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KA3,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KA4,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KA5,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KA6,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KB1,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
RSK,RPS6KB2,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,67,0.6078892291678638
STE7,MAP2K1,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,49,0.4721140501351991
STE7,MAP2K2,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,49,0.4721140501351991
STE7,MAP2K3,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,49,0.4721140501351991
STE7,MAP2K4,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,49,0.4721140501351991
STE7,MAP2K5,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,50,0.4721140501351991
STE7,MAP2K6,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,50,0.4721140501351991
STE7,MAP2K7,0.5768025078369906,-1,-1,-1,0.5768025078369906,0.3306156628530998,50,0.4721140501351991
CK1,CSNK1A1,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1A1L,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1D,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1E,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1G1,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1G2,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,79,0.6797702063028043
CK1,CSNK1G3,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,80,0.6797702063028043
CK1,TTBK1,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,80,0.6797702063028043
CK1,TTBK2,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,80,0.6797702063028043
CK1,VRK3,0.90282131661442,-1,-1,-1,0.90282131661442,0.3833004099695578,80,0.6797702063028043
PKCI,PRKCI,0.3510971786833856,-1,-1,-1,0.3510971786833856,0.2941416071570904,29,0.3283520958653186
PKCI,PRKCZ,0.3510971786833856,-1,-1,-1,0.3510971786833856,0.2941416071570904,30,0.3283520958653186
DYRK,DYRK1A,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,DYRK1B,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,DYRK2,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,DYRK3,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,DYRK4,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,HIPK1,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,HIPK2,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,73,0.6318495548795107
DYRK,HIPK3,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,74,0.6318495548795107
DYRK,HIPK4,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,74,0.6318495548795107
DYRK,PRPF4B,0.8275862068965517,-1,-1,-1,0.8275862068965517,0.3711423914042213,74,0.6318495548795107
ERK,MAPK1,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,77,0.6717834310655884
ERK,MAPK15,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,78,0.6717834310655884
ERK,MAPK3,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,78,0.6717834310655884
ERK,MAPK4,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,78,0.6717834310655884
ERK,MAPK6,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,78,0.6717834310655884
ERK,MAPK7,0.890282131661442,-1,-1,-1,0.890282131661442,0.3812740735420016,78,0.6717834310655884
PHK,PHKG1,0.877742946708464,-1,-1,-1,0.877742946708464,0.37924773711444554,77,0.6637966558283728
PHK,PHKG2,0.877742946708464,-1,-1,-1,0.877742946708464,0.37924773711444554,77,0.6637966558283728
SGK,SGK1,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,43,0.4321801739491212
SGK,SGK2,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,43,0.4321801739491212
SGK,SGK3,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,43,0.4321801739491212
GSK,GSK3A,0.4890282131661442,-1,-1,-1,0.4890282131661442,0.31643130786020723,41,0.4162066234746899
GSK,GSK3B,0.4890282131661442,-1,-1,-1,0.4890282131661442,0.31643130786020723,41,0.4162066234746899
PKCH,PRKCE,0.7523510971786834,-1,-1,-1,0.7523510971786834,0.3589843728388848,62,0.583928903456217
PKCH,PRKCH,0.7523510971786834,-1,-1,-1,0.7523510971786834,0.3589843728388848,62,0.583928903456217
STKR,ACVR1,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,64,0.5999024539306484
STKR,ACVR1B,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,64,0.5999024539306484
STKR,ACVR1C,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,ACVR2A,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,ACVR2B,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,ACVRL1,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,AMHR2,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,BMPR1A,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,BMPR1B,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,65,0.5999024539306484
STKR,BMPR2,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,66,0.5999024539306484
STKR,TGFBR1,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,66,0.5999024539306484
STKR,TGFBR2,0.7774294670846394,-1,-1,-1,0.7774294670846394,0.36303704569399703,66,0.5999024539306484
PKCD,PRKCD,0.927899686520376,-1,-1,-1,0.927899686520376,0.3873530828246698,82,0.6957437567772349
PKCD,PRKCQ,0.927899686520376,-1,-1,-1,0.927899686520376,0.3873530828246698,82,0.6957437567772349
MTOR,MTOR,0.8652037617554859,-1,-1,-1,0.8652037617554859,0.37722140068688953,76,0.6558098805911574
CHK1,CHEK1,0.8401253918495298,-1,-1,-1,0.8401253918495298,0.3731687278317773,74,0.6398363301167259
PRKDC,PRKDC,0.438871473354232,-1,-1,-1,0.438871473354232,0.308325962149983,37,0.3842595225258278
MAPKAPK,MAPKAPK2,0.6144200626959248,-1,-1,-1,0.6144200626959248,0.336694672135768,53,0.4960743758468457
MAPKAPK,MAPKAPK3,0.6144200626959248,-1,-1,-1,0.6144200626959248,0.336694672135768,53,0.4960743758468457
MAPKAPK,MAPKAPK5,0.6144200626959248,-1,-1,-1,0.6144200626959248,0.336694672135768,53,0.4960743758468457
MAPKAPK,MKNK1,0.6144200626959248,-1,-1,-1,0.6144200626959248,0.336694672135768,53,0.4960743758468457
MAPKAPK,MKNK2,0.6144200626959248,-1,-1,-1,0.6144200626959248,0.336694672135768,53,0.4960743758468457
VRK1,VRK1,0.7021943573667712,-1,-1,-1,0.7021943573667712,0.3508790271286605,59,0.5519818025073546
CDK,CDK1,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,69,0.6238627796422953
CDK,CDK10,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,69,0.6238627796422953
CDK,CDK12,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,69,0.6238627796422953
CDK,CDK13,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,69,0.6238627796422953
CDK,CDK14,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK15,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK16,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK17,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK18,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK19,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK2,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,70,0.6238627796422953
CDK,CDK20,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK3,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK4,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK5,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK6,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK7,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK8,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,71,0.6238627796422953
CDK,CDK9,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,72,0.6238627796422953
CDK,CDK11A,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,72,0.6238627796422953
CDK,CDK11B,0.8150470219435737,-1,-1,-1,0.8150470219435737,0.3691160549766653,72,0.6238627796422953
RAD53,CHEK2,0.02507836990595611,-1,-1,-1,0.02507836990595611,0.24145686004063255,6,0.12069593969771386
LKB,STK11,0.30094043887147337,-1,-1,-1,0.30094043887147337,0.28603626144686617,26,0.2964049949164565
NMO,NLK,0.2884012539184953,-1,-1,-1,0.2884012539184953,0.28400992501931005,25,0.28841821967924075
MSN,MAP4K4,0.677115987460815,-1,-1,-1,0.677115987460815,0.34682635427354835,57,0.5360082520329236
MSN,NRK,0.677115987460815,-1,-1,-1,0.677115987460815,0.34682635427354835,57,0.5360082520329236
MSN,TNIK,0.677115987460815,-1,-1,-1,0.677115987460815,0.34682635427354835,57,0.5360082520329236
ATM,ATM,0.6520376175548589,-1,-1,-1,0.6520376175548589,0.3427736814184362,55,0.5200347015584925
NEK,NEK11,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,23,0.28043144444202517
NEK,NEK2,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK3,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK4,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK5,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK6,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK7,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK8,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
NEK,NEK9,0.27586206896551724,-1,-1,-1,0.27586206896551724,0.281983588591754,24,0.28043144444202517
MLCK,MYLK,0.6018808777429467,-1,-1,-1,0.6018808777429467,0.3346683357082119,52,0.48808760060963013
MLCK,MYLK2,0.6018808777429467,-1,-1,-1,0.6018808777429467,0.3346683357082119,52,0.48808760060963013
MLCK,TTN,0.6018808777429467,-1,-1,-1,0.6018808777429467,0.3346683357082119,52,0.48808760060963013
MST,STK3,0.32601880877742945,-1,-1,-1,0.32601880877742945,0.2900889343019783,27,0.31237854539088755
MST,STK4,0.32601880877742945,-1,-1,-1,0.32601880877742945,0.2900889343019783,28,0.31237854539088755
FRAY,OXSR1,0.06269592476489028,-1,-1,-1,0.06269592476489028,0.24753586932330077,8,0.14465626540936058
FRAY,STK39,0.06269592476489028,-1,-1,-1,0.06269592476489028,0.24753586932330077,8,0.14465626540936058
DAPK,DAPK1,0.05015673981191222,-1,-1,-1,0.05015673981191222,0.24550953289574468,7,0.13666949017214494
DAPK,DAPK2,0.05015673981191222,-1,-1,-1,0.05015673981191222,0.24550953289574468,7,0.13666949017214494
DAPK,DAPK3,0.05015673981191222,-1,-1,-1,0.05015673981191222,0.24550953289574468,7,0.13666949017214494
DAPK,STK17A,0.05015673981191222,-1,-1,-1,0.05015673981191222,0.24550953289574468,8,0.13666949017214494
DAPK,STK17B,0.05015673981191222,-1,-1,-1,0.05015673981191222,0.24550953289574468,8,0.13666949017214494
RAF,ARAF,0.8526645768025078,-1,-1,-1,0.8526645768025078,0.3751950642593334,75,0.6478231053539417
RAF,BRAF,0.8526645768025078,-1,-1,-1,0.8526645768025078,0.3751950642593334,75,0.6478231053539417
RAF,KSR1,0.8526645768025078,-1,-1,-1,0.8526645768025078,0.3751950642593334,75,0.6478231053539417
RAF,KSR2,0.8526645768025078,-1,-1,-1,0.8526645768025078,0.3751950642593334,75,0.6478231053539417
RAF,RAF1,0.8526645768025078,-1,-1,-1,0.8526645768025078,0.3751950642593334,75,0.6478231053539417
IRAK,IRAK1,0.5642633228840125,-1,-1,-1,0.5642633228840125,0.3285893264255437,48,0.46412727489798355
IRAK,IRAK2,0.5642633228840125,-1,-1,-1,0.5642633228840125,0.3285893264255437,48,0.46412727489798355
IRAK,IRAK3,0.5642633228840125,-1,-1,-1,0.5642633228840125,0.3285893264255437,48,0.46412727489798355
IRAK,IRAK4,0.5642633228840125,-1,-1,-1,0.5642633228840125,0.3285893264255437,48,0.46412727489798355
AMPK,PRKAA1,0.3887147335423197,-1,-1,-1,0.3887147335423197,0.30022061643975867,33,0.3523124215769654
AMPK,PRKAA2,0.3887147335423197,-1,-1,-1,0.3887147335423197,0.30022061643975867,33,0.3523124215769654
NUAK,NUAK1,0.47648902821316613,-1,-1,-1,0.47648902821316613,0.31440497143265117,40,0.40821984823747437
NUAK,NUAK2,0.47648902821316613,-1,-1,-1,0.47648902821316613,0.31440497143265117,40,0.40821984823747437
NAK,AAK1,0.41379310344827586,-1,-1,-1,0.41379310344827586,0.3042732892948708,35,0.3682859720513965
NAK,BMP2K,0.41379310344827586,-1,-1,-1,0.41379310344827586,0.3042732892948708,36,0.3682859720513965
NAK,GAK,0.41379310344827586,-1,-1,-1,0.41379310344827586,0.3042732892948708,36,0.3682859720513965
NAK,STK16,0.41379310344827586,-1,-1,-1,0.41379310344827586,0.3042732892948708,36,0.3682859720513965
TLK,TLK1,0.46394984326018807,-1,-1,-1,0.46394984326018807,0.3123786350050951,39,0.40023307300025884
TLK,TLK2,0.46394984326018807,-1,-1,-1,0.46394984326018807,0.3123786350050951,39,0.40023307300025884
PIM,PIM1,0.7147335423197492,-1,-1,-1,0.7147335423197492,0.3529053635562166,60,0.5599685777445704
PIM,PIM2,0.7147335423197492,-1,-1,-1,0.7147335423197492,0.3529053635562166,60,0.5599685777445704
PIM,PIM3,0.7147335423197492,-1,-1,-1,0.7147335423197492,0.3529053635562166,60,0.5599685777445704
HAL,NPR1,0.438871473354232,-1,-1,-1,0.438871473354232,0.308325962149983,38,0.3842595225258278
TTK,TTK,0.41379310344827586,-1,-1,-1,0.41379310344827586,0.3042732892948708,36,0.3682859720513965
STE11,MAP3K7,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K1,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K15,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K2,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K3,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K4,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,63,0.5919156786934325
STE11,MAP3K5,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,64,0.5919156786934325
STE11,MAP3K6,0.7648902821316614,-1,-1,-1,0.7648902821316614,0.36101070926644085,64,0.5919156786934325
PLK,PLK5,0.4012539184952978,-1,-1,-1,0.4012539184952978,0.30224695286731473,34,0.360299196814181
PLK,PLK1,0.4012539184952978,-1,-1,-1,0.4012539184952978,0.30224695286731473,34,0.360299196814181
PLK,PLK2,0.4012539184952978,-1,-1,-1,0.4012539184952978,0.30224695286731473,34,0.360299196814181
PLK,PLK3,0.4012539184952978,-1,-1,-1,0.4012539184952978,0.30224695286731473,35,0.360299196814181
PLK,PLK4,0.4012539184952978,-1,-1,-1,0.4012539184952978,0.30224695286731473,35,0.360299196814181
KHS,MAP4K1,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
KHS,MAP4K2,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
KHS,MAP4K3,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
KHS,MAP4K5,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
BRSK,BRSK1,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
BRSK,BRSK2,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
WNK,WNK1,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,18,0.23251079301873176
WNK,WNK2,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
WNK,WNK3,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
WNK,WNK4,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
CLK,CLK1,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
CLK,CLK2,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
CLK,CLK3,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
CLK,CLK4,0.2006269592476489,-1,-1,-1,0.2006269592476489,0.26982557002641755,19,0.23251079301873176
NIK,MAP3K14,0.13793103448275862,-1,-1,-1,0.13793103448275862,0.2596938878886372,15,0.19257691683265388
MLK,ILK,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,30,0.33633887110253435
MLK,MAP3K10,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,30,0.33633887110253435
MLK,MAP3K11,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,31,0.33633887110253435
MLK,MAP3K12,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,31,0.33633887110253435
MLK,MAP3K13,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,31,0.33633887110253435
MLK,MAP3K9,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,31,0.33633887110253435
MLK,TNNI3K,0.3636363636363637,-1,-1,-1,0.3636363636363637,0.29616794358464654,31,0.33633887110253435
MOS,MOS,0.2507836990595611,-1,-1,-1,0.2507836990595611,0.27793091573664186,22,0.2644578939675941
SLK,SLK,0.13793103448275862,-1,-1,-1,0.13793103448275862,0.2596938878886372,15,0.19257691683265388
SLK,STK10,0.13793103448275862,-1,-1,-1,0.13793103448275862,0.2596938878886372,15,0.19257691683265388
TAO,TAOK1,0.18808777429467088,-1,-1,-1,0.18808777429467088,0.2677992335988615,17,0.22452401778151623
TAO,TAOK2,0.18808777429467088,-1,-1,-1,0.18808777429467088,0.2677992335988615,17,0.22452401778151623
TAO,TAOK3,0.18808777429467088,-1,-1,-1,0.18808777429467088,0.2677992335988615,17,0.22452401778151623
CAMK2,CAMK2A,0.5893416927899686,-1,-1,-1,0.5893416927899686,0.33264199928065585,51,0.4801008253724146
CAMK2,CAMK2B,0.5893416927899686,-1,-1,-1,0.5893416927899686,0.33264199928065585,51,0.4801008253724146
CAMK2,CAMK2D,0.5893416927899686,-1,-1,-1,0.5893416927899686,0.33264199928065585,51,0.4801008253724146
CAMK2,CAMK2G,0.5893416927899686,-1,-1,-1,0.5893416927899686,0.33264199928065585,51,0.4801008253724146
PKD,PRKD1,0.6269592476489029,-1,-1,-1,0.6269592476489029,0.3387210085633241,54,0.5040611510840615
PKD,PRKD2,0.6269592476489029,-1,-1,-1,0.6269592476489029,0.3387210085633241,54,0.5040611510840615
PKD,PRKD3,0.6269592476489029,-1,-1,-1,0.6269592476489029,0.3387210085633241,54,0.5040611510840615
CAMKK,CAMKK1,0.1755485893416928,-1,-1,-1,0.1755485893416928,0.2657728971713054,16,0.2165372425443007
CAMKK,CAMKK2,0.1755485893416928,-1,-1,-1,0.1755485893416928,0.2657728971713054,16,0.2165372425443007
PASK,PASK,0.11285266457680251,-1,-1,-1,0.11285266457680251,0.25564121503352505,11,0.17660336635822282
BUD32,TP53RK,0.13793103448275862,-1,-1,-1,0.13793103448275862,0.2596938878886372,15,0.19257691683265388
GRK,GRK1,0.0877742946708464,-1,-1,-1,0.0877742946708464,0.2515885421784129,9,0.16062981588379174
GRK,GRK4,0.0877742946708464,-1,-1,-1,0.0877742946708464,0.2515885421784129,10,0.16062981588379174
GRK,GRK5,0.0877742946708464,-1,-1,-1,0.0877742946708464,0.2515885421784129,10,0.16062981588379174
GRK,GRK6,0.0877742946708464,-1,-1,-1,0.0877742946708464,0.2515885421784129,10,0.16062981588379174
GRK,GRK7,0.0877742946708464,-1,-1,-1,0.0877742946708464,0.2515885421784129,10,0.16062981588379174
ULK,STK36,0.12539184952978055,-1,-1,-1,0.12539184952978055,0.2576675514610811,14,0.18459014159543835
ULK,ULK1,0.12539184952978055,-1,-1,-1,0.12539184952978055,0.2576675514610811,14,0.18459014159543835
ULK,ULK2,0.12539184952978055,-1,-1,-1,0.12539184952978055,0.2576675514610811,14,0.18459014159543835
ULK,ULK3,0.12539184952978055,-1,-1,-1,0.12539184952978055,0.2576675514610811,14,0.18459014159543835
ULK,ULK4,0.12539184952978055,-1,-1,-1,0.12539184952978055,0.2576675514610811,14,0.18459014159543835
CAMK1,CAMK1,0.6896551724137931,-1,-1,-1,0.6896551724137931,0.3488526907011044,58,0.5439950272701392
CAMK1,CAMK1D,0.6896551724137931,-1,-1,-1,0.6896551724137931,0.3488526907011044,58,0.5439950272701392
CAMK1,CAMK1G,0.6896551724137931,-1,-1,-1,0.6896551724137931,0.3488526907011044,58,0.5439950272701392
CAMK1,CAMK4,0.6896551724137931,-1,-1,-1,0.6896551724137931,0.3488526907011044,58,0.5439950272701392
CAMK1,PNCK,0.6896551724137931,-1,-1,-1,0.6896551724137931,0.3488526907011044,59,0.5439950272701392
PEK,EIF2AK1,0.5015673981191222,-1,-1,-1,0.5015673981191222,0.31845764428776335,42,0.42419339871190564
PEK,EIF2AK2,0.5015673981191222,-1,-1,-1,0.5015673981191222,0.31845764428776335,42,0.42419339871190564
PEK,EIF2AK3,0.5015673981191222,-1,-1,-1,0.5015673981191222,0.31845764428776335,42,0.42419339871190564
PEK,EIF2AK4,0.5015673981191222,-1,-1,-1,0.5015673981191222,0.31845764428776335,42,0.42419339871190564
BARK2,GRK3,0.7398119122257053,-1,-1,-1,0.7398119122257053,0.3569580364113287,61,0.5759421282190015
QIK,SIK1,0.26332288401253917,-1,-1,-1,0.26332288401253917,0.2799572521641979,23,0.27244466920480964
QIK,SIK2,0.26332288401253917,-1,-1,-1,0.26332288401253917,0.2799572521641979,23,0.27244466920480964
AUR,AURKA,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,44,0.4321801739491212
AUR,AURKB,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,44,0.4321801739491212
AUR,AURKC,0.5141065830721003,-1,-1,-1,0.5141065830721003,0.3204839807153194,44,0.4321801739491212
PKCA,PRKCA,0,-1,-1,-1,0,0.2374041871855204,4,0.1047223892232827
PKCA,PRKCB,0,-1,-1,-1,0,0.2374041871855204,4,0.1047223892232827
PKCA,PRKCG,0,-1,-1,-1,0,0.2374041871855204,4,0.1047223892232827
RIPK,ANKK1,0.01253918495297805,-1,-1,-1,0.01253918495297805,0.23943052361307646,5,0.11270916446049822
RIPK,RIPK1,0.01253918495297805,-1,-1,-1,0.01253918495297805,0.23943052361307646,5,0.11270916446049822
RIPK,RIPK2,0.01253918495297805,-1,-1,-1,0.01253918495297805,0.23943052361307646,5,0.11270916446049822
RIPK,RIPK3,0.01253918495297805,-1,-1,-1,0.01253918495297805,0.23943052361307646,5,0.11270916446049822
RIPK,RIPK4,0.01253918495297805,-1,-1,-1,0.01253918495297805,0.23943052361307646,5,0.11270916446049822
MELK,MELK,0.31347962382445144,-1,-1,-1,0.31347962382445144,0.28806259787442223,27,0.304391770153672
CK2,CSNK2A1,0.3385579937304075,-1,-1,-1,0.3385579937304075,0.29211527072953436,28,0.3203653206281031
CK2,CSNK2A2,0.3385579937304075,-1,-1,-1,0.3385579937304075,0.29211527072953436,29,0.3203653206281031
CK2,CSNK2A3,0.3385579937304075,-1,-1,-1,0.3385579937304075,0.29211527072953436,29,0.3203653206281031
NDR,LATS1,0.5517241379310345,-1,-1,-1,0.5517241379310345,0.3265629899979876,46,0.4561404996607678
NDR,LATS2,0.5517241379310345,-1,-1,-1,0.5517241379310345,0.3265629899979876,47,0.4561404996607678
NDR,STK38,0.5517241379310345,-1,-1,-1,0.5517241379310345,0.3265629899979876,47,0.4561404996607678
NDR,STK38L,0.5517241379310345,-1,-1,-1,0.5517241379310345,0.3265629899979876,47,0.4561404996607678
PDK1,PDK1,0.03761755485893417,-1,-1,-1,0.03761755485893417,0.24348319646818858,7,0.1286827149349293
PDK1,PDPK1,0.03761755485893417,-1,-1,-1,0.03761755485893417,0.24348319646818858,7,0.1286827149349293
COT,MAP3K8,0.5391849529780565,-1,-1,-1,0.5391849529780565,0.3245366535704316,46,0.4481537244235525
IKK,CHUK,0.3761755485893417,-1,-1,-1,0.3761755485893417,0.2981942800122026,32,0.3443256463397499
IKK,IKBKB,0.3761755485893417,-1,-1,-1,0.3761755485893417,0.2981942800122026,32,0.3443256463397499
