Kinase,Z,method,AvgZ
ATM,-0.72,710144414>0.4,-0.14875
PKD,0.64,710144414>0.4,2.27125
PDK1,-0.64,710144414>0.4,-2.695
BARK2,-0.61,710144414>0.4,1.01125
PHK,-0.57,710144414>0.4,1.30375
MTOR,-0.54,710144414>0.4,-1.1625
PEK,-0.53,710144414>0.4,-0.5325
DAPK,-0.52,710144414>0.4,-0.2975
PAKB,-0.52,710144414>0.4,-0.28125
TTK,-0.52,710144414>0.4,-0.30625
PKN,-0.52,710144414>0.4,-1.01375
TLK,-0.51,710144414>0.4,-1.0125
HAL,-0.51,710144414>0.4,-0.11374999999999999
NAK,-0.5,710144414>0.4,-1.0262499999999999
NUAK,-0.5,710144414>0.4,-0.29375
CAMK1,0.49,710144414>0.4,1.37125
PIM,0.48,710144414>0.4,1.31
ATR,-0.43,710144414>0.4,-0.20249999999999996
BRSK,-0.38,710144414>0.4,-0.7175
SLK,-0.36,710144414>0.4,-0.72
CAMKK,-0.36,710144414>0.4,-0.71625
BUD32,-0.35,710144414>0.4,0.29874999999999996
ULK,-0.35,710144414>0.4,-0.71625
NIK,-0.34,710144414>0.4,-0.71625
PRKDC,-0.34,710144414>0.4,-0.68875
PASK,-0.34,710144414>0.4,0.3
GRK,-0.33,710144414>0.4,-0.485
CLK,-0.32,710144414>0.4,-0.7075
NEK,-0.31,710144414>0.4,-0.60625
IKK,-0.3,710144414>0.4,-0.1587500000000001
STKR,0.26,710144414>0.4,-0.4625
AUR,-0.21,710144414>0.4,0.48125000000000007
PAKA,0.18,710144414>0.4,2.04375
PDHK,-0.01,710144414>0.4,0.66625
