Kinase,Z,method,AvgZ
STKR,-0.74,710144414>0.4,-1.01125
MST,-0.65,710144414>0.4,-1.49125
MLCK,-0.63,710144414>0.4,-0.70625
VRK1,-0.62,710144414>0.4,-0.5137499999999999
COT,-0.62,710144414>0.4,-0.505
ATM,-0.56,710144414>0.4,0.11000000000000001
IKK,0.56,710144414>0.4,-0.11125
FRAY,0.56,710144414>0.4,0.28375000000000006
DMPK,0.52,710144414>0.4,0.64625
BARK2,-0.48,710144414>0.4,1.4175
P38,-0.47,710144414>0.4,-2.075
NEK,-0.47,710144414>0.4,-0.525
CAMK1,0.45,710144414>0.4,0.057499999999999954
TTK,-0.41,710144414>0.4,0.26
PKN,-0.39,710144414>0.4,-0.6975
TLK,-0.39,710144414>0.4,-0.7000000000000001
HAL,-0.39,710144414>0.4,-0.04499999999999997
NUAK,-0.38,710144414>0.4,0.27125
NAK,-0.38,710144414>0.4,-0.70125
PAKB,-0.37,710144414>0.4,0.60625
MAPKAPK,0.36,710144414>0.4,1.1425
PDK1,0.32,710144414>0.4,-1.71
PAKA,-0.31,710144414>0.4,0.98
PKCI,0.3,710144414>0.4,1.4425
NIK,-0.29,710144414>0.4,-0.48624999999999996
KHS,-0.28,710144414>0.4,-0.21625000000000003
BRSK,-0.28,710144414>0.4,-0.4925
MOS,-0.27,710144414>0.4,0.08999999999999994
PASK,-0.27,710144414>0.4,-0.2225
CLK,-0.27,710144414>0.4,-0.4925
ULK,-0.27,710144414>0.4,-0.49375
PDHK,-0.27,710144414>0.4,-0.46125000000000005
BUD32,-0.26,710144414>0.4,0.86
CAMKK,-0.25,710144414>0.4,-0.48875
SLK,-0.25,710144414>0.4,-0.49375
RAF,0.24,710144414>0.4,-0.08124999999999999
RIPK,0.23,710144414>0.4,-0.6600000000000003
MTOR,0.22,710144414>0.4,-0.20374999999999993
AUR,0.21,710144414>0.4,1.225
PKA,-0.18,710144414>0.4,1.88
GRK,0.18,710144414>0.4,-0.5225000000000001
PKCH,-0.14,710144414>0.4,-0.08124999999999999
PKCD,0.11,710144414>0.4,1.21125
PEK,0.1,710144414>0.4,-0.61
RSK,0.07,710144414>0.4,0.9
CK1,0.06,710144414>0.4,-1.135
PIM,-0.03,710144414>0.4,0.43875
PHK,0.03,710144414>0.4,0.44
IRAK,0.02,710144414>0.4,-0.33499999999999996
