Dataset,HGNC,CombinedScore
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK10,0.44009211476039645
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK11,0.44745802153703584
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK12,0.4282232156469739
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK13,0.34527311524608156
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK15,0.34515652404605246
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK6,0.28504775563960866
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK7,0.4990349711665483
SCZ_547_CTL_554_STK_creedencombined.csv,MAPKAPK3,0.11017257048213112
SCZ_547_CTL_554_STK_creedencombined.csv,MAPKAPK5,0.4965865559659354
SCZ_547_CTL_554_STK_creedencombined.csv,MARK2,0.2811384803251689
SCZ_547_CTL_554_STK_creedencombined.csv,MARK3,0.2873335400496137
SCZ_547_CTL_554_STK_creedencombined.csv,MARK4,0.04366119088812371
SCZ_547_CTL_554_STK_creedencombined.csv,MAST1,0.17169242519331326
SCZ_547_CTL_554_STK_creedencombined.csv,MAST2,0.05708382029108714
SCZ_547_CTL_554_STK_creedencombined.csv,MATK,0.11180684785701489
SCZ_547_CTL_554_STK_creedencombined.csv,MELK,0.1678900522987989
SCZ_547_CTL_554_STK_creedencombined.csv,MERTK,0.21092780344812945
SCZ_547_CTL_554_STK_creedencombined.csv,MET,0.24190310207035276
SCZ_547_CTL_554_STK_creedencombined.csv,MKNK1,0.47975610081213116
SCZ_547_CTL_554_STK_creedencombined.csv,MKNK2,0.32106895221911974
SCZ_547_CTL_554_STK_creedencombined.csv,MOK,0.12626198721405252
SCZ_547_CTL_554_STK_creedencombined.csv,MOS,0.07349335312024566
SCZ_547_CTL_554_STK_creedencombined.csv,MST1R,0.08702660895923633
SCZ_547_CTL_554_STK_creedencombined.csv,MTOR,0.33180820270008754
SCZ_547_CTL_554_STK_creedencombined.csv,MYLK2,0.09939451858677192
SCZ_547_CTL_554_STK_creedencombined.csv,MYO3A,0.09115664877553277
SCZ_547_CTL_554_STK_creedencombined.csv,NEK10,0.08083154923479163
SCZ_547_CTL_554_STK_creedencombined.csv,NEK11,0.08609026170516222
SCZ_547_CTL_554_STK_creedencombined.csv,NEK3,0.12215552274902841
SCZ_547_CTL_554_STK_creedencombined.csv,NEK4,0.0848880863370333
SCZ_547_CTL_554_STK_creedencombined.csv,NEK8,0.04521629918878047
SCZ_547_CTL_554_STK_creedencombined.csv,NEK9,0.18587081725985874
SCZ_547_CTL_554_STK_creedencombined.csv,NIM1K,0.093221668683681
SCZ_547_CTL_554_STK_creedencombined.csv,NLK,0.3962308455076111
SCZ_547_CTL_554_STK_creedencombined.csv,NPR2,0.24396812197850107
SCZ_547_CTL_554_STK_creedencombined.csv,NRBP2,0.12316445735183018
SCZ_547_CTL_554_STK_creedencombined.csv,NTRK1,0.14071712657109006
SCZ_547_CTL_554_STK_creedencombined.csv,NTRK2,0.05811633024516125
SCZ_547_CTL_554_STK_creedencombined.csv,NTRK3,0.2150578432644259
SCZ_547_CTL_554_STK_creedencombined.csv,NUAK1,0.3232783283625725
SCZ_547_CTL_554_STK_creedencombined.csv,NUAK2,0
SCZ_547_CTL_554_STK_creedencombined.csv,OXSR1,0.08132562469700187
SCZ_547_CTL_554_STK_creedencombined.csv,PAK3,0.4022779857160923
SCZ_547_CTL_554_STK_creedencombined.csv,PAK4,0.5209798369286004
SCZ_547_CTL_554_STK_creedencombined.csv,PAK5,0.13267719302297398
SCZ_547_CTL_554_STK_creedencombined.csv,PAK6,0.25529908057211925
SCZ_547_CTL_554_STK_creedencombined.csv,PBK,0.15930230574442394
SCZ_547_CTL_554_STK_creedencombined.csv,PDGFRA,0.10974182794886675
SCZ_547_CTL_554_STK_creedencombined.csv,PDGFRB,0.20266772381553658
SCZ_547_CTL_554_STK_creedencombined.csv,PDIK1L,0.15104222611183116
SCZ_547_CTL_554_STK_creedencombined.csv,PDK1,0.3748611346491867
SCZ_547_CTL_554_STK_creedencombined.csv,PDPK1,0.4614177611544655
SCZ_547_CTL_554_STK_creedencombined.csv,PIK3CA,0.10354676822442209
SCZ_547_CTL_554_STK_creedencombined.csv,PIK3CB,0.03953115107182727
SCZ_547_CTL_554_STK_creedencombined.csv,PIK3CG,0.05914884019923536
SCZ_547_CTL_554_STK_creedencombined.csv,PIK3R4,0.12832700712220074
SCZ_547_CTL_554_STK_creedencombined.csv,PINK1,0.2160903532185
SCZ_547_CTL_554_STK_creedencombined.csv,PKMYT1,0.13865210666294184
SCZ_547_CTL_554_STK_creedencombined.csv,PLK1,0.6113036452026502
SCZ_547_CTL_554_STK_creedencombined.csv,PLK2,0.40092295578009735
SCZ_547_CTL_554_STK_creedencombined.csv,PLK4,0.45381867197776765
SCZ_547_CTL_554_STK_creedencombined.csv,PNCK,0.2816303474709252
SCZ_547_CTL_554_STK_creedencombined.csv,PRKCH,0.18199484538757668
SCZ_547_CTL_554_STK_creedencombined.csv,PRKD2,0.3341400267006713
SCZ_547_CTL_554_STK_creedencombined.csv,PRKD3,0.3714074631126663
SCZ_547_CTL_554_STK_creedencombined.csv,PRKX,0.16079301970526624
SCZ_547_CTL_554_STK_creedencombined.csv,PRKY,0.4076008393894694
SCZ_547_CTL_554_STK_creedencombined.csv,PRPF4B,0.34476268598160964
SCZ_547_CTL_554_STK_creedencombined.csv,PTK2,0.23157800252961175
SCZ_547_CTL_554_STK_creedencombined.csv,PTK2B,0.36270676669702373
SCZ_547_CTL_554_STK_creedencombined.csv,PTK6,0.26771585092220557
SCZ_547_CTL_554_STK_creedencombined.csv,PXK,0.2553257314733163
SCZ_547_CTL_554_STK_creedencombined.csv,RET,0.2924960898199842
SCZ_547_CTL_554_STK_creedencombined.csv,RIOK1,0.07979903928071756
SCZ_547_CTL_554_STK_creedencombined.csv,RIPK1,0.22160190689667364
SCZ_547_CTL_554_STK_creedencombined.csv,RIPK2,0.2696889216218286
SCZ_547_CTL_554_STK_creedencombined.csv,RIPK3,0.4824739617806395
SCZ_547_CTL_554_STK_creedencombined.csv,ROCK2,0.22762237908362792
SCZ_547_CTL_554_STK_creedencombined.csv,RPS6KA4,0.3669769975115571
SCZ_547_CTL_554_STK_creedencombined.csv,RPS6KB2,0.23834423312176764
SCZ_547_CTL_554_STK_creedencombined.csv,RPS6KL1,0.16239983560664636
SCZ_547_CTL_554_STK_creedencombined.csv,SCYL1,0.045726210796271934
SCZ_547_CTL_554_STK_creedencombined.csv,SCYL2,0.20060270390738844
SCZ_547_CTL_554_STK_creedencombined.csv,SCYL3,0.10148174831627388
SCZ_547_CTL_554_STK_creedencombined.csv,SGK2,0.27647853244813597
SCZ_547_CTL_554_STK_creedencombined.csv,SGK3,0.509138882067906
SCZ_547_CTL_554_STK_creedencombined.csv,SIK1,0.24913534916360852
SCZ_547_CTL_554_STK_creedencombined.csv,SIK2,0.1866222300209072
SCZ_547_CTL_554_STK_creedencombined.csv,SMG1,0.1861475645503508
SCZ_547_CTL_554_STK_creedencombined.csv,SNRK,0.1954401541370179
SCZ_547_CTL_554_STK_creedencombined.csv,SRC,0.32760142825850397
SCZ_547_CTL_554_STK_creedencombined.csv,SRMS,0.05088876056664248
SCZ_547_CTL_554_STK_creedencombined.csv,SRPK1,0.1768549749636839
SCZ_547_CTL_554_STK_creedencombined.csv,SRPK2,0.299723659498503
SCZ_547_CTL_554_STK_creedencombined.csv,STK10,0.09765345168285229
SCZ_547_CTL_554_STK_creedencombined.csv,STK11,0.463661456226339
SCZ_547_CTL_554_STK_creedencombined.csv,STK16,0.4247254796460982
SCZ_547_CTL_554_STK_creedencombined.csv,STK17A,0.38715233409837074
SCZ_547_CTL_554_STK_creedencombined.csv,STK24,0.17995250482590616
SCZ_547_CTL_554_STK_creedencombined.csv,STK25,0.12316445735183018
SCZ_547_CTL_554_STK_creedencombined.csv,STK26,0.11490437771923731
SCZ_547_CTL_554_STK_creedencombined.csv,STK3,0.38586983089804977
SCZ_547_CTL_554_STK_creedencombined.csv,STK33,0.09218915872960688
SCZ_547_CTL_554_STK_creedencombined.csv,STK36,0.1661774476661981
SCZ_547_CTL_554_STK_creedencombined.csv,STK38,0.3824602238258845
SCZ_547_CTL_554_STK_creedencombined.csv,STK38L,0.30191447416125
SCZ_547_CTL_554_STK_creedencombined.csv,STK39,0.2784823850701373
SCZ_547_CTL_554_STK_creedencombined.csv,STK4,0.3570176220629568
SCZ_547_CTL_554_STK_creedencombined.csv,STK40,0.1365870867547936
SCZ_547_CTL_554_STK_creedencombined.csv,STYK1,0.1944076441829438
SCZ_547_CTL_554_STK_creedencombined.csv,SYK,0.3544466870644308
SCZ_547_CTL_554_STK_creedencombined.csv,TAOK1,0.08489588743355149
SCZ_547_CTL_554_STK_creedencombined.csv,TBK1,0.42325385851007413
SCZ_547_CTL_554_STK_creedencombined.csv,TEC,0.22125290298887065
SCZ_547_CTL_554_STK_creedencombined.csv,TEK,0.05501880038293892
SCZ_547_CTL_554_STK_creedencombined.csv,TESK1,0.0736039795562729
SCZ_547_CTL_554_STK_creedencombined.csv,TESK2,0.2739109106466502
SCZ_547_CTL_554_STK_creedencombined.csv,TGFBR1,0.2902787574478857
SCZ_547_CTL_554_STK_creedencombined.csv,TGFBR2,0.4525724321452838
SCZ_547_CTL_554_STK_creedencombined.csv,TLK1,0.08703079240191375
SCZ_547_CTL_554_STK_creedencombined.csv,TNIK,0.04669572142132287
SCZ_547_CTL_554_STK_creedencombined.csv,TNK2,0.25016318170294566
SCZ_547_CTL_554_STK_creedencombined.csv,TNNI3K,0.22007842019977614
SCZ_547_CTL_554_STK_creedencombined.csv,TP53RK,0.24633716036290823
SCZ_547_CTL_554_STK_creedencombined.csv,TRIB3,0.23570804234590817
SCZ_547_CTL_554_STK_creedencombined.csv,TRPM7,0.13142453698442305
SCZ_547_CTL_554_STK_creedencombined.csv,TTK,0.22589237800819922
SCZ_547_CTL_554_STK_creedencombined.csv,TXK,0.08599409900516222
SCZ_547_CTL_554_STK_creedencombined.csv,TYK2,0.26771585092220557
SCZ_547_CTL_554_STK_creedencombined.csv,TYRO3,0.18201752473405447
SCZ_547_CTL_554_STK_creedencombined.csv,UHMK1,0.2584232613355385
SCZ_547_CTL_554_STK_creedencombined.csv,ULK1,0.17579485061122915
SCZ_547_CTL_554_STK_creedencombined.csv,VRK3,0.30412970696180447
SCZ_547_CTL_554_STK_creedencombined.csv,WEE1,0.28320350023331725
SCZ_547_CTL_554_STK_creedencombined.csv,WNK1,0.21604179266310977
SCZ_547_CTL_554_STK_creedencombined.csv,YES1,0.27287840069257613
SCZ_547_CTL_554_STK_creedencombined.csv,ZAP70,0.31211377894739234
SCZ_547_CTL_554_STK_creedencombined.csv,CDKL1,0.29761830698944575
SCZ_547_CTL_554_STK_creedencombined.csv,CDK10,0.25197395987427723
SCZ_547_CTL_554_STK_creedencombined.csv,CDKL2,0.07109202585372551
SCZ_547_CTL_554_STK_creedencombined.csv,MAP2K5,0.30027134621154933
SCZ_547_CTL_554_STK_creedencombined.csv,TTBK1,0.29133586468095135
SCZ_547_CTL_554_STK_creedencombined.csv,TTBK2,0.29133586468095135
SCZ_547_CTL_554_STK_creedencombined.csv,CDK13,0.2734649016197554
SCZ_547_CTL_554_STK_creedencombined.csv,CDK14,0.2734649016197554
SCZ_547_CTL_554_STK_creedencombined.csv,CDK17,0.2734649016197554
SCZ_547_CTL_554_STK_creedencombined.csv,CDK11B,0.2734649016197554
SCZ_547_CTL_554_STK_creedencombined.csv,PLK5,0.27644339546328806
SCZ_547_CTL_554_STK_creedencombined.csv,WNK2,0.06794882641600279
SCZ_547_CTL_554_STK_creedencombined.csv,WNK3,0.06794882641600279
SCZ_547_CTL_554_STK_creedencombined.csv,WNK4,0.06794882641600279
SCZ_547_CTL_554_STK_creedencombined.csv,MAPK4,0.2645294200891574
SCZ_547_CTL_554_STK_creedencombined.csv,ANKK1,0.24070146934089628
SCZ_547_CTL_554_STK_creedencombined.csv,RIPK4,0.24070146934089628
SCZ_547_CTL_554_STK_creedencombined.csv,EIF2AK4,0.2585724324020923
SCZ_547_CTL_554_STK_creedencombined.csv,MAP3K15,0.2526154447150269
SCZ_547_CTL_554_STK_creedencombined.csv,MAP3K2,0.2526154447150269
SCZ_547_CTL_554_STK_creedencombined.csv,PHKG1,0.27048640777622285
SCZ_547_CTL_554_STK_creedencombined.csv,PHKG2,0.27048640777622285
SCZ_547_CTL_554_STK_creedencombined.csv,CAMK1G,0.20793803706203717
SCZ_547_CTL_554_STK_creedencombined.csv,GRK4,0.24070146934089628
SCZ_547_CTL_554_STK_creedencombined.csv,GRK7,0.24070146934089628
SCZ_547_CTL_554_STK_creedencombined.csv,CSNK2A3,0.2228305062797004
SCZ_547_CTL_554_STK_creedencombined.csv,TLK2,0.18113159247024332
SCZ_547_CTL_554_STK_creedencombined.csv,NPR1,0.18411008631377604
SCZ_547_CTL_554_STK_creedencombined.csv,ACVR1C,0.21389502474910252
SCZ_547_CTL_554_STK_creedencombined.csv,ACVR2A,0.21389502474910252
SCZ_547_CTL_554_STK_creedencombined.csv,ACVRL1,0.21389502474910252
SCZ_547_CTL_554_STK_creedencombined.csv,AMHR2,0.21389502474910252
SCZ_547_CTL_554_STK_creedencombined.csv,GAK,0.1781530986267107
SCZ_547_CTL_554_STK_creedencombined.csv,MAP3K12,0.10964774022545984
SCZ_547_CTL_554_STK_creedencombined.csv,MAP3K9,0.10964774022545984
SCZ_547_CTL_554_STK_creedencombined.csv,IRAK2,0.10369075253839449
SCZ_547_CTL_554_STK_creedencombined.csv,BCKDK,0.21687351859263515
SCZ_547_CTL_554_STK_creedencombined.csv,PDK2,0.21687351859263515
SCZ_547_CTL_554_STK_creedencombined.csv,PDK3,0.21687351859263515
SCZ_547_CTL_554_STK_creedencombined.csv,PDK4,0.21687351859263515
SCZ_547_CTL_554_STK_creedencombined.csv,ULK2,0.14538966634785158
SCZ_547_CTL_554_STK_creedencombined.csv,ULK3,0.14538966634785158
SCZ_547_CTL_554_STK_creedencombined.csv,ULK4,0.14538966634785158
SCZ_547_CTL_554_STK_creedencombined.csv,TAOK2,0.1573036417219822
SCZ_547_CTL_554_STK_creedencombined.csv,TAOK3,0.1573036417219822
SCZ_547_CTL_554_STK_creedencombined.csv,CDC42BPB,0.18708858015730867
SCZ_547_CTL_554_STK_creedencombined.csv,CDC42BPG,0.18708858015730867
SCZ_547_CTL_554_STK_creedencombined.csv,CIT,0.18708858015730867
SCZ_547_CTL_554_STK_creedencombined.csv,SLK,0.14538966634785158
SCZ_547_CTL_554_STK_creedencombined.csv,DAPK2,0.2317659878102983
SCZ_547_CTL_554_STK_creedencombined.csv,STK17B,0.2317659878102983
SCZ_547_CTL_554_STK_creedencombined.csv,PKN2,0.11858322175605773
SCZ_547_CTL_554_STK_creedencombined.csv,PKN3,0.11858322175605773
SCZ_547_CTL_554_STK_creedencombined.csv,MYLK,0.09773376485132923
SCZ_547_CTL_554_STK_creedencombined.csv,TTN,0.09773376485132923
SCZ_547_CTL_554_STK_creedencombined.csv,RPS6KA6,0.1156047279125251
SCZ_547_CTL_554_STK_creedencombined.csv,NEK5,0.06497033257247016
SCZ_547_CTL_554_STK_creedencombined.csv,NEK7,0.06497033257247016
SCZ_547_CTL_554_STK_creedencombined.csv,NRK,0.13347569097372097
SCZ_552_CTL_686_STK_creedencombined.csv,SGK1,0.4328874751007045
SCZ_552_CTL_686_STK_creedencombined.csv,PIK3C2A,0.18227140399015132
SCZ_552_CTL_686_STK_creedencombined.csv,CHEK1,0.6340594608784379
SCZ_552_CTL_686_STK_creedencombined.csv,AURKA,0.7679889801882078
SCZ_552_CTL_686_STK_creedencombined.csv,DAPK3,0.4582422960882395
SCZ_552_CTL_686_STK_creedencombined.csv,RPS6KA5,0.6574456447732384
SCZ_552_CTL_686_STK_creedencombined.csv,CHEK2,0.6259435584635017
SCZ_552_CTL_686_STK_creedencombined.csv,RAF1,0.7462166016140289
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCG,0.5208771807251156
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCB,0.663303728672701
SCZ_552_CTL_686_STK_creedencombined.csv,CDK1,0.6211151410356289
SCZ_552_CTL_686_STK_creedencombined.csv,ARAF,0.6514164386930665
SCZ_552_CTL_686_STK_creedencombined.csv,PIM1,0.7198889397373953
SCZ_552_CTL_686_STK_creedencombined.csv,CDK4,0.720225663660649
SCZ_552_CTL_686_STK_creedencombined.csv,BRAF,0.5474836234209545
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCA,0.7739686987455731
SCZ_552_CTL_686_STK_creedencombined.csv,PRKACA,0.7953716615311516
SCZ_552_CTL_686_STK_creedencombined.csv,PRKACG,0.43209383821987185
SCZ_552_CTL_686_STK_creedencombined.csv,PRKACB,0.454121178609872
SCZ_552_CTL_686_STK_creedencombined.csv,RPS6KB1,0.756734798306376
SCZ_552_CTL_686_STK_creedencombined.csv,CDK2,0.6822246344111634
SCZ_552_CTL_686_STK_creedencombined.csv,MAPK3,0.8459774087439005
SCZ_552_CTL_686_STK_creedencombined.csv,MAPK1,0.9114015272717677
SCZ_552_CTL_686_STK_creedencombined.csv,AKT1,0.7717689938508555
SCZ_552_CTL_686_STK_creedencombined.csv,AKT2,0.7297057980998675
SCZ_552_CTL_686_STK_creedencombined.csv,MAP3K8,0.5643567330398139
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCI,0.6557313621022357
SCZ_552_CTL_686_STK_creedencombined.csv,MAPK8,0.6509590001024177
SCZ_552_CTL_686_STK_creedencombined.csv,MAPK9,0.7255524242223439
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1A1,0.5432149608546915
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1D,0.6490769003934332
SCZ_552_CTL_686_STK_creedencombined.csv,MAPKAPK2,0.433115361151539
SCZ_552_CTL_686_STK_creedencombined.csv,GSK3B,0.5191770132633126
SCZ_552_CTL_686_STK_creedencombined.csv,CDK7,0.6178155030979977
SCZ_552_CTL_686_STK_creedencombined.csv,CDK9,0.6848144740195861
SCZ_552_CTL_686_STK_creedencombined.csv,RPS6KA3,0.7247407659486378
SCZ_552_CTL_686_STK_creedencombined.csv,NEK2,0.3232925899555486
SCZ_552_CTL_686_STK_creedencombined.csv,DAPK1,0.8310145948762857
SCZ_552_CTL_686_STK_creedencombined.csv,PRKAA2,0.3534518213922777
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK2A1,0.7593790246852984
SCZ_552_CTL_686_STK_creedencombined.csv,PRKDC,0.5602701805758556
SCZ_552_CTL_686_STK_creedencombined.csv,ATM,0.3686861526972606
SCZ_552_CTL_686_STK_creedencombined.csv,AURKB,0.7489230454241074
SCZ_552_CTL_686_STK_creedencombined.csv,CDK3,0.52125091559514
SCZ_552_CTL_686_STK_creedencombined.csv,CDK6,0.8026314467084255
SCZ_552_CTL_686_STK_creedencombined.csv,CDK5,0.6343197132576605
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCE,0.45666176854409324
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCQ,0.7690831583290193
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCZ,0.7686741301679336
SCZ_552_CTL_686_STK_creedencombined.csv,PRKCD,0.8615820514389821
SCZ_552_CTL_686_STK_creedencombined.csv,PRKAA1,0.5542647928960764
SCZ_552_CTL_686_STK_creedencombined.csv,PAK1,1
SCZ_552_CTL_686_STK_creedencombined.csv,PAK2,0.6529992184244998
SCZ_552_CTL_686_STK_creedencombined.csv,PRKG2,0.5570164129478812
SCZ_552_CTL_686_STK_creedencombined.csv,ROCK1,0.6327702281261574
SCZ_552_CTL_686_STK_creedencombined.csv,ATR,0.7360640300074013
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK2G,0.5393813761314232
SCZ_552_CTL_686_STK_creedencombined.csv,DYRK1A,0.8442218218333711
SCZ_552_CTL_686_STK_creedencombined.csv,PRKG1,0.6663016361880587
SCZ_552_CTL_686_STK_creedencombined.csv,PRKD1,0.6397511263764861
SCZ_552_CTL_686_STK_creedencombined.csv,RPS6KA2,0.7043699846791128
SCZ_552_CTL_686_STK_creedencombined.csv,RPS6KA1,0.7031795587741412
SCZ_552_CTL_686_STK_creedencombined.csv,PKN1,0.37445908589401505
SCZ_552_CTL_686_STK_creedencombined.csv,MAPK14,0.8039104550436209
SCZ_552_CTL_686_STK_creedencombined.csv,PIM3,0.1898202228526095
SCZ_552_CTL_686_STK_creedencombined.csv,BRSK2,0
SCZ_552_CTL_686_STK_creedencombined.csv,BRSK1,0.07939645465405638
SCZ_552_CTL_686_STK_creedencombined.csv,PASK,0.6905943274841579
SCZ_552_CTL_686_STK_creedencombined.csv,VRK1,0.5126967666409575
SCZ_552_CTL_686_STK_creedencombined.csv,PLK3,0.8892857203586697
SCZ_552_CTL_686_STK_creedencombined.csv,NEK6,0.436119130779734
SCZ_552_CTL_686_STK_creedencombined.csv,PIM2,0.5118299372583033
SCZ_552_CTL_686_STK_creedencombined.csv,AKT3,0.8223790320720987
SCZ_552_CTL_686_STK_creedencombined.csv,AAK1,0.2242677742056205
SCZ_552_CTL_686_STK_creedencombined.csv,ABL1,0.49800918336315975
SCZ_552_CTL_686_STK_creedencombined.csv,ABL2,0.2849550698343138
SCZ_552_CTL_686_STK_creedencombined.csv,ACVR1,0.6115000355497376
SCZ_552_CTL_686_STK_creedencombined.csv,ACVR1B,0.40994814720113526
SCZ_552_CTL_686_STK_creedencombined.csv,ACVR2B,0.42157614075970845
SCZ_552_CTL_686_STK_creedencombined.csv,ALK,0.42921045920280343
SCZ_552_CTL_686_STK_creedencombined.csv,AURKC,0.4139884205811072
SCZ_552_CTL_686_STK_creedencombined.csv,AXL,0.3138061477080117
SCZ_552_CTL_686_STK_creedencombined.csv,BLK,0.18952458148285167
SCZ_552_CTL_686_STK_creedencombined.csv,BMP2K,0.19842778851990225
SCZ_552_CTL_686_STK_creedencombined.csv,BMPR1A,0.4680881149940012
SCZ_552_CTL_686_STK_creedencombined.csv,BMPR1B,0.588244048432591
SCZ_552_CTL_686_STK_creedencombined.csv,BMPR2,0.4990960978168631
SCZ_552_CTL_686_STK_creedencombined.csv,BMX,0.34820550978819004
SCZ_552_CTL_686_STK_creedencombined.csv,BTK,0.44030702761576396
SCZ_552_CTL_686_STK_creedencombined.csv,BUB1,0.27829712878653745
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK1,0.2700669054892271
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK1D,0.20675894055921745
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK2A,0.5092120757218066
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK2B,0.2844042002560579
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK2D,0.44073611365465315
SCZ_552_CTL_686_STK_creedencombined.csv,CAMK4,0.6055880813834464
SCZ_552_CTL_686_STK_creedencombined.csv,CAMKK1,0.7292499874751945
SCZ_552_CTL_686_STK_creedencombined.csv,CAMKK2,0.44719611007608273
SCZ_552_CTL_686_STK_creedencombined.csv,CDC42BPA,0.2919139746598025
SCZ_552_CTL_686_STK_creedencombined.csv,CDC7,0.27607781510394525
SCZ_552_CTL_686_STK_creedencombined.csv,CDK11A,0.3932690751677033
SCZ_552_CTL_686_STK_creedencombined.csv,CDK12,0.37388908590341474
SCZ_552_CTL_686_STK_creedencombined.csv,CDK15,0.24727315604339528
SCZ_552_CTL_686_STK_creedencombined.csv,CDK16,0.2653611460233981
SCZ_552_CTL_686_STK_creedencombined.csv,CDK18,0.252441153180539
SCZ_552_CTL_686_STK_creedencombined.csv,CDK19,0.6245369470548817
SCZ_552_CTL_686_STK_creedencombined.csv,CDK20,0.5599369828405861
SCZ_552_CTL_686_STK_creedencombined.csv,CDK8,0.413941063716278
SCZ_552_CTL_686_STK_creedencombined.csv,CDKL3,0.1540155625613773
SCZ_552_CTL_686_STK_creedencombined.csv,CDKL5,0.5615968459921465
SCZ_552_CTL_686_STK_creedencombined.csv,CHUK,0.47933181665611657
SCZ_552_CTL_686_STK_creedencombined.csv,CLK1,0.37805466192307235
SCZ_552_CTL_686_STK_creedencombined.csv,CLK2,0.48787460108737496
SCZ_552_CTL_686_STK_creedencombined.csv,CLK3,0.3005347048659176
SCZ_552_CTL_686_STK_creedencombined.csv,CLK4,0.16099878216303914
SCZ_552_CTL_686_STK_creedencombined.csv,CSF1R,0.12849345521156763
SCZ_552_CTL_686_STK_creedencombined.csv,CSK,0.33267031401004504
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1A1L,0.32155201242352177
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1E,0.5773678707121325
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1G1,0.4197439580292512
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1G2,0.4300799523035385
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK1G3,0.39390397234353286
SCZ_552_CTL_686_STK_creedencombined.csv,CSNK2A2,0.5120940364345788
SCZ_552_CTL_686_STK_creedencombined.csv,DCLK1,0.22281428672173384
SCZ_552_CTL_686_STK_creedencombined.csv,DDR1,0.44807462550483657
SCZ_552_CTL_686_STK_creedencombined.csv,DDR2,0.24722673723024743
SCZ_552_CTL_686_STK_creedencombined.csv,DMPK,0.5128458522726935
SCZ_552_CTL_686_STK_creedencombined.csv,DYRK1B,0.7003973808860939
SCZ_552_CTL_686_STK_creedencombined.csv,DYRK2,0.6345054173875124
SCZ_552_CTL_686_STK_creedencombined.csv,DYRK3,0.41486553905890733
SCZ_552_CTL_686_STK_creedencombined.csv,DYRK4,0.6551774059360869
SCZ_552_CTL_686_STK_creedencombined.csv,EEF2K,0.27940678562783344
SCZ_552_CTL_686_STK_creedencombined.csv,EGFR,0.3826048718683683
SCZ_552_CTL_686_STK_creedencombined.csv,EIF2AK1,0.23018758718087867
SCZ_552_CTL_686_STK_creedencombined.csv,EIF2AK2,0.6113273760452226
SCZ_552_CTL_686_STK_creedencombined.csv,EIF2AK3,0.21209959720087587
SCZ_552_CTL_686_STK_creedencombined.csv,EPHA2,0.13848036678323233
SCZ_552_CTL_686_STK_creedencombined.csv,EPHA3,0.31602546139060395
SCZ_552_CTL_686_STK_creedencombined.csv,EPHA4,0.13404173941804803
SCZ_552_CTL_686_STK_creedencombined.csv,EPHA8,0.1273837983702716
SCZ_552_CTL_686_STK_creedencombined.csv,EPHB1,0.13626105310064018
SCZ_552_CTL_686_STK_creedencombined.csv,EPHB2,0.24167845302376698
SCZ_552_CTL_686_STK_creedencombined.csv,EPHB3,0.48025467390242277
SCZ_552_CTL_686_STK_creedencombined.csv,ERBB2,0.47248707601335016
SCZ_552_CTL_686_STK_creedencombined.csv,ERBB4,0.3015999224537549
SCZ_552_CTL_686_STK_creedencombined.csv,FASTK,0.2006211498958124
SCZ_552_CTL_686_STK_creedencombined.csv,FER,0.44474565498094837
SCZ_552_CTL_686_STK_creedencombined.csv,FES,0.179537669911187
SCZ_552_CTL_686_STK_creedencombined.csv,FGFR1,0.3249027161209726
SCZ_552_CTL_686_STK_creedencombined.csv,FGFR2,0.26609090353228065
SCZ_552_CTL_686_STK_creedencombined.csv,FGFR3,0.2361301688172867
SCZ_552_CTL_686_STK_creedencombined.csv,FGFR4,0.3382185982165253
SCZ_552_CTL_686_STK_creedencombined.csv,FGR,0.37261796029670374
SCZ_552_CTL_686_STK_creedencombined.csv,FLT1,0.15068659203748913
SCZ_552_CTL_686_STK_creedencombined.csv,FLT3,0.19840183621322025
SCZ_552_CTL_686_STK_creedencombined.csv,FLT4,0.18064732675248307
SCZ_552_CTL_686_STK_creedencombined.csv,FRK,0.24833639407154343
