Kinase,Z,method,AvgZ
PKCD,-0.82,710144414>0.4,0.7874999999999999
CK1,0.82,710144414>0.4,-0.5675
BARK2,-0.74,710144414>0.4,1.2825000000000002
TLK,-0.63,710144414>0.4,-0.83625
NUAK,-0.62,710144414>0.4,0.036250000000000004
PKN,-0.61,710144414>0.4,-0.8375
PAKB,-0.61,710144414>0.4,-0.66125
TTK,-0.59,710144414>0.4,0.03874999999999995
NAK,-0.59,710144414>0.4,-0.8375
PIM,-0.54,710144414>0.4,-0.08249999999999999
P38,-0.51,710144414>0.4,-1.415
STE11,-0.48,710144414>0.4,-0.78
STE7,-0.47,710144414>0.4,-1.62625
BRSK,-0.46,710144414>0.4,-0.59625
NIK,-0.45,710144414>0.4,-0.58875
ULK,-0.45,710144414>0.4,-0.6025
MOS,-0.44,710144414>0.4,0.77
SLK,-0.43,710144414>0.4,-0.595
WNK,-0.43,710144414>0.4,0.6275
PASK,-0.43,710144414>0.4,-0.59
CAMKK,-0.42,710144414>0.4,-0.58375
CLK,-0.42,710144414>0.4,-0.585
BUD32,-0.41,710144414>0.4,0.67
AUR,0.32,710144414>0.4,0.35875
PKCI,0.25,710144414>0.4,0.6537499999999999
CAMK2,0.22,710144414>0.4,-0.14625000000000005
DAPK,0.2,710144414>0.4,-0.07625000000000003
MELK,-0.18,710144414>0.4,-0.1625
NEK,-0.16,710144414>0.4,-0.52875
PLK,-0.14,710144414>0.4,-1.78375
IRAK,-0.13,710144414>0.4,-1.09125
MLK,0.09,710144414>0.4,0.28
PEK,-0.07,710144414>0.4,-0.67625
PHK,-0.06,710144414>0.4,1.43125
MTOR,0.06,710144414>0.4,-0.65125
QIK,-0.04,710144414>0.4,0.24500000000000002
