Kinase,Z,method,AvgZ
IRAK,-0.39,710317303>0.3,-0.17083333333333334
MLCK,-0.38,710317303>0.3,0.065
PDHK,0.37,710317303>0.3,0.5258333333333333
DAPK,-0.27,710317303>0.3,-0.4041666666666667
AMPK,-0.25,710317303>0.3,-0.028333333333333356
RAF,0.21,710317303>0.3,0.03916666666666666
SGK,-0.2,710317303>0.3,0.17083333333333334
MSN,0.15,710317303>0.3,-0.33666666666666667
MAPKAPK,0.14,710317303>0.3,-0.43833333333333335
QIK,-0.08,710317303>0.3,-0.26166666666666666
HAL,0.07,710317303>0.3,0.22
GSK,-0.06,710317303>0.3,-0.31833333333333336
MTOR,-0.05,710317303>0.3,0.29833333333333334
RSK,-0,710317303>0.3,0.09000000000000007
CDK,-3.19,710317303>0.4,-2.4783333333333335
STE7,-3.16,710317303>0.4,-2.1083333333333334
PKCD,2.8,710317303>0.4,2.1091666666666664
CK1,-2.8,710317303>0.4,-2.1591666666666667
DYRK,-2.7,710317303>0.4,-1.2991666666666666
DMPK,2.7,710317303>0.4,1.36
P38,-2.67,710317303>0.4,-2.185
NMO,-2.56,710317303>0.4,-1.9108333333333334
RAD53,2.48,710317303>0.4,1.45
STE11,-2.43,710317303>0.4,-0.9725000000000001
PLK,-2.41,710317303>0.4,-1.9541666666666666
ERK,-2.41,710317303>0.4,-1.7125
JNK,-2.39,710317303>0.4,-2.2275
PKCI,2.36,710317303>0.4,1.6541666666666666
CAMK2,-2.06,710317303>0.4,-0.22249999999999998
LKB,-2.03,710317303>0.4,-0.21666666666666665
STKR,-1.82,710317303>0.4,-1.6891666666666667
PKCH,1.78,710317303>0.4,2.180833333333333
PDK1,-1.72,710317303>0.4,-0.5099999999999999
AUR,1.71,710317303>0.4,0.9525
PAKA,1.7,710317303>0.4,0.6900000000000001
FRAY,1.65,710317303>0.4,1.9583333333333333
GRK,-1.58,710317303>0.4,-1.5875
MARK,-1.57,710317303>0.4,-1.185
PEK,-1.51,710317303>0.4,-0.8591666666666666
PKA,1.5,710317303>0.4,0.5975
PKN,1.48,710317303>0.4,0.38499999999999995
PAKB,1.48,710317303>0.4,1.1991666666666667
PIM,1.41,710317303>0.4,0.9941666666666666
NAK,-1.35,710317303>0.4,-1.09
TTK,-1.35,710317303>0.4,-0.6
NUAK,-1.34,710317303>0.4,-0.6091666666666666
PKD,1.32,710317303>0.4,0.42583333333333334
TLK,-1.3,710317303>0.4,-1.0841666666666667
MST,-1.3,710317303>0.4,-0.17666666666666664
NDR,-1.26,710317303>0.4,-0.8108333333333333
MLK,1.25,710317303>0.4,0.6291666666666667
IKK,-1.25,710317303>0.4,-0.7991666666666666
PKCA,1.21,710317303>0.4,0.37166666666666665
RIPK,-1.14,710317303>0.4,-1.5091666666666665
PHK,1.12,710317303>0.4,0.6516666666666666
PKG,1.09,710317303>0.4,0.7941666666666667
AKT,1.08,710317303>0.4,0.5533333333333333
BRSK,1.05,710317303>0.4,0.9866666666666667
PASK,1.04,710317303>0.4,0.9791666666666666
WNK,1.04,710317303>0.4,1.4308333333333334
CLK,-0.98,710317303>0.4,-0.7583333333333333
NIK,-0.98,710317303>0.4,-0.7641666666666667
CAMKK,-0.97,710317303>0.4,-0.7616666666666667
MOS,-0.96,710317303>0.4,-0.7566666666666666
TAO,-0.96,710317303>0.4,-0.77
KHS,-0.96,710317303>0.4,-0.7633333333333333
SLK,-0.95,710317303>0.4,-0.7733333333333333
ULK,-0.94,710317303>0.4,-0.755
IRAK,-0.93,710317303>0.4,-0.17083333333333334
ATM,-0.92,710317303>0.4,-0.31
CAMK1,-0.92,710317303>0.4,-0.23333333333333334
BUD32,-0.91,710317303>0.4,-0.08333333333333334
ATR,-0.72,710317303>0.4,-0.2833333333333333
CHK1,-0.68,710317303>0.4,-0.6533333333333333
BARK2,0.68,710317303>0.4,0.5433333333333333
VRK1,0.6,710317303>0.4,0.03166666666666662
CK2,-0.6,710317303>0.4,-0.755
COT,0.58,710317303>0.4,0.5566666666666666
NEK,-0.45,710317303>0.4,-0.22583333333333333
GSK,-0.44,710317303>0.4,-0.31833333333333336
PRKDC,-0.41,710317303>0.4,0.13416666666666666
MTOR,-0.36,710317303>0.4,0.29833333333333334
MLCK,-0.32,710317303>0.4,0.065
RAF,0.28,710317303>0.4,0.03916666666666666
MELK,0.28,710317303>0.4,0.9741666666666666
PDHK,0.23,710317303>0.4,0.5258333333333333
MAPKAPK,0.23,710317303>0.4,-0.43833333333333335
RSK,0.19,710317303>0.4,0.09000000000000007
AMPK,-0.17,710317303>0.4,-0.028333333333333356
DAPK,-0.16,710317303>0.4,-0.4041666666666667
MSN,0.14,710317303>0.4,-0.33666666666666667
SGK,-0.13,710317303>0.4,0.17083333333333334
QIK,0.08,710317303>0.4,-0.26166666666666666
HAL,0.07,710317303>0.4,0.22
P38,-3.06,710317305>0.15,-2.185
JNK,-3.02,710317305>0.15,-2.2275
STE7,-2.96,710317305>0.15,-2.1083333333333334
PKCD,2.86,710317305>0.15,2.1091666666666664
CDK,-2.75,710317305>0.15,-2.4783333333333335
RIPK,-2.65,710317305>0.15,-1.5091666666666665
NMO,-2.47,710317305>0.15,-1.9108333333333334
CK1,-2.45,710317305>0.15,-2.1591666666666667
PLK,-2.18,710317305>0.15,-1.9541666666666666
GRK,-2.07,710317305>0.15,-1.5875
PKCH,2.05,710317305>0.15,2.180833333333333
ERK,-1.97,710317305>0.15,-1.7125
PDK1,-1.93,710317305>0.15,-0.5099999999999999
PKCI,1.87,710317305>0.15,1.6541666666666666
STKR,-1.68,710317305>0.15,-1.6891666666666667
PIM,1.61,710317305>0.15,0.9941666666666666
DMPK,1.61,710317305>0.15,1.36
DYRK,-1.54,710317305>0.15,-1.2991666666666666
PAKB,1.54,710317305>0.15,1.1991666666666667
PHK,1.44,710317305>0.15,0.6516666666666666
MLK,1.43,710317305>0.15,0.6291666666666667
MARK,-1.42,710317305>0.15,-1.185
FRAY,1.37,710317305>0.15,1.9583333333333333
TLK,-1.32,710317305>0.15,-1.0841666666666667
NAK,-1.28,710317305>0.15,-1.09
AUR,1.27,710317305>0.15,0.9525
CAMK1,-1.22,710317305>0.15,-0.23333333333333334
PAKA,1.21,710317305>0.15,0.6900000000000001
RAD53,1.16,710317305>0.15,1.45
BUD32,1.15,710317305>0.15,-0.08333333333333334
NDR,-1.15,710317305>0.15,-0.8108333333333333
BRSK,1.12,710317305>0.15,0.9866666666666667
PASK,1.09,710317305>0.15,0.9791666666666666
WNK,1.09,710317305>0.15,1.4308333333333334
STE11,-1.06,710317305>0.15,-0.9725000000000001
TAO,-0.93,710317305>0.15,-0.77
SLK,-0.93,710317305>0.15,-0.7733333333333333
PKA,0.93,710317305>0.15,0.5975
ULK,-0.93,710317305>0.15,-0.755
NIK,-0.91,710317305>0.15,-0.7641666666666667
CLK,-0.91,710317305>0.15,-0.7583333333333333
CAMKK,-0.9,710317305>0.15,-0.7616666666666667
KHS,-0.89,710317305>0.15,-0.7633333333333333
MOS,-0.89,710317305>0.15,-0.7566666666666666
RSK,0.81,710317305>0.15,0.09000000000000007
IKK,-0.78,710317305>0.15,-0.7991666666666666
PEK,-0.76,710317305>0.15,-0.8591666666666666
BARK2,0.72,710317305>0.15,0.5433333333333333
AKT,0.71,710317305>0.15,0.5533333333333333
GSK,-0.71,710317305>0.15,-0.31833333333333336
VRK1,0.69,710317305>0.15,0.03166666666666662
COT,0.68,710317305>0.15,0.5566666666666666
MLCK,0.67,710317305>0.15,0.065
LKB,0.57,710317305>0.15,-0.21666666666666665
PKD,0.56,710317305>0.15,0.42583333333333334
MELK,0.52,710317305>0.15,0.9741666666666666
CHK1,-0.52,710317305>0.15,-0.6533333333333333
SGK,0.5,710317305>0.15,0.17083333333333334
AMPK,0.48,710317305>0.15,-0.028333333333333356
PKCA,-0.47,710317305>0.15,0.37166666666666665
CK2,-0.47,710317305>0.15,-0.755
PKG,0.43,710317305>0.15,0.7941666666666667
PRKDC,0.32,710317305>0.15,0.13416666666666666
PDHK,0.28,710317305>0.15,0.5258333333333333
MST,0.28,710317305>0.15,-0.17666666666666664
MTOR,0.27,710317305>0.15,0.29833333333333334
NEK,-0.26,710317305>0.15,-0.22583333333333333
MAPKAPK,0.26,710317305>0.15,-0.43833333333333335
IRAK,-0.23,710317305>0.15,-0.17083333333333334
ATM,0.2,710317305>0.15,-0.31
MSN,0.17,710317305>0.15,-0.33666666666666667
TTK,0.15,710317305>0.15,-0.6
CAMK2,0.15,710317305>0.15,-0.22249999999999998
HAL,0.13,710317305>0.15,0.22
NUAK,0.1,710317305>0.15,-0.6091666666666666
PKN,0.1,710317305>0.15,0.38499999999999995
ATR,0.09,710317305>0.15,-0.2833333333333333
QIK,-0.06,710317305>0.15,-0.26166666666666666
DAPK,0.05,710317305>0.15,-0.4041666666666667
RAF,0.03,710317305>0.15,0.03916666666666666
JNK,-2.99,710317305>0.2,-2.2275
CDK,-2.94,710317305>0.2,-2.4783333333333335
P38,-2.37,710317305>0.2,-2.185
PKCD,2.3,710317305>0.2,2.1091666666666664
RIPK,-2.28,710317305>0.2,-1.5091666666666665
CK1,-2.26,710317305>0.2,-2.1591666666666667
NMO,-2.11,710317305>0.2,-1.9108333333333334
FRAY,2.02,710317305>0.2,1.9583333333333333
PIM,1.96,710317305>0.2,0.9941666666666666
PLK,-1.92,710317305>0.2,-1.9541666666666666
ERK,-1.92,710317305>0.2,-1.7125
STE7,-1.86,710317305>0.2,-2.1083333333333334
PAKB,1.74,710317305>0.2,1.1991666666666667
GRK,-1.69,710317305>0.2,-1.5875
PHK,1.67,710317305>0.2,0.6516666666666666
PKCI,1.64,710317305>0.2,1.6541666666666666
RAD53,1.54,710317305>0.2,1.45
DYRK,-1.52,710317305>0.2,-1.2991666666666666
MLK,1.46,710317305>0.2,0.6291666666666667
PKCH,1.42,710317305>0.2,2.180833333333333
STKR,-1.41,710317305>0.2,-1.6891666666666667
BRSK,1.24,710317305>0.2,0.9866666666666667
BUD32,1.24,710317305>0.2,-0.08333333333333334
MELK,1.23,710317305>0.2,0.9741666666666666
WNK,1.22,710317305>0.2,1.4308333333333334
PASK,1.19,710317305>0.2,0.9791666666666666
MARK,-1.17,710317305>0.2,-1.185
NAK,-1.17,710317305>0.2,-1.09
TLK,-1.17,710317305>0.2,-1.0841666666666667
PKN,-1.16,710317305>0.2,0.38499999999999995
DMPK,1.16,710317305>0.2,1.36
AMPK,1.14,710317305>0.2,-0.028333333333333356
GSK,-1.14,710317305>0.2,-0.31833333333333336
LKB,1.04,710317305>0.2,-0.21666666666666665
PDK1,-1.02,710317305>0.2,-0.5099999999999999
RSK,1.02,710317305>0.2,0.09000000000000007
BARK2,0.96,710317305>0.2,0.5433333333333333
VRK1,0.96,710317305>0.2,0.03166666666666662
MLCK,0.93,710317305>0.2,0.065
NDR,-0.93,710317305>0.2,-0.8108333333333333
PEK,-0.92,710317305>0.2,-0.8591666666666666
COT,0.9,710317305>0.2,0.5566666666666666
CK2,-0.87,710317305>0.2,-0.755
KHS,-0.83,710317305>0.2,-0.7633333333333333
CLK,-0.83,710317305>0.2,-0.7583333333333333
CAMKK,-0.82,710317305>0.2,-0.7616666666666667
NIK,-0.82,710317305>0.2,-0.7641666666666667
SLK,-0.82,710317305>0.2,-0.7733333333333333
PDHK,0.8,710317305>0.2,0.5258333333333333
TAO,-0.79,710317305>0.2,-0.77
ULK,-0.79,710317305>0.2,-0.755
MOS,-0.78,710317305>0.2,-0.7566666666666666
PRKDC,0.76,710317305>0.2,0.13416666666666666
PAKA,0.74,710317305>0.2,0.6900000000000001
PKG,0.69,710317305>0.2,0.7941666666666667
CAMK2,0.65,710317305>0.2,-0.22249999999999998
STE11,-0.65,710317305>0.2,-0.9725000000000001
CAMK1,-0.65,710317305>0.2,-0.23333333333333334
ATR,0.52,710317305>0.2,-0.2833333333333333
MST,0.45,710317305>0.2,-0.17666666666666664
ATM,0.45,710317305>0.2,-0.31
MTOR,0.45,710317305>0.2,0.29833333333333334
MSN,0.42,710317305>0.2,-0.33666666666666667
AKT,0.41,710317305>0.2,0.5533333333333333
AUR,0.41,710317305>0.2,0.9525
PKA,0.38,710317305>0.2,0.5975
QIK,-0.37,710317305>0.2,-0.26166666666666666
IKK,-0.36,710317305>0.2,-0.7991666666666666
PKD,0.33,710317305>0.2,0.42583333333333334
HAL,0.32,710317305>0.2,0.22
NUAK,0.3,710317305>0.2,-0.6091666666666666
SGK,0.28,710317305>0.2,0.17083333333333334
NEK,0.27,710317305>0.2,-0.22583333333333333
DAPK,0.27,710317305>0.2,-0.4041666666666667
IRAK,0.27,710317305>0.2,-0.17083333333333334
RAF,0.26,710317305>0.2,0.03916666666666666
TTK,0.26,710317305>0.2,-0.6
MAPKAPK,-0.15,710317305>0.2,-0.43833333333333335
CHK1,-0.07,710317305>0.2,-0.6533333333333333
PKCA,-0,710317305>0.2,0.37166666666666665
CDK,-2.95,710317305>0.3,-2.4783333333333335
PLK,-2.92,710317305>0.3,-1.9541666666666666
CK1,-2.89,710317305>0.3,-2.1591666666666667
PKCD,2.76,710317305>0.3,2.1091666666666664
STE7,-2.67,710317305>0.3,-2.1083333333333334
RIPK,-2.51,710317305>0.3,-1.5091666666666665
JNK,-2.38,710317305>0.3,-2.2275
GRK,-2.25,710317305>0.3,-1.5875
FRAY,2.23,710317305>0.3,1.9583333333333333
MST,-2.12,710317305>0.3,-0.17666666666666664
P38,-1.96,710317305>0.3,-2.185
ERK,-1.96,710317305>0.3,-1.7125
PKCI,1.95,710317305>0.3,1.6541666666666666
STKR,-1.72,710317305>0.3,-1.6891666666666667
BRSK,1.58,710317305>0.3,0.9866666666666667
WNK,1.58,710317305>0.3,1.4308333333333334
PASK,1.57,710317305>0.3,0.9791666666666666
PHK,1.53,710317305>0.3,0.6516666666666666
DAPK,-1.49,710317305>0.3,-0.4041666666666667
NMO,-1.49,710317305>0.3,-1.9108333333333334
VRK1,-1.45,710317305>0.3,0.03166666666666662
PKD,1.44,710317305>0.3,0.42583333333333334
DYRK,-1.39,710317305>0.3,-1.2991666666666666
MELK,1.31,710317305>0.3,0.9741666666666666
MSN,-1.29,710317305>0.3,-0.33666666666666667
DMPK,1.25,710317305>0.3,1.36
MLK,-1.22,710317305>0.3,0.6291666666666667
CHK1,-1.17,710317305>0.3,-0.6533333333333333
IKK,-1.08,710317305>0.3,-0.7991666666666666
GSK,-1.06,710317305>0.3,-0.31833333333333336
RSK,1.05,710317305>0.3,0.09000000000000007
CK2,-1.03,710317305>0.3,-0.755
PKCA,0.95,710317305>0.3,0.37166666666666665
TTK,-0.92,710317305>0.3,-0.6
NUAK,-0.91,710317305>0.3,-0.6091666666666666
TLK,-0.91,710317305>0.3,-1.0841666666666667
HAL,-0.9,710317305>0.3,0.22
NAK,-0.9,710317305>0.3,-1.09
LKB,-0.89,710317305>0.3,-0.21666666666666665
PEK,-0.89,710317305>0.3,-0.8591666666666666
PIM,0.87,710317305>0.3,0.9941666666666666
PKN,-0.87,710317305>0.3,0.38499999999999995
PKCH,0.75,710317305>0.3,2.180833333333333
MARK,-0.69,710317305>0.3,-1.185
PAKB,0.69,710317305>0.3,1.1991666666666667
BUD32,-0.68,710317305>0.3,-0.08333333333333334
STE11,-0.66,710317305>0.3,-0.9725000000000001
TAO,-0.66,710317305>0.3,-0.77
KHS,-0.65,710317305>0.3,-0.7633333333333333
SLK,-0.65,710317305>0.3,-0.7733333333333333
CAMKK,-0.64,710317305>0.3,-0.7616666666666667
MOS,-0.63,710317305>0.3,-0.7566666666666666
CLK,-0.63,710317305>0.3,-0.7583333333333333
ULK,-0.61,710317305>0.3,-0.755
CAMK2,0.6,710317305>0.3,-0.22249999999999998
NEK,-0.59,710317305>0.3,-0.22583333333333333
NIK,-0.59,710317305>0.3,-0.7641666666666667
MTOR,-0.58,710317305>0.3,0.29833333333333334
PAKA,0.58,710317305>0.3,0.6900000000000001
IRAK,0.58,710317305>0.3,-0.17083333333333334
AKT,0.56,710317305>0.3,0.5533333333333333
CAMK1,-0.56,710317305>0.3,-0.23333333333333334
ATR,-0.53,710317305>0.3,-0.2833333333333333
MLCK,0.52,710317305>0.3,0.065
COT,-0.5,710317305>0.3,0.5566666666666666
PDK1,-0.45,710317305>0.3,-0.5099999999999999
NDR,-0.44,710317305>0.3,-0.8108333333333333
PKG,0.38,710317305>0.3,0.7941666666666667
PRKDC,-0.36,710317305>0.3,0.13416666666666666
PDHK,-0.35,710317305>0.3,0.5258333333333333
SGK,-0.28,710317305>0.3,0.17083333333333334
QIK,-0.27,710317305>0.3,-0.26166666666666666
MAPKAPK,0.25,710317305>0.3,-0.43833333333333335
PKA,0.22,710317305>0.3,0.5975
BARK2,0.16,710317305>0.3,0.5433333333333333
RAD53,0.15,710317305>0.3,1.45
ATM,-0.15,710317305>0.3,-0.31
AUR,-0.12,710317305>0.3,0.9525
RAF,0.03,710317305>0.3,0.03916666666666666
AMPK,0.02,710317305>0.3,-0.028333333333333356
STE7,-3.08,710317305>0.4,-2.1083333333333334
PKCD,2.49,710317305>0.4,2.1091666666666664
PLK,-2.31,710317305>0.4,-1.9541666666666666
PKCI,2.19,710317305>0.4,1.6541666666666666
PASK,2.08,710317305>0.4,0.9791666666666666
BRSK,1.99,710317305>0.4,0.9866666666666667
CK1,-1.97,710317305>0.4,-2.1591666666666667
WNK,1.92,710317305>0.4,1.4308333333333334
FRAY,1.88,710317305>0.4,1.9583333333333333
MELK,1.83,710317305>0.4,0.9741666666666666
GRK,-1.77,710317305>0.4,-1.5875
RIPK,-1.76,710317305>0.4,-1.5091666666666665
AUR,-1.71,710317305>0.4,0.9525
MST,-1.65,710317305>0.4,-0.17666666666666664
JNK,-1.59,710317305>0.4,-2.2275
IKK,-1.52,710317305>0.4,-0.7991666666666666
CK2,-1.44,710317305>0.4,-0.755
STKR,-1.33,710317305>0.4,-1.6891666666666667
CDK,-1.29,710317305>0.4,-2.4783333333333335
PKCA,1.2,710317305>0.4,0.37166666666666665
MLCK,1.17,710317305>0.4,0.065
PKCH,1.14,710317305>0.4,2.180833333333333
NDR,-1.14,710317305>0.4,-0.8108333333333333
ATR,-1.14,710317305>0.4,-0.2833333333333333
PDK1,1.09,710317305>0.4,-0.5099999999999999
VRK1,-1.08,710317305>0.4,0.03166666666666662
PAKB,1.05,710317305>0.4,1.1991666666666667
SGK,1.04,710317305>0.4,0.17083333333333334
P38,-1.02,710317305>0.4,-2.185
CAMK2,1.02,710317305>0.4,-0.22249999999999998
MSN,-1.01,710317305>0.4,-0.33666666666666667
AMPK,-0.98,710317305>0.4,-0.028333333333333356
MLK,-0.95,710317305>0.4,0.6291666666666667
NMO,-0.92,710317305>0.4,-1.9108333333333334
LKB,-0.9,710317305>0.4,-0.21666666666666665
STE11,-0.81,710317305>0.4,-0.9725000000000001
PHK,0.8,710317305>0.4,0.6516666666666666
RAD53,0.75,710317305>0.4,1.45
TLK,-0.71,710317305>0.4,-1.0841666666666667
PKN,-0.71,710317305>0.4,0.38499999999999995
NUAK,-0.71,710317305>0.4,-0.6091666666666666
HAL,-0.7,710317305>0.4,0.22
NAK,-0.7,710317305>0.4,-1.09
ERK,-0.69,710317305>0.4,-1.7125
TTK,-0.69,710317305>0.4,-0.6
NEK,-0.68,710317305>0.4,-0.22583333333333333
PKD,0.65,710317305>0.4,0.42583333333333334
PDHK,-0.6,710317305>0.4,0.5258333333333333
BARK2,0.59,710317305>0.4,0.5433333333333333
CAMKK,-0.51,710317305>0.4,-0.7616666666666667
ULK,-0.51,710317305>0.4,-0.755
CLK,-0.5,710317305>0.4,-0.7583333333333333
SLK,-0.5,710317305>0.4,-0.7733333333333333
TAO,-0.5,710317305>0.4,-0.77
MOS,-0.5,710317305>0.4,-0.7566666666666666
NIK,-0.49,710317305>0.4,-0.7641666666666667
BUD32,-0.49,710317305>0.4,-0.08333333333333334
KHS,-0.48,710317305>0.4,-0.7633333333333333
CHK1,-0.44,710317305>0.4,-0.6533333333333333
DAPK,-0.43,710317305>0.4,-0.4041666666666667
QIK,0.39,710317305>0.4,-0.26166666666666666
PRKDC,-0.29,710317305>0.4,0.13416666666666666
PAKA,-0.28,710317305>0.4,0.6900000000000001
DMPK,0.28,710317305>0.4,1.36
ATM,0.26,710317305>0.4,-0.31
PKG,0.24,710317305>0.4,0.7941666666666667
RSK,0.24,710317305>0.4,0.09000000000000007
MARK,-0.18,710317305>0.4,-1.185
IRAK,0.18,710317305>0.4,-0.17083333333333334
MAPKAPK,0.15,710317305>0.4,-0.43833333333333335
DYRK,0.13,710317305>0.4,-1.2991666666666666
RAF,0.12,710317305>0.4,0.03916666666666666
PEK,-0.08,710317305>0.4,-0.8591666666666666
GSK,-0.06,710317305>0.4,-0.31833333333333336
CAMK1,-0.05,710317305>0.4,-0.23333333333333334
PIM,-0.05,710317305>0.4,0.9941666666666666
MTOR,0.03,710317305>0.4,0.29833333333333334
PKA,0.03,710317305>0.4,0.5975
AKT,0.02,710317305>0.4,0.5533333333333333
COT,0.02,710317305>0.4,0.5566666666666666
