Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
MAPK11,BRD-K89986699,0.35155241,LINCSKD_31604,VCAP,120 h,LINCSCP_38248,MCF7,1uM,24h
MAPK11,MLS002699811,0.35160511,LINCSKD_31604,VCAP,120 h,LINCSCP_5297,A549,10uM,6h
MAPK11,BRD-K90163207,0.35164557,LINCSKD_31604,VCAP,120 h,LINCSCP_307627,VCAP,5uM,6h
MAPK11,Ntzdpa,0.35164746,LINCSKD_31604,VCAP,120 h,LINCSCP_7482,A549,10uM,6h
MAPK11,BRD-K26545157,0.35169325,LINCSKD_31604,VCAP,120 h,LINCSCP_199543,A549,5uM,24h
MAPK11,MLS001065880,0.35170776,LINCSKD_31604,VCAP,120 h,LINCSCP_4988,A549,10uM,24h
MAPK11,BRD-K38611276,0.35176101,LINCSKD_31604,VCAP,120 h,LINCSCP_59662,VCAP,5uM,24h
MAPK11,Pizotyline,0.35177285,LINCSKD_31604,VCAP,120 h,LINCSCP_32929,MCF7,10uM,24h
MAPK11,Nimodipine,0.35186837,LINCSKD_31604,VCAP,120 h,LINCSCP_106304,HELA,10uM,24h
MAPK11,Dihomo-Gamma-Linolenic acid,0.35187419,LINCSKD_31604,VCAP,120 h,LINCSCP_483,A375,10uM,6h
MAPK11,Nicergoline,0.35194841,LINCSKD_31604,VCAP,120 h,LINCSCP_56455,VCAP,10uM,24h
MAPK11,ML089,0.35208614,LINCSKD_31604,VCAP,120 h,LINCSCP_22182,HEPG2,10uM,6h
MAPK11,BRD-K65517548,0.35214436,LINCSKD_31604,VCAP,120 h,LINCSCP_61365,VCAP,5uM,6h
MAPK11,BRD-K16172779,0.35214943,LINCSKD_31604,VCAP,120 h,LINCSCP_61200,VCAP,5uM,24h
MAPK11,Histamine 2HCl,0.35216614,LINCSKD_31604,VCAP,120 h,LINCSCP_156826,PC3,0.12uM,24h
MAPK11,apicidin,0.35222409,LINCSKD_31604,VCAP,120 h,LINCSCP_106188,HELA,0.12uM,24h
MAPK11,BRD-K74864389,0.35226669,LINCSKD_31604,VCAP,120 h,LINCSCP_59789,VCAP,5uM,6h
MAPK11,H-9,0.35229662,LINCSKD_31604,VCAP,120 h,LINCSCP_6579,A549,10uM,6h
MAPK11,Phenacetin,0.35233124,LINCSKD_31604,VCAP,120 h,LINCSCP_30208,MCF7,10uM,6h
MAPK11,Clofazimine,0.35239837,LINCSKD_31604,VCAP,120 h,LINCSCP_122660,HT29,0.12uM,24h
MAPK11,Pipamperone,0.35240399,LINCSKD_31604,VCAP,120 h,LINCSCP_25181,HT29,10uM,6h
MAPK11,JL-7-128,0.3525095,LINCSKD_31604,VCAP,120 h,LINCSCP_27339,HT29,10uM,6h
MAPK11,GSK-3 Inhibitor IX,0.35255289,LINCSKD_31604,VCAP,120 h,LINCSCP_130117,LNCAP,3.33uM,3h
MAPK11,CHEMBL299879,0.3526077,LINCSKD_31604,VCAP,120 h,LINCSCP_43986,PC3,10uM,24h
MAPK11,ZINC27645180,0.35260983,LINCSKD_31604,VCAP,120 h,LINCSCP_46317,PC3,10uM,6h
MAPK11,Vortioxetine (Lu AA21004) HBr,0.35261048,LINCSKD_31604,VCAP,120 h,LINCSCP_106698,HELA,10uM,24h
MAPK11,GSK256066,0.3526905,LINCSKD_31604,VCAP,120 h,LINCSCP_170657,YAPC,0.04uM,24h
MAPK11,CHEMBL2361061,0.3527318,LINCSKD_31604,VCAP,120 h,LINCSCP_46464,PC3,10uM,24h
MAPK11,BRD-K85102293,0.35277154,LINCSKD_31604,VCAP,120 h,LINCSCP_37198,MCF7,10uM,6h
MAPK11,Riluzole,0.3527817,LINCSKD_31604,VCAP,120 h,LINCSCP_91286,HA1E,3.33uM,24h
MAPK11,MLS002460463,0.35280318,LINCSKD_31604,VCAP,120 h,LINCSCP_31031,MCF7,10uM,6h
MAPK11,BRD-K54335715,0.35287158,LINCSKD_31604,VCAP,120 h,LINCSCP_48541,PC3,10uM,24h
MAPK11,RG2833 (RGFP109),0.35299847,LINCSKD_31604,VCAP,120 h,LINCSCP_156904,PC3,0.12uM,24h
MAPK11,BRD-K04046003,0.35310565,LINCSKD_31604,VCAP,120 h,LINCSCP_65562,VCAP,10uM,24h
MAPK11,Dropropizine,0.35313095,LINCSKD_31604,VCAP,120 h,LINCSCP_50251,PHH,10uM,24h
MAPK11,SR-95531,0.35318078,LINCSKD_31604,VCAP,120 h,LINCSCP_14159,HA1E,10uM,24h
MAPK11,BRD-K76269942,0.35323996,LINCSKD_31604,VCAP,120 h,LINCSCP_63945,VCAP,5uM,6h
MAPK11,BRD-K34960081,0.35324995,LINCSKD_31604,VCAP,120 h,LINCSCP_65267,VCAP,10uM,24h
MAPK11,ZD-7288,0.3532513,LINCSKD_31604,VCAP,120 h,LINCSCP_7684,A549,10uM,6h
MAPK11,CGP-52432,0.35328602,LINCSKD_31604,VCAP,120 h,LINCSCP_13821,HA1E,10uM,6h
MAPK11,BRD-K28040935,0.35329131,LINCSKD_31604,VCAP,120 h,LINCSCP_31139,MCF7,10uM,24h
MAPK11,UNC 669,0.35332362,LINCSKD_31604,VCAP,120 h,LINCSCP_148900,NPC,0.12uM,24h
MAPK11,BRD-K44368508,0.35340854,LINCSKD_31604,VCAP,120 h,LINCSCP_64657,VCAP,10uM,24h
MAPK11,F1394-0084,0.35343969,LINCSKD_31604,VCAP,120 h,LINCSCP_6085,A549,10uM,6h
MAPK11,BAS 02002358,0.35344859,LINCSKD_31604,VCAP,120 h,LINCSCP_899,A375,20uM,6h
MAPK11,SA-424936,0.35356045,LINCSKD_31604,VCAP,120 h,LINCSCP_253074,MCF7,3uM,24h
MAPK11,BRD-K74704013,0.35357549,LINCSKD_31604,VCAP,120 h,LINCSCP_8817,A549,5uM,24h
MAPK11,Pinocembrin,0.35357832,LINCSKD_31604,VCAP,120 h,LINCSCP_18143,HCC515,10uM,6h
MAPK11,levopropoxyphene,0.35364866,LINCSKD_31604,VCAP,120 h,LINCSCP_153154,PC3,0.37uM,24h
MAPK11,SA-1938111,0.35371997,LINCSKD_31604,VCAP,120 h,LINCSCP_37147,MCF7,3uM,6h
MAPK11,BRD-K33038714,0.35372114,LINCSKD_31604,VCAP,120 h,LINCSCP_27501,HT29,5uM,24h
MAPK11,2-[(3-Carboxypropanoyl)amino]benzoic acid,0.35373931,LINCSKD_31604,VCAP,120 h,LINCSCP_32028,MCF7,10uM,6h
MAPK11,Harpagoside,0.35382534,LINCSKD_31604,VCAP,120 h,LINCSCP_26811,HT29,10uM,6h
MAPK11,CHEMBL1472453,0.3539397,LINCSKD_31604,VCAP,120 h,LINCSCP_31715,MCF7,10uM,6h
MAPK11,WYE 125132,0.35398928,LINCSKD_31604,VCAP,120 h,LINCSCP_145882,MDAMB231,0.37uM,3h
MAPK11,tropisetron,0.35404636,LINCSKD_31604,VCAP,120 h,LINCSCP_174401,YAPC,10uM,24h
MAPK11,SCHEMBL17783876,0.35410589,LINCSKD_31604,VCAP,120 h,LINCSCP_9060,A549,10uM,24h
MAPK11,332874-04-1,0.3541158,LINCSKD_31604,VCAP,120 h,LINCSCP_239979,MCF7,10uM,24h
MAPK11,Dmbi,0.35413211,LINCSKD_31604,VCAP,120 h,LINCSCP_14795,HA1E,10uM,24h
MAPK11,BRD-K07907451,0.35418444,LINCSKD_31604,VCAP,120 h,LINCSCP_48422,PC3,10uM,24h
MAPK11,Dicloxacillin,0.35418724,LINCSKD_31604,VCAP,120 h,LINCSCP_170057,YAPC,0.04uM,24h
MAPK11,BRD-K06295532,0.35422493,LINCSKD_31604,VCAP,120 h,LINCSCP_60133,VCAP,5uM,24h
MAPK11,JW 55,0.35430572,LINCSKD_31604,VCAP,120 h,LINCSCP_164704,SKL.C,0.12uM,24h
MAPK11,SMR000197751,0.35438025,LINCSKD_31604,VCAP,120 h,LINCSCP_59383,VCAP,10uM,6h
MAPK11,BRD-K88243749,0.35439994,LINCSKD_31604,VCAP,120 h,LINCSCP_3164,A375,5uM,24h
MAPK11,Batimastat,0.3544189,LINCSKD_31604,VCAP,120 h,LINCSCP_19413,HCC515,40uM,24h
MAPK11,Troglitazone,0.35443573,LINCSKD_31604,VCAP,120 h,LINCSCP_311145,VCAP,1uM,24h
MAPK11,ALD1-H_001031,0.35453441,LINCSKD_31604,VCAP,120 h,LINCSCP_58491,VCAP,10uM,6h
MAPK11,BRD-M06931697,0.35468632,LINCSKD_31604,VCAP,120 h,LINCSCP_279217,PC3,10uM,6h
MAPK11,APIXABAN,0.35469714,LINCSKD_31604,VCAP,120 h,LINCSCP_140957,MCF7,10uM,24h
MAPK11,BRD-K10421834,0.35473938,LINCSKD_31604,VCAP,120 h,LINCSCP_186514,A375,10uM,24h
MAPK11,BRD-K79793579,0.35475564,LINCSKD_31604,VCAP,120 h,LINCSCP_259341,NEU,10uM,24h
MAPK11,Ruxolitinib,0.35475723,LINCSKD_31604,VCAP,120 h,LINCSCP_87874,HA1E,1.11uM,24h
MAPK11,Morin,0.35482386,LINCSKD_31604,VCAP,120 h,LINCSCP_48103,PC3,5uM,6h
MAPK11,ICG-001,0.35485841,LINCSKD_31604,VCAP,120 h,LINCSCP_39882,NCIH1694,10uM,6h
MAPK11,2-Chloro-n-(1-phenyl-3-propyl-1H-pyrazol-5-yl)acetamide,0.35488434,LINCSKD_31604,VCAP,120 h,LINCSCP_210384,HA1E,10uM,6h
MAPK11,Cuneatin Methyl Ether,0.35496287,LINCSKD_31604,VCAP,120 h,LINCSCP_179823,A375,10uM,6h
MAPK11,BRD-K16244298,0.35500044,LINCSKD_31604,VCAP,120 h,LINCSCP_305476,VCAP,5uM,24h
MAPK11,"15-Benzyl-4-cyclopropylmethyl-10,17-dihydroxy-(1S,13R,15R,17S)-12-oxa-4-azapentacyclo[9.6.1.01,13.05,17.07,18]octadeca-7,9,11(18)-trien-14-one",0.35500393,LINCSKD_31604,VCAP,120 h,LINCSCP_15113,HA1E,10uM,6h
MAPK11,BRD-K79564569,0.35504453,LINCSKD_31604,VCAP,120 h,LINCSCP_38354,MCF7,1uM,6h
MAPK11,Demeclocycline,0.35505315,LINCSKD_31604,VCAP,120 h,LINCSCP_243909,MCF7,10uM,24h
MAPK11,BRD-K71154829,0.35506884,LINCSKD_31604,VCAP,120 h,LINCSCP_65056,VCAP,10uM,6h
MAPK11,Simeprevir,0.35509865,LINCSKD_31604,VCAP,120 h,LINCSCP_160695,PC3,3.33uM,24h
MAPK11,Anacardic acid,0.35510874,LINCSKD_31604,VCAP,120 h,LINCSCP_150119,NPC.TAK,1.11uM,24h
MAPK11,CHEMBL3183436,0.35511575,LINCSKD_31604,VCAP,120 h,LINCSCP_20910,HCC515,10uM,24h
MAPK11,MLS000536845,0.35520334,LINCSKD_31604,VCAP,120 h,LINCSCP_22489,HEPG2,10uM,6h
MAPK11,TIE2 Kinase Inhibitor,0.35525716,LINCSKD_31604,VCAP,120 h,LINCSCP_152506,PC3,0.37uM,24h
MAPK11,BRD-K72241566,0.35525835,LINCSKD_31604,VCAP,120 h,LINCSCP_195458,A549,5uM,24h
MAPK11,ZINC04889240,0.3552787,LINCSKD_31604,VCAP,120 h,LINCSCP_188783,A549,10uM,6h
MAPK11,MLS002576689,0.35536127,LINCSKD_31604,VCAP,120 h,LINCSCP_22148,HEPG2,10uM,6h
MAPK11,MLS003079541,0.35536685,LINCSKD_31604,VCAP,120 h,LINCSCP_31224,MCF7,10uM,24h
MAPK11,MLS003171622,0.35537314,LINCSKD_31604,VCAP,120 h,LINCSCP_19819,HCC515,10uM,6h
MAPK11,BRD-K53700261,0.35538106,LINCSKD_31604,VCAP,120 h,LINCSCP_60305,VCAP,5uM,6h
MAPK11,Alvespimycin,0.35540599,LINCSKD_31604,VCAP,120 h,LINCSCP_22611,HEPG2,10uM,6h
MAPK11,Nevirapine,0.35543678,LINCSKD_31604,VCAP,120 h,LINCSCP_272010,PC3,10uM,24h
MAPK11,BRD-K86522396,0.35544234,LINCSKD_31604,VCAP,120 h,LINCSCP_60932,VCAP,5uM,24h
MAPK11,SPOX1_002285,0.35562071,LINCSKD_31604,VCAP,120 h,LINCSCP_32218,MCF7,10uM,24h
MAPK11,BRD-K28589277,0.35562149,LINCSKD_31604,VCAP,120 h,LINCSCP_308673,VCAP,5uM,24h
MAPK11,MLS000863584,0.35564511,LINCSKD_31604,VCAP,120 h,LINCSCP_221474,HEPG2,3uM,24h
MAPK11,Sildenafil,0.35571091,LINCSKD_31604,VCAP,120 h,LINCSCP_35817,MCF7,1uM,6h
MAPK11,NCGC00172361-01,0.35575704,LINCSKD_31604,VCAP,120 h,LINCSCP_22447,HEPG2,10uM,6h
MAPK11,BRD-K12360898,0.35576804,LINCSKD_31604,VCAP,120 h,LINCSCP_48731,PC3,10uM,24h
MAPK11,Rebastinib,0.35584132,LINCSKD_31604,VCAP,120 h,LINCSCP_113866,HME1,0.37uM,24h
MAPK11,MLS001065912,0.35591112,LINCSKD_31604,VCAP,120 h,LINCSCP_31071,MCF7,10uM,6h
MAPK11,BRD-K99567611,0.35596658,LINCSKD_31604,VCAP,120 h,LINCSCP_61857,VCAP,5uM,24h
MAPK11,BRD-K39629581,0.35598194,LINCSKD_31604,VCAP,120 h,LINCSCP_61448,VCAP,5uM,24h
MAPK11,PK04_098276,0.35599905,LINCSKD_31604,VCAP,120 h,LINCSCP_16554,HA1E,10uM,6h
MAPK11,BRD-K77933659,0.35608192,LINCSKD_31604,VCAP,120 h,LINCSCP_62688,VCAP,5uM,24h
MAPK11,E-3810,0.35609104,LINCSKD_31604,VCAP,120 h,LINCSCP_153451,PC3,3.33uM,24h
MAPK11,Atipamezole (hydrochloride),0.35611376,LINCSKD_31604,VCAP,120 h,LINCSCP_170738,YAPC,0.12uM,24h
MAPK11,BRD-K36716113,0.35611804,LINCSKD_31604,VCAP,120 h,LINCSCP_3340,A375,5uM,24h
MAPK11,BRD-K67269534,0.35613616,LINCSKD_31604,VCAP,120 h,LINCSCP_8316,A549,5uM,24h
MAPK11,"Triazolothiadiazine, 22",0.35613773,LINCSKD_31604,VCAP,120 h,LINCSCP_5337,A549,10uM,6h
MAPK11,Dicyclomine,0.35614868,LINCSKD_31604,VCAP,120 h,LINCSCP_34305,MCF7,10uM,24h
MAPK11,BRD-K55612480,0.35619647,LINCSKD_31604,VCAP,120 h,LINCSCP_2178,A375,10uM,6h
MAPK11,Quipazine,0.35620725,LINCSKD_31604,VCAP,120 h,LINCSCP_14780,HA1E,10uM,24h
MAPK11,BRD-K59472190,0.35623163,LINCSKD_31604,VCAP,120 h,LINCSCP_249812,MCF7,10uM,24h
MAPK11,BRD-K15525241,0.35626631,LINCSKD_31604,VCAP,120 h,LINCSCP_65586,VCAP,10uM,24h
MAPK11,BRD-K56208365,0.35639019,LINCSKD_31604,VCAP,120 h,LINCSCP_249806,MCF7,10uM,24h
MAPK11,Cefaclor,0.35649208,LINCSKD_31604,VCAP,120 h,LINCSCP_45902,PC3,10uM,24h
MAPK11,4-Methylhistamine,0.35652626,LINCSKD_31604,VCAP,120 h,LINCSCP_193492,A549,10uM,6h
MAPK11,STK205557,0.35658473,LINCSKD_31604,VCAP,120 h,LINCSCP_6052,A549,10uM,6h
MAPK11,BRD-K95391106-001-01-5,0.35658967,LINCSKD_31604,VCAP,120 h,LINCSCP_273458,PC3,10uM,24h
MAPK11,BRD-K71742078,0.35659476,LINCSKD_31604,VCAP,120 h,LINCSCP_28287,HT29,10uM,24h
MAPK11,BRD-K19914944,0.35660299,LINCSKD_31604,VCAP,120 h,LINCSCP_23365,HEPG2,10uM,24h
MAPK11,MEGXP0_000831,0.35660654,LINCSKD_31604,VCAP,120 h,LINCSCP_1974,A375,10uM,6h
MAPK11,BRD-K77793090,0.35661279,LINCSKD_31604,VCAP,120 h,LINCSCP_35365,MCF7,10uM,24h
MAPK11,BRD-K76882924,0.35662904,LINCSKD_31604,VCAP,120 h,LINCSCP_239504,MCF7,10uM,24h
MAPK11,TL_HRAS26,0.35664387,LINCSKD_31604,VCAP,120 h,LINCSCP_217887,HCC515,1.11uM,24h
MAPK11,(Z) Fluvoxamine,0.35664634,LINCSKD_31604,VCAP,120 h,LINCSCP_171863,YAPC,0.04uM,24h
MAPK11,BRD-K78596368,0.35672179,LINCSKD_31604,VCAP,120 h,LINCSCP_20324,HCC515,10uM,6h
MAPK11,Fenretinide,0.35674498,LINCSKD_31604,VCAP,120 h,LINCSCP_240511,MCF7,10uM,6h
MAPK11,BRD-K99188848,0.35680474,LINCSKD_31604,VCAP,120 h,LINCSCP_277771,PC3,5uM,24h
MAPK11,MLS000038106,0.3568462,LINCSKD_31604,VCAP,120 h,LINCSCP_257469,NCIH508,10uM,6h
MAPK11,Tolbutamide,0.35686036,LINCSKD_31604,VCAP,120 h,LINCSCP_160165,PC3,0.04uM,24h
MAPK11,BRD-K84238725,0.35688084,LINCSKD_31604,VCAP,120 h,LINCSCP_62936,VCAP,5uM,24h
MAPK11,BRD-M31016039,0.35688397,LINCSKD_31604,VCAP,120 h,LINCSCP_34942,MCF7,5uM,24h
MAPK11,RO-194603,0.35701922,LINCSKD_31604,VCAP,120 h,LINCSCP_14138,HA1E,10uM,24h
MAPK11,BRD-K27835062,0.35706751,LINCSKD_31604,VCAP,120 h,LINCSCP_60530,VCAP,5uM,24h
MAPK11,BRD-K81054062,0.35708388,LINCSKD_31604,VCAP,120 h,LINCSCP_64024,VCAP,5uM,24h
MAPK11,Famciclovir,0.35711446,LINCSKD_31604,VCAP,120 h,LINCSCP_141006,MCF7,3.33uM,24h
MAPK11,BRD-K11672081,0.3571225,LINCSKD_31604,VCAP,120 h,LINCSCP_64743,VCAP,10uM,6h
MAPK11,BRD-K96345282,0.35713735,LINCSKD_31604,VCAP,120 h,LINCSCP_61388,VCAP,5uM,6h
MAPK11,Estradiol,0.35715934,LINCSKD_31604,VCAP,120 h,LINCSCP_250892,MCF7,0.5uM,6h
MAPK11,AC1MDRA3,0.35719461,LINCSKD_31604,VCAP,120 h,LINCSCP_32437,MCF7,10uM,24h
MAPK11,BRD-K29996103,0.35720498,LINCSKD_31604,VCAP,120 h,LINCSCP_60863,VCAP,5uM,24h
MAPK11,BRD-K57293132,0.35728336,LINCSKD_31604,VCAP,120 h,LINCSCP_34044,MCF7,10uM,6h
MAPK11,GSK J4,0.3573329,LINCSKD_31604,VCAP,120 h,LINCSCP_70154,A375,0.04uM,24h
MAPK11,BRD-K46746428,0.35734135,LINCSKD_31604,VCAP,120 h,LINCSCP_8786,A549,5uM,24h
MAPK11,BRD-K42134801,0.35737138,LINCSKD_31604,VCAP,120 h,LINCSCP_59766,VCAP,5uM,6h
MAPK11,TP14,0.35737342,LINCSKD_31604,VCAP,120 h,LINCSCP_24098,HEPG2,0.37uM,24h
MAPK11,BRD-K04086909,0.35742963,LINCSKD_31604,VCAP,120 h,LINCSCP_61402,VCAP,5uM,24h
MAPK11,MLS003129189,0.35750345,LINCSKD_31604,VCAP,120 h,LINCSCP_60516,VCAP,5uM,24h
MAPK11,STK224476,0.35754771,LINCSKD_31604,VCAP,120 h,LINCSCP_46203,PC3,10uM,24h
MAPK11,12K-613S,0.35756376,LINCSKD_31604,VCAP,120 h,LINCSCP_6055,A549,10uM,6h
MAPK11,BRD-K29097491,0.35760654,LINCSKD_31604,VCAP,120 h,LINCSCP_311836,VCAP,10uM,6h
MAPK11,Osimertinib,0.35761573,LINCSKD_31604,VCAP,120 h,LINCSCP_146289,MNEU.E,1.11uM,24h
MAPK11,PCL2_000405,0.35763267,LINCSKD_31604,VCAP,120 h,LINCSCP_22393,HEPG2,10uM,6h
MAPK11,Vinblastine,0.35765531,LINCSKD_31604,VCAP,120 h,LINCSCP_38271,MCF7,1uM,6h
MAPK11,Bupropion,0.35766188,LINCSKD_31604,VCAP,120 h,LINCSCP_170013,YAPC,0.37uM,24h
MAPK11,Loxoprofen,0.35766231,LINCSKD_31604,VCAP,120 h,LINCSCP_139113,MCF7,0.37uM,24h
MAPK11,Badge,0.35772576,LINCSKD_31604,VCAP,120 h,LINCSCP_192853,A549,10uM,6h
MAPK11,Diclofenac,0.35774105,LINCSKD_31604,VCAP,120 h,LINCSCP_244192,MCF7,10uM,6h
MAPK11,BRD-K77006185,0.35774758,LINCSKD_31604,VCAP,120 h,LINCSCP_309667,VCAP,5uM,6h
MAPK11,Fipronil,0.35777619,LINCSKD_31604,VCAP,120 h,LINCSCP_107926,HELA,0.04uM,24h
MAPK11,CHEMBL3188928,0.35778544,LINCSKD_31604,VCAP,120 h,LINCSCP_37557,MCF7,1uM,6h
MAPK11,BRD-K67733357,0.35791412,LINCSKD_31604,VCAP,120 h,LINCSCP_276529,PC3,5uM,24h
MAPK11,Dabrafenib,0.3579805,LINCSKD_31604,VCAP,120 h,LINCSCP_83834,ASC.C,0.12uM,24h
MAPK11,Mepireserpate,0.35805466,LINCSKD_31604,VCAP,120 h,LINCSCP_15006,HA1E,10uM,24h
MAPK11,BRD-K04669648,0.35805658,LINCSKD_31604,VCAP,120 h,LINCSCP_61543,VCAP,5uM,24h
MAPK11,Fasudil,0.3581105,LINCSKD_31604,VCAP,120 h,LINCSCP_33656,MCF7,10uM,24h
MAPK11,BRD-K94348552,0.35811056,LINCSKD_31604,VCAP,120 h,LINCSCP_61512,VCAP,5uM,24h
MAPK11,BRD-K04239420,0.3581216,LINCSKD_31604,VCAP,120 h,LINCSCP_48174,PC3,5uM,24h
MAPK11,AVL-292,0.35812801,LINCSKD_31604,VCAP,120 h,LINCSCP_110120,HELA,10uM,24h
MAPK11,BRD-K43581698,0.35812814,LINCSKD_31604,VCAP,120 h,LINCSCP_211596,HA1E,10uM,6h
MAPK11,Selegiline,0.35813785,LINCSKD_31604,VCAP,120 h,LINCSCP_212246,HA1E,10uM,6h
MAPK11,CI-1040,0.3581727,LINCSKD_31604,VCAP,120 h,LINCSCP_85342,BT20,0.12uM,24h
MAPK11,Bexarotene,0.3582115,LINCSKD_31604,VCAP,120 h,LINCSCP_176016,YAPC,0.04uM,24h
MAPK11,BRD-K22583762,0.35822283,LINCSKD_31604,VCAP,120 h,LINCSCP_299573,VCAP,5uM,6h
MAPK11,BRD-K51961561,0.35823757,LINCSKD_31604,VCAP,120 h,LINCSCP_247607,MCF7,5uM,24h
MAPK11,Balicatib,0.35827499,LINCSKD_31604,VCAP,120 h,LINCSCP_90757,HA1E,0.04uM,24h
MAPK11,Fumonisin-B1,0.35830044,LINCSKD_31604,VCAP,120 h,LINCSCP_886,A375,100uM,6h
MAPK11,BRD-K83727172,0.35831844,LINCSKD_31604,VCAP,120 h,LINCSCP_65714,VCAP,10uM,24h
MAPK11,BRD-K10482608,0.35834309,LINCSKD_31604,VCAP,120 h,LINCSCP_64158,VCAP,5uM,24h
MAPK11,BRD-K43540029,0.35836034,LINCSKD_31604,VCAP,120 h,LINCSCP_35320,MCF7,10uM,24h
MAPK11,BRD-K30511626,0.3583683,LINCSKD_31604,VCAP,120 h,LINCSCP_261653,NPC,10uM,24h
MAPK11,PF-04449913,0.35843119,LINCSKD_31604,VCAP,120 h,LINCSCP_135461,MCF7,0.37uM,24h
MAPK11,Olprinone (Hydrochloride),0.35846026,LINCSKD_31604,VCAP,120 h,LINCSCP_168237,YAPC,3.33uM,24h
MAPK11,Clenbuterol,0.35848205,LINCSKD_31604,VCAP,120 h,LINCSCP_47469,PC3,10uM,24h
MAPK11,BRD-K79112806,0.35849317,LINCSKD_31604,VCAP,120 h,LINCSCP_64218,VCAP,5uM,24h
MAPK11,ASN 04482516,0.35850888,LINCSKD_31604,VCAP,120 h,LINCSCP_271149,PC3,10uM,24h
MAPK11,MLS002460409,0.35859698,LINCSKD_31604,VCAP,120 h,LINCSCP_31634,MCF7,10uM,24h
MAPK11,Dipropyldopamine,0.35863697,LINCSKD_31604,VCAP,120 h,LINCSCP_4410,A549,10uM,6h
MAPK11,Amitriptyline,0.35866803,LINCSKD_31604,VCAP,120 h,LINCSCP_168706,YAPC,0.37uM,24h
MAPK11,BRD-K76688397,0.35867699,LINCSKD_31604,VCAP,120 h,LINCSCP_61822,VCAP,5uM,24h
MAPK11,Ranitidine,0.35869328,LINCSKD_31604,VCAP,120 h,LINCSCP_18615,HCC515,10uM,24h
MAPK11,BRD-K49849398-019-01-8,0.35873402,LINCSKD_31604,VCAP,120 h,LINCSCP_3497,A375,5uM,24h
MAPK11,BRD-K43905345,0.35873431,LINCSKD_31604,VCAP,120 h,LINCSCP_64654,VCAP,10uM,24h
MAPK11,BRD-K66147676,0.35878882,LINCSKD_31604,VCAP,120 h,LINCSCP_61147,VCAP,5uM,6h
MAPK11,Pidotimod,0.35879165,LINCSKD_31604,VCAP,120 h,LINCSCP_73223,A375,0.04uM,24h
MAPK11,BRD-A25736793,0.3587952,LINCSKD_31604,VCAP,120 h,LINCSCP_69906,A375,10uM,24h
MAPK11,Tretinoin,0.35886162,LINCSKD_31604,VCAP,120 h,LINCSCP_36161,MCF7,0.5uM,6h
MAPK11,MLS003370614,0.35889231,LINCSKD_31604,VCAP,120 h,LINCSCP_268833,PC3,10uM,6h
MAPK11,BRD-K41431262,0.35889307,LINCSKD_31604,VCAP,120 h,LINCSCP_27315,HT29,10uM,6h
MAPK11,"Pyridine-2,4-dicarboxylic acid",0.35897679,LINCSKD_31604,VCAP,120 h,LINCSCP_207480,FIBRNPC,10uM,24h
MAPK11,Semagacestat (LY450139),0.35898019,LINCSKD_31604,VCAP,120 h,LINCSCP_108990,HELA,3.33uM,24h
MAPK11,PHA-767491,0.35898511,LINCSKD_31604,VCAP,120 h,LINCSCP_148606,NPC,0.12uM,24h
MAPK11,"Ethyl 1-benzyl-4,5-dioxopyrrolidine-3-carboxylate",0.35908573,LINCSKD_31604,VCAP,120 h,LINCSCP_13852,HA1E,10uM,6h
MAPK11,Metaproterenol,0.35921692,LINCSKD_31604,VCAP,120 h,LINCSCP_27271,HT29,10uM,6h
MAPK11,Phentolamine,0.35931407,LINCSKD_31604,VCAP,120 h,LINCSCP_192118,A549,10uM,6h
MAPK11,BRD-K69827766,0.3593541,LINCSKD_31604,VCAP,120 h,LINCSCP_297721,VCAP,5uM,6h
MAPK11,MLS003129710,0.35939906,LINCSKD_31604,VCAP,120 h,LINCSCP_60669,VCAP,5uM,6h
MAPK11,Ttnpb,0.35950529,LINCSKD_31604,VCAP,120 h,LINCSCP_173041,YAPC,1.11uM,24h
MAPK11,ST014075,0.35953303,LINCSKD_31604,VCAP,120 h,LINCSCP_33840,MCF7,10uM,24h
MAPK11,Calpeptin,0.35959339,LINCSKD_31604,VCAP,120 h,LINCSCP_33491,MCF7,10uM,6h
MAPK11,BRD-K15626512,0.35965376,LINCSKD_31604,VCAP,120 h,LINCSCP_63139,VCAP,5uM,6h
MAPK11,DC-45-A2,0.35966435,LINCSKD_31604,VCAP,120 h,LINCSCP_55021,THP1,10uM,6h
MAPK11,MLS002264472,0.35967008,LINCSKD_31604,VCAP,120 h,LINCSCP_31242,MCF7,10uM,6h
MAPK11,Spironolactone,0.35967811,LINCSKD_31604,VCAP,120 h,LINCSCP_272132,PC3,10uM,24h
MAPK11,BRD-K90135241,0.35974711,LINCSKD_31604,VCAP,120 h,LINCSCP_49045,PC3,10uM,24h
MAPK11,MLS003129176,0.35975657,LINCSKD_31604,VCAP,120 h,LINCSCP_299058,VCAP,5uM,6h
MAPK11,Dabigatran Etexilate,0.35979129,LINCSKD_31604,VCAP,120 h,LINCSCP_123072,HT29,0.37uM,24h
MAPK11,BRD-K49553303-001-01-8,0.35981325,LINCSKD_31604,VCAP,120 h,LINCSCP_295846,VCAP,10uM,6h
MAPK11,Valproic acid,0.35982644,LINCSKD_31604,VCAP,120 h,LINCSCP_170801,YAPC,3.33uM,24h
