Kinase,Z,method,AvgZ
NUAK,0.66,710230321>0.2,1.1425
QIK,-0.65,710230321>0.2,-1.14
KHS,-0.65,710230321>0.2,-0.5275
CAMKK,-0.64,710230321>0.2,-0.525
MAPKAPK,0.64,710230321>0.2,0.3225
WNK,-0.63,710230321>0.2,-0.52
BRSK,-0.63,710230321>0.2,-0.5375
CLK,-0.63,710230321>0.2,-0.5375
HAL,0.62,710230321>0.2,0.0024999999999999883
ULK,-0.61,710230321>0.2,-0.525
NEK,-0.59,710230321>0.2,-0.81
NIK,-0.59,710230321>0.2,-0.5225
MTOR,-0.58,710230321>0.2,-0.6799999999999999
VRK1,0.55,710230321>0.2,0.48
GSK,-0.55,710230321>0.2,-0.2475
MLCK,0.52,710230321>0.2,0.7875
PIM,0.51,710230321>0.2,-0.3025
AMPK,0.51,710230321>0.2,0.33
DAPK,-0.5,710230321>0.2,-0.35
CAMK1,0.46,710230321>0.2,-0.07500000000000001
NDR,-0.44,710230321>0.2,-0.46499999999999997
PKCH,-0.41,710230321>0.2,-0.565
MELK,0.39,710230321>0.2,0.0325
GRK,0.34,710230321>0.2,1.734723475976807e-17
PEK,0.32,710230321>0.2,0.205
PRKDC,0.31,710230321>0.2,0.002499999999999992
SGK,-0.28,710230321>0.2,-0.02749999999999999
CK2,-0.24,710230321>0.2,0.05499999999999999
PKD,0.23,710230321>0.2,-0.44999999999999996
LKB,-0.17,710230321>0.2,-0.18
BARK2,0.16,710230321>0.2,-0.0050000000000000044
RAD53,0.15,710230321>0.2,-0.14999999999999997
ATM,-0.15,710230321>0.2,0.28750000000000003
MLK,-0.12,710230321>0.2,-0.4
ATR,0.12,710230321>0.2,-0.1775
CHK1,0.12,710230321>0.2,0.049999999999999996
STE11,0.06,710230321>0.2,0.5375
CAMK2,0.05,710230321>0.2,0.12499999999999997
IRAK,-0.03,710230321>0.2,-0.225
STKR,-0,710230321>0.2,-0.325
ERK,-2.49,710230321>0.3,-2.8925
SLK,2.32,710230321>0.3,1.225
DYRK,-2.31,710230321>0.3,-2.5
BUD32,2.3,710230321>0.3,2.145
MOS,2.16,710230321>0.3,1.1925000000000001
PDK1,-1.92,710230321>0.3,-1.6124999999999998
JNK,-1.88,710230321>0.3,-2.59
RAF,-1.78,710230321>0.3,-0.94
MTOR,-1.78,710230321>0.3,-0.6799999999999999
P38,-1.65,710230321>0.3,-1.85
QIK,-1.63,710230321>0.3,-1.14
PKCI,-1.51,710230321>0.3,0.16249999999999998
COT,1.47,710230321>0.3,0.8574999999999999
MLCK,1.42,710230321>0.3,0.7875
MLK,-1.37,710230321>0.3,-0.4
PDHK,1.35,710230321>0.3,1.115
NUAK,1.31,710230321>0.3,1.1425
PAKA,-1.27,710230321>0.3,-0.13250000000000006
TTK,1.23,710230321>0.3,1.1325
PKCH,-1.16,710230321>0.3,-0.565
PKG,1.04,710230321>0.3,1.0425
AUR,1.03,710230321>0.3,1.745
NDR,-1,710230321>0.3,-0.46499999999999997
NEK,-0.92,710230321>0.3,-0.81
ATR,-0.91,710230321>0.3,-0.1775
MELK,-0.9,710230321>0.3,0.0325
CAMK1,-0.89,710230321>0.3,-0.07500000000000001
CAMK2,0.84,710230321>0.3,0.12499999999999997
GRK,-0.82,710230321>0.3,1.734723475976807e-17
PRKDC,-0.8,710230321>0.3,0.002499999999999992
BARK2,-0.76,710230321>0.3,-0.0050000000000000044
PLK,-0.74,710230321>0.3,-1.26
RAD53,-0.74,710230321>0.3,-0.14999999999999997
PKCD,0.69,710230321>0.3,1.5999999999999999
LKB,-0.68,710230321>0.3,-0.18
NMO,-0.68,710230321>0.3,-1.275
CK2,0.66,710230321>0.3,0.05499999999999999
TLK,-0.65,710230321>0.3,-0.755
CDK,-0.64,710230321>0.3,-1.9
HAL,-0.63,710230321>0.3,0.0024999999999999883
PKN,-0.63,710230321>0.3,0.022499999999999992
NAK,-0.62,710230321>0.3,-0.7375
PAKB,-0.62,710230321>0.3,-0.3825
DMPK,0.61,710230321>0.3,1.0325
RIPK,-0.61,710230321>0.3,-0.2625
PEK,0.58,710230321>0.3,0.205
STE7,-0.58,710230321>0.3,-0.8150000000000001
ATM,0.5,710230321>0.3,0.28750000000000003
FRAY,0.49,710230321>0.3,0.74
PKD,-0.47,710230321>0.3,-0.44999999999999996
MAPKAPK,0.47,710230321>0.3,0.3225
MSN,0.46,710230321>0.3,1.13
TAO,-0.46,710230321>0.3,-0.015000000000000013
WNK,-0.45,710230321>0.3,-0.52
ULK,-0.44,710230321>0.3,-0.525
BRSK,-0.44,710230321>0.3,-0.5375
CLK,-0.44,710230321>0.3,-0.5375
CAMKK,-0.43,710230321>0.3,-0.525
PASK,-0.43,710230321>0.3,0.54
KHS,-0.42,710230321>0.3,-0.5275
NIK,-0.42,710230321>0.3,-0.5225
PHK,-0.39,710230321>0.3,0.06249999999999997
PKA,-0.39,710230321>0.3,0.7025
GSK,0.38,710230321>0.3,-0.2475
STE11,0.34,710230321>0.3,0.5375
CK1,-0.32,710230321>0.3,-1.0875
PIM,-0.26,710230321>0.3,-0.3025
AKT,0.26,710230321>0.3,0.9
IKK,0.25,710230321>0.3,0.655
VRK1,0.23,710230321>0.3,0.48
IRAK,-0.2,710230321>0.3,-0.225
RSK,0.19,710230321>0.3,0.5999999999999999
PKCA,0.16,710230321>0.3,0.20249999999999999
STKR,-0.13,710230321>0.3,-0.325
SGK,-0.12,710230321>0.3,-0.02749999999999999
DAPK,0.09,710230321>0.3,-0.35
CHK1,-0.07,710230321>0.3,0.049999999999999996
AMPK,0.06,710230321>0.3,0.33
MST,-0.06,710230321>0.3,-0.43
MARK,0.03,710230321>0.3,-0.5925
BUD32,3.47,710230321>0.4,2.145
ERK,-2.25,710230321>0.4,-2.8925
TTK,2.23,710230321>0.4,1.1325
NUAK,2.21,710230321>0.4,1.1425
PKCD,2.19,710230321>0.4,1.5999999999999999
CDK,-2.01,710230321>0.4,-1.9
JNK,-1.73,710230321>0.4,-2.59
PIM,-1.57,710230321>0.4,-0.3025
IKK,1.56,710230321>0.4,0.655
STE11,1.48,710230321>0.4,0.5375
NEK,-1.43,710230321>0.4,-0.81
RIPK,-1.42,710230321>0.4,-0.2625
DYRK,-1.38,710230321>0.4,-2.5
AUR,1.37,710230321>0.4,1.745
ATM,1.27,710230321>0.4,0.28750000000000003
PAKA,-1.12,710230321>0.4,-0.13250000000000006
MLCK,1,710230321>0.4,0.7875
VRK1,1,710230321>0.4,0.48
PKCI,-1,710230321>0.4,0.16249999999999998
QIK,-0.97,710230321>0.4,-1.14
NMO,-0.97,710230321>0.4,-1.275
RSK,-0.94,710230321>0.4,0.5999999999999999
PKD,-0.94,710230321>0.4,-0.44999999999999996
MST,0.87,710230321>0.4,-0.43
MTOR,-0.79,710230321>0.4,-0.6799999999999999
STKR,-0.75,710230321>0.4,-0.325
PDHK,0.74,710230321>0.4,1.115
MARK,-0.73,710230321>0.4,-0.5925
DAPK,-0.71,710230321>0.4,-0.35
RAF,-0.71,710230321>0.4,-0.94
P38,-0.69,710230321>0.4,-1.85
COT,-0.66,710230321>0.4,0.8574999999999999
NDR,-0.63,710230321>0.4,-0.46499999999999997
MSN,-0.61,710230321>0.4,1.13
AKT,0.61,710230321>0.4,0.9
PDK1,-0.56,710230321>0.4,-1.6124999999999998
CAMK1,-0.55,710230321>0.4,-0.07500000000000001
GSK,-0.52,710230321>0.4,-0.2475
BARK2,-0.52,710230321>0.4,-0.0050000000000000044
CK2,0.51,710230321>0.4,0.05499999999999999
PKG,-0.48,710230321>0.4,1.0425
PHK,-0.43,710230321>0.4,0.06249999999999997
FRAY,0.42,710230321>0.4,0.74
PKCA,-0.42,710230321>0.4,0.20249999999999999
PKN,-0.42,710230321>0.4,0.022499999999999992
RAD53,-0.42,710230321>0.4,-0.14999999999999997
PKA,-0.41,710230321>0.4,0.7025
HAL,-0.41,710230321>0.4,0.0024999999999999883
TLK,-0.41,710230321>0.4,-0.755
PAKB,-0.41,710230321>0.4,-0.3825
NAK,-0.4,710230321>0.4,-0.7375
PEK,-0.38,710230321>0.4,0.205
CAMK2,-0.34,710230321>0.4,0.12499999999999997
MLK,-0.33,710230321>0.4,-0.4
CLK,-0.3,710230321>0.4,-0.5375
KHS,-0.3,710230321>0.4,-0.5275
NIK,-0.3,710230321>0.4,-0.5225
MOS,-0.3,710230321>0.4,1.1925000000000001
BRSK,-0.29,710230321>0.4,-0.5375
CAMKK,-0.29,710230321>0.4,-0.525
PASK,-0.29,710230321>0.4,0.54
PLK,0.29,710230321>0.4,-1.26
ULK,-0.28,710230321>0.4,-0.525
WNK,-0.28,710230321>0.4,-0.52
TAO,-0.27,710230321>0.4,-0.015000000000000013
SLK,-0.27,710230321>0.4,1.225
PKCH,-0.25,710230321>0.4,-0.565
MELK,-0.15,710230321>0.4,0.0325
AMPK,0.13,710230321>0.4,0.33
LKB,0.12,710230321>0.4,-0.18
MAPKAPK,0.1,710230321>0.4,0.3225
CK1,-0.09,710230321>0.4,-1.0875
ATR,-0.08,710230321>0.4,-0.1775
GRK,0.08,710230321>0.4,1.734723475976807e-17
IRAK,-0.07,710230321>0.4,-0.225
PRKDC,0.06,710230321>0.4,0.002499999999999992
STE7,0.04,710230321>0.4,-0.8150000000000001
SGK,0.02,710230321>0.4,-0.02749999999999999
DMPK,-0.01,710230321>0.4,1.0325
CHK1,-0,710230321>0.4,0.049999999999999996
